"date","Estado","Sigla","C6","C6_Flag","Residential","new_cases","new_deaths","Populacao","total_cases_per_million","Policy_change","stayhome_growth_14","stayhome_growth_after","Isolamento","cases_growth","deaths_growth","new_cases_100K","new_deaths_100K","new_cases_1M","cases_growth_100K","cum_cases_100K","cum_cases_1M","cum_deaths_100K","total_deaths","tmp","y.max","delta","Pico","nPico","Onda"
2021-02-26,"Roraima","RR","Proibido sair
(Salvo exceções)",0,9,495,8,631181,12956.03005,0,0,-11.1111111111111,"Queda",38.268156424581,-11.1111111111111,50.724477654765,78.424413916135,784.24413916135,-1.80270405608413,12920.088351383,129200.88351383,173.439042955077,1100,302.857142857143,NA,NA,NA,NA,"pós 2o pico"
2021-02-27,"Roraima","RR","Proibido sair
(Salvo exceções)",0,9,273,0,631181,12999.2823,0,12.5,-11.1111111111111,"Queda",-44.8484848484849,-100,49.550778943095,43.2522525234441,432.522525234441,-2.31387047424783,12968.5236315506,129685.236315506,174.412275220126,1100,305.714285714286,NA,NA,NA,NA,"pós 2o pico"
2021-02-28,"Roraima","RR","Proibido sair
(Salvo exceções)",0,10,77,0,631181,13011.48165,0,11.1111111111111,-10,"Queda",-71.7948717948718,NA,47.4620479024921,12.1993532758432,121.993532758432,-4.21533442088091,13017.7284442067,130177.284442067,175.770273729496,1100,310.571428571429,NA,NA,NA,NA,"pós 2o pico"
2021-03-01,"Roraima","RR","Proibido sair
(Salvo exceções)",0,8,91,14,631181,13025.89907,0,-27.2727272727273,12.5,"Voluntário",18.1818181818182,Inf,45.6352165744106,14.4174175078147,144.174175078147,-3.84903603787725,13066.8653569375,130668.653569375,177.309338706783,1114,310.142857142857,NA,NA,NA,NA,"pós 2o pico"
2021-03-02,"Roraima","RR","Proibido sair
(Salvo exceções)",0,8,395,3,631181,13088.48017,0,-42.8571428571429,0,NA,334.065934065934,-78.5714285714286,44.122018235398,62.5810979734815,625.810979734815,-3.31585659628738,13111.4303413533,131114.303413533,178.825770375579,1117,281.285714285714,NA,NA,NA,NA,"pós 2o pico"
2021-03-03,"Roraima","RR","Proibido sair
(Salvo exceções)",0,9,485,26,631181,13165.32025,0,-25,44.4444444444444,"Voluntário",22.7848101265823,766.666666666667,41.4383545144995,76.8400823218696,768.400823218696,-6.08236845962188,13152.1023967089,131521.023967089,180.342202044376,1143,256.714285714286,NA,NA,NA,NA,"pós 2o pico"
2021-03-04,"Roraima","RR","Proibido sair
(Salvo exceções)",0,9,355,17,631181,13221.56402,0,0,33.3333333333333,"Voluntário",-26.8041237113402,-34.6153846153846,40.2678891326137,56.24377159642,562.4377159642,-2.82459425717853,13191.5522534061,131915.522534061,181.858633713173,1160,249,NA,NA,NA,NA,"pós 2o pico"
2021-03-05,"Roraima","RR","Proibido sair
(Salvo exceções)",0,8,293,7,631181,13267.98494,0,-20,0,NA,-17.4647887323944,-58.8235294117647,39.0359904848278,46.4209157119748,464.209157119749,-3.05925806969647,13228.9424790308,132289.424790308,183.601398466865,1167,236,NA,NA,NA,NA,"pós 2o pico"
2021-03-06,"Roraima","RR","Proibido sair
(Salvo exceções)",0,13,101,0,631181,13283.98669,0,44.4444444444444,-38.4615384615385,"Queda",-65.5290102389078,-100,38.5768576554692,16.0017491020801,160.017491020801,-1.17617824898536,13258.5921131521,132585.921131521,185.547862996962,1167,187.142857142857,NA,NA,NA,NA,"pós 2o pico"
2021-03-07,"Roraima","RR","Proibido sair
(Salvo exceções)",0,12,23,0,631181,13287.63065,0,20,-25,"Queda",-77.2277227722772,NA,38.9777905487119,3.64396266681031,36.4396266681031,1.03930936216581,13299.603668135,132996.03668135,187.200094516696,1167,258.857142857143,NA,NA,NA,NA,"pós 2o pico"
2021-03-08,"Roraima","RR","Proibido sair
(Salvo exceções)",0,8,0,24,631181,13287.63065,0,-11.1111111111111,25,"Voluntário",-100,Inf,39.7667230160604,0,0,2.02405640812939,13340.1172903313,133401.172903313,188.693892877004,1191,255.714285714286,NA,NA,NA,NA,"pós 2o pico"
2021-03-09,"Roraima","RR","Proibido sair
(Salvo exceções)",0,8,53,12,631181,13296.02761,0,-11.1111111111111,25,"Voluntário",Inf,-50,41.3866212379521,8.39695744960637,83.9695744960637,4.07350191072444,13381.4683449416,133814.683449416,190.165057928821,1203,261,NA,NA,NA,NA,"pós 2o pico"
2021-03-10,"Roraima","RR","Proibido sair
(Salvo exceções)",0,9,987,13,631181,13452.40113,0,0,22.2222222222222,"Voluntário",1762.2641509434,8.33333333333333,45.1049504897993,156.37352835399,1563.7352835399,8.984375,13424.9469305499,134249.469305499,191.636222980639,1216,274.428571428571,NA,NA,NA,NA,"pós 2o pico"
2021-03-11,"Roraima","RR","Proibido sair
(Salvo exceções)",0,10,333,10,631181,13505.15938,0,25,20,"Voluntário",-66.2613981762918,-23.0769230769231,44.9820839579992,52.7582420890363,527.582420890363,-0.27240143369176,13469.9193145186,134699.193145186,193.107388032457,1226,283.857142857143,NA,NA,NA,NA,"pós 2o pico"
2021-03-12,"Roraima","RR","Proibido sair
(Salvo exceções)",0,10,330,6,631181,13557.44232,0,11.1111111111111,-10,"Queda",-0.900900900900903,-40,44.9820839579992,52.2829426107567,522.829426107567,0,13518.6488276965,135186.488276965,194.442753233338,1232,307.571428571429,NA,NA,NA,NA,"pós 2o pico"
2021-03-13,"Roraima","RR","Proibido sair
(Salvo exceções)",0,11,195,0,631181,13588.33678,0,22.2222222222222,-18.1818181818182,"Queda",-40.9090909090909,-100,44.8365841177095,30.8944660881744,308.944660881744,-0.323461759631971,13574.3267665807,135743.267665807,195.755485125729,1232,351.428571428571,NA,NA,NA,NA,"pós 2o pico"
2021-03-14,"Roraima","RR","Proibido sair
(Salvo exceções)",0,12,89,0,631181,13602.43734,0,20,-25,"Queda",-54.3589743589744,NA,44.4033179266247,14.1005511889616,141.005511889616,-0.966322924929686,13614.478255841,136144.78255841,196.955050475673,1232,253.428571428571,NA,NA,NA,NA,"pós 2o pico"
2021-03-15,"Roraima","RR","Proibido sair
(Salvo exceções)",0,9,166,18,631181,13628.73724,0,12.5,11.1111111111111,"Voluntário",86.5168539325843,Inf,43.776051948487,26.2999044648049,262.999044648049,-1.41265564698171,13654.9918780372,136549.918780372,198.041449283169,1250,255.714285714286,NA,NA,NA,NA,"pós 2o pico"
2021-03-16,"Roraima","RR","Proibido sair
(Salvo exceções)",0,9,360,11,631181,13685.77318,0,12.5,0,NA,116.867469879518,-38.8888888888889,42.7769530451645,57.0359373935527,570.359373935527,-2.28229559051629,13695.3244337655,136953.244337655,199.150481399155,1261,254.571428571429,NA,NA,NA,NA,"pós 2o pico"
2021-03-17,"Roraima","RR","Proibido sair
(Salvo exceções)",0,9,301,8,631181,13733.46156,0,0,0,NA,-16.3888888888889,-27.2727272727273,40.5621221429773,47.6883809873871,476.883809873871,-5.17762660619804,13735.7701560363,137357.701560363,200.259513515141,1269,255.285714285714,NA,NA,NA,NA,"pós 2o pico"
2021-03-18,"Roraima","RR","Proibido sair
(Salvo exceções)",0,10,349,5,631181,13788.75473,0,11.1111111111111,0,NA,15.9468438538206,-37.5,40.5653554727615,55.2931726398608,552.931726398608,0.00797130330809637,13776.351678158,137763.51678158,201.368545631126,1274,256.142857142857,NA,NA,NA,NA,"pós 2o pico"
2021-03-19,"Roraima","RR","Proibido sair
(Salvo exceções)",0,9,322,7,631181,13839.77021,0,12.5,0,NA,-7.73638968481375,40,40.1935225475767,51.0154773353444,510.154773353444,-0.916626813326959,13818.0874990126,138180.874990126,202.273877970707,1281,263.428571428571,NA,NA,NA,NA,"pós 2o pico"
2021-03-20,"Roraima","RR","Proibido sair
(Salvo exceções)",0,9,200,0,631181,13871.45684,0,-30.7692307692308,0,NA,-37.888198757764,-100,39.6891231012392,31.6866318853071,316.866318853071,-1.25492719813369,13858.2616215815,138582.616215815,203.179210310287,1281,253.571428571429,NA,NA,NA,NA,"pós 2o pico"
2021-03-21,"Roraima","RR","Proibido sair
(Salvo exceções)",0,10,95,0,631181,13886.50799,0,-16.6666666666667,0,NA,-52.5,NA,38.9616238997908,15.0511501455209,150.511501455209,-1.83299389002037,13898.4357441504,138984.357441504,203.94874279893,1281,253.571428571429,NA,NA,NA,NA,"pós 2o pico"
2021-03-22,"Roraima","RR","Proibido sair
(Salvo exceções)",0,9,217,9,631181,13920.88799,0,12.5,11.1111111111111,"Voluntário",128.421052631579,Inf,38.0627582197791,34.3799955955582,343.799955955582,-2.3070539419087,13936.3465358703,139363.465358703,204.944608372468,1290,239.285714285714,NA,NA,NA,NA,"pós 2o pico"
2021-03-23,"Roraima","RR","Proibido sair
(Salvo exceções)",0,9,291,11,631181,13966.99204,0,12.5,0,NA,34.1013824884793,22.2222222222222,36.2973601575977,46.1040493931218,461.040493931218,-4.63812436289501,13973.1482954742,139731.482954742,205.827307403559,1301,232.285714285714,NA,NA,NA,NA,"pós 2o pico"
2021-03-24,"Roraima","RR","Proibido sair
(Salvo exceções)",0,10,301,2,631181,14014.68042,0,11.1111111111111,-10,"Queda",3.4364261168385,-81.8181818181818,34.9813949354222,47.6883809873871,476.883809873871,-3.62551220381258,14008.5015233348,140085.015233348,206.71000643465,1303,223.142857142857,NA,NA,NA,NA,"pós 2o pico"
2021-03-25,"Roraima","RR","Proibido sair
(Salvo exceções)",0,10,249,15,631181,14054.13027,0,0,NA,"Dados indisponíveis",-17.2757475083056,650,32.6921974481979,39.4498566972073,394.498566972073,-6.54404288751272,14042.7909856964,140427.909856964,207.59270546574,1318,216.428571428571,NA,NA,NA,NA,"pós 2o pico"
2021-03-26,"Roraima","RR","Proibido sair
(Salvo exceções)",0,9,273,2,631181,14097.38253,0,-10,NA,"Dados indisponíveis",9.63855421686748,-86.6666666666667,NA,43.2522525234441,432.522525234441,NA,14072.1690201158,140721.690201158,208.271704720425,1320,185.428571428571,NA,NA,NA,NA,"pós 2o pico"
2021-03-27,"Roraima","RR","Proibido sair
(Salvo exceções)",0,9,136,0,631181,14118.92944,0,-18.1818181818182,NA,"Dados indisponíveis",-50.1831501831502,-100,NA,21.5469096820088,215.469096820088,NA,14103.1313861294,141031.313861294,209.177037060006,1320,195.428571428571,NA,NA,NA,NA,"pós 2o pico"
2021-03-28,"Roraima","RR","Proibido sair
(Salvo exceções)",0,NA,48,0,631181,14126.53423,0,NA,NA,"Dados indisponíveis",-64.7058823529412,NA,NA,7.6047916524737,76.047916524737,NA,14127.2811262877,141272.811262878,210.037102782607,1320,152.428571428571,NA,NA,NA,NA,"pós 2o pico"
2021-03-29,"Roraima","RR","Proibido sair
(Salvo exceções)",0,NA,0,0,631181,14126.53423,0,NA,NA,"Dados indisponíveis",-100,NA,NA,0,0,NA,NA,NA,NA,1320,NA,NA,NA,NA,NA,"pós 2o pico"
2021-03-30,"Roraima","RR","Proibido sair
(Salvo exceções)",0,NA,361,21,631181,14183.7286,0,NA,NA,"Dados indisponíveis",Inf,Inf,NA,57.1943705529793,571.943705529793,NA,NA,NA,NA,1341,NA,NA,NA,NA,NA,"pós 2o pico"
2021-03-31,"Roraima","RR","Proibido sair
(Salvo exceções)",0,NA,0,0,631181,14183.7286,0,NA,NA,"Dados indisponíveis",-100,-100,NA,0,0,NA,NA,NA,NA,1341,NA,NA,NA,NA,NA,"pós 2o pico"
2021-04-01,"Roraima","RR","Proibido sair
(Salvo exceções)",0,NA,NA,NA,NA,NA,0,NA,NA,"Dados indisponíveis",NA,NA,NA,NA,NA,NA,NA,NA,NA,1341,NA,NA,NA,NA,NA,"pós 2o pico"
2021-04-02,"Roraima","RR","Proibido sair
(Salvo exceções)",0,NA,NA,NA,NA,NA,0,NA,NA,"Dados indisponíveis",NA,NA,NA,NA,NA,NA,NA,NA,NA,1341,NA,NA,NA,NA,NA,"pós 2o pico"
2021-04-03,"Roraima","RR","Proibido sair
(Salvo exceções)",0,NA,NA,NA,NA,NA,0,NA,NA,"Dados indisponíveis",NA,NA,NA,NA,NA,NA,NA,NA,NA,1341,NA,NA,NA,NA,NA,"pós 2o pico"
2021-04-04,"Roraima","RR","Proibido sair
(Salvo exceções)",0,NA,NA,NA,NA,NA,0,NA,NA,"Dados indisponíveis",NA,NA,NA,NA,NA,NA,NA,NA,NA,1341,NA,NA,NA,NA,NA,"pós 2o pico"
2021-04-05,"Roraima","RR","Dados indisponíveis",NA,NA,NA,NA,NA,NA,2,NA,NA,"Dados indisponíveis",NA,NA,NA,NA,NA,NA,NA,NA,NA,1341,NA,NA,NA,NA,NA,"pós 2o pico"
2021-04-06,"Roraima","RR","Dados indisponíveis",NA,NA,NA,NA,NA,NA,0,NA,NA,"Dados indisponíveis",NA,NA,NA,NA,NA,NA,NA,NA,NA,1341,NA,NA,NA,NA,NA,"pós 2o pico"
2021-04-07,"Roraima","RR","Dados indisponíveis",NA,NA,NA,NA,NA,NA,0,NA,NA,"Dados indisponíveis",NA,NA,NA,NA,NA,NA,NA,NA,NA,1341,NA,NA,NA,NA,NA,"pós 2o pico"
2020-01-01,"Santa Catarina","SC","Sem restrição",NA,NA,NA,NA,NA,NA,-4,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-02,"Santa Catarina","SC","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-03,"Santa Catarina","SC","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-04,"Santa Catarina","SC","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-05,"Santa Catarina","SC","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-06,"Santa Catarina","SC","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-07,"Santa Catarina","SC","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-08,"Santa Catarina","SC","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-09,"Santa Catarina","SC","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-10,"Santa Catarina","SC","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-11,"Santa Catarina","SC","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-12,"Santa Catarina","SC","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-13,"Santa Catarina","SC","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-14,"Santa Catarina","SC","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-15,"Santa Catarina","SC","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-16,"Santa Catarina","SC","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-17,"Santa Catarina","SC","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-18,"Santa Catarina","SC","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-19,"Santa Catarina","SC","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-20,"Santa Catarina","SC","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-21,"Santa Catarina","SC","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-22,"Santa Catarina","SC","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-23,"Santa Catarina","SC","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-24,"Santa Catarina","SC","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-25,"Santa Catarina","SC","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-26,"Santa Catarina","SC","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-27,"Santa Catarina","SC","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-28,"Santa Catarina","SC","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-29,"Santa Catarina","SC","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-30,"Santa Catarina","SC","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-31,"Santa Catarina","SC","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-01,"Santa Catarina","SC","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-02,"Santa Catarina","SC","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-03,"Santa Catarina","SC","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-04,"Santa Catarina","SC","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-05,"Santa Catarina","SC","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-06,"Santa Catarina","SC","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-07,"Santa Catarina","SC","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-08,"Santa Catarina","SC","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-09,"Santa Catarina","SC","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-10,"Santa Catarina","SC","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-11,"Santa Catarina","SC","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-12,"Santa Catarina","SC","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-13,"Santa Catarina","SC","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-14,"Santa Catarina","SC","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-15,"Santa Catarina","SC","Sem restrição",NA,1,NA,NA,NA,NA,0,NA,-200,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-16,"Santa Catarina","SC","Sem restrição",NA,2,NA,NA,NA,NA,0,NA,-150,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-17,"Santa Catarina","SC","Sem restrição",NA,-1,NA,NA,NA,NA,0,NA,100,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-18,"Santa Catarina","SC","Sem restrição",NA,-1,NA,NA,NA,NA,0,NA,100,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-19,"Santa Catarina","SC","Sem restrição",NA,-1,NA,NA,NA,NA,0,NA,-100,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-20,"Santa Catarina","SC","Sem restrição",NA,-2,NA,NA,NA,NA,0,NA,-200,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-21,"Santa Catarina","SC","Sem restrição",NA,-2,NA,NA,NA,NA,0,NA,-350,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-22,"Santa Catarina","SC","Sem restrição",NA,0,NA,NA,NA,NA,0,NA,Inf,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-23,"Santa Catarina","SC","Sem restrição",NA,2,NA,NA,NA,NA,0,NA,50,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-24,"Santa Catarina","SC","Sem restrição",NA,5,NA,NA,NA,NA,0,NA,-120,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-25,"Santa Catarina","SC","Sem restrição",NA,9,NA,NA,NA,NA,0,NA,-111.111111111111,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-26,"Santa Catarina","SC","Sem restrição",NA,3,NA,NA,NA,NA,0,NA,-33.3333333333333,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-27,"Santa Catarina","SC","Sem restrição",NA,-1,NA,NA,NA,NA,0,NA,-500,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-28,"Santa Catarina","SC","Sem restrição",NA,-1,NA,NA,NA,NA,0,NA,0,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-29,"Santa Catarina","SC","Sem restrição",NA,2,NA,NA,NA,NA,0,100,-150,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-03-01,"Santa Catarina","SC","Sem restrição",NA,4,NA,NA,NA,NA,0,100,-125,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-03-02,"Santa Catarina","SC","Sem restrição",NA,-1,NA,NA,NA,NA,0,0,100,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-03-03,"Santa Catarina","SC","Sem restrição",NA,-1,NA,NA,NA,NA,0,0,200,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-03-04,"Santa Catarina","SC","Sem restrição",NA,-1,NA,NA,NA,NA,0,0,0,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-03-05,"Santa Catarina","SC","Sem restrição",NA,-2,NA,NA,NA,NA,0,0,-150,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-03-06,"Santa Catarina","SC","Sem restrição",NA,-3,NA,NA,NA,NA,0,50,-66.6666666666667,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
