Date,iso_code,Closure,Restrict
2020-06-21,SUR,2.375,True
2020-07-05,SUR,2.625,True
2020-07-26,SUR,2.5,True
2020-07-27,SUR,2.25,True
2020-08-10,SUR,2.375,True
2020-08-11,SUR,2.625,True
2020-08-28,SUR,2.75,True
2020-09-11,SUR,2.875,True
2020-09-15,SUR,2.125,True
2020-09-28,SUR,2.0,True
2020-10-01,SUR,1.75,True
2020-10-06,SUR,1.625,True
2020-11-09,SUR,1.5,True
2020-11-22,SUR,1.75,True
2020-12-01,SUR,1.5,True
2020-12-02,SUR,1.625,True
2020-12-14,SUR,1.875,True
2020-12-22,SUR,2.0,True
2021-01-12,SUR,1.875,True
2021-01-19,SUR,2.125,True
2021-02-15,SUR,2.0,True
2020-01-01,SVK,0.0,False
2020-03-06,SVK,0.125,True
2020-03-09,SVK,0.375,True
2020-03-10,SVK,0.75,True
2020-03-12,SVK,1.25,True
2020-03-13,SVK,1.75,True
2020-03-14,SVK,1.875,True
2020-03-16,SVK,2.125,True
2020-04-08,SVK,2.5,True
2020-04-14,SVK,2.125,True
2020-06-01,SVK,2.0,True
2020-06-03,SVK,1.5,True
2020-06-05,SVK,1.375,True
2020-06-10,SVK,1.25,True
2020-06-14,SVK,1.125,True
2020-06-20,SVK,1.0,True
2020-07-27,SVK,0.875,True
2020-09-01,SVK,0.75,True
2020-09-02,SVK,0.625,True
2020-09-03,SVK,0.75,True
2020-09-11,SVK,0.875,True
2020-10-01,SVK,1.375,True
2020-10-05,SVK,1.25,True
2020-10-13,SVK,1.375,True
2020-10-15,SVK,1.5,True
2020-10-22,SVK,2.125,True
2020-11-16,SVK,2.0,True
2020-12-11,SVK,1.75,True
2020-12-19,SVK,1.625,True
2021-01-01,SVK,1.75,True
2021-01-07,SVK,2.0,True
2021-01-11,SVK,2.125,True
2020-01-01,SVN,0.0,False
2020-03-07,SVN,0.25,True
2020-03-10,SVN,0.625,True
2020-03-14,SVN,0.75,True
2020-03-16,SVN,1.375,True
2020-03-19,SVN,1.875,True
2020-03-20,SVN,2.25,True
2020-03-30,SVN,2.5,True
2020-04-20,SVN,2.375,True
2020-04-30,SVN,2.125,True
2020-05-11,SVN,1.875,True
2020-05-14,SVN,1.625,True
2020-05-18,SVN,1.25,True
2020-06-01,SVN,1.125,True
2020-06-02,SVN,1.0,True
2020-07-20,SVN,1.375,True
2020-10-02,SVN,1.25,True
2020-10-19,SVN,1.75,True
2020-10-30,SVN,1.875,True
2021-01-09,SVN,2.0,True
2021-01-23,SVN,1.875,True
2021-02-06,SVN,2.0,True
2021-02-15,SVN,1.75,True
2021-02-27,SVN,2.0,True
2021-03-09,SVN,3.0,True
2020-01-01,SWE,0.0,False
2020-03-12,SWE,0.5,True
2020-03-17,SWE,0.75,True
2020-03-19,SWE,1.125,True
2020-03-25,SWE,1.375,True
2020-03-29,SWE,1.5,True
2020-04-01,SWE,1.625,True
2020-04-04,SWE,1.75,True
2020-06-13,SWE,1.625,True
2020-08-17,SWE,1.5,True
2020-11-10,SWE,1.625,True
2020-11-24,SWE,1.875,True
2020-12-07,SWE,2.0,True
2021-03-09,SWE,1.3333333333333333,True
2020-01-01,SWZ,0.0,False
2020-01-29,SWZ,0.125,True
2020-03-14,SWZ,0.25,True
2020-03-17,SWZ,1.5,True
2020-03-27,SWZ,2.375,True
2020-04-03,SWZ,2.5,True
2020-04-16,SWZ,2.375,True
2020-07-08,SWZ,2.25,True
2020-08-18,SWZ,1.75,True
2020-10-02,SWZ,1.5,True
2020-10-20,SWZ,1.25,True
2020-11-24,SWZ,0.875,True
2020-12-07,SWZ,1.375,True
2020-12-21,SWZ,1.5,True
2021-01-05,SWZ,1.625,True
2021-01-07,SWZ,2.0,True
2021-01-26,SWZ,1.875,True
2021-02-02,SWZ,2.0,True
2021-03-01,SWZ,1.875,True
2020-01-01,SYC,0.0,False
2020-02-07,SYC,0.25,True
2020-03-10,SYC,0.375,True
2020-03-15,SYC,0.5,True
2020-03-16,SYC,0.875,True
2020-03-22,SYC,1.0,True
2020-03-30,SYC,1.5,True
2020-04-08,SYC,2.375,True
2020-04-09,SYC,2.625,True
2020-05-04,SYC,2.0,True
2020-05-18,SYC,1.75,True
2020-06-01,SYC,0.5,True
2020-09-22,SYC,0.625,True
2020-10-12,SYC,0.75,True
2021-01-03,SYC,0.875,True
2021-01-06,SYC,1.5,True
2021-01-14,SYC,1.25,True
2021-01-18,SYC,1.625,True
2021-01-23,SYC,2.25,True
2021-01-26,SYC,2.375,True
2021-02-15,SYC,2.25,True
2020-01-01,SYR,0.0,False
2020-02-01,SYR,0.125,True
2020-03-10,SYR,0.375,True
2020-03-12,SYR,0.5,True
2020-03-13,SYR,0.75,True
2020-03-14,SYR,1.125,True
2020-03-16,SYR,1.75,True
2020-03-23,SYR,2.0,True
2020-03-25,SYR,2.375,True
2020-04-20,SYR,2.125,True
2020-04-22,SYR,2.375,True
2020-05-26,SYR,2.0,True
2020-08-03,SYR,1.875,True
2020-08-11,SYR,1.75,True
2020-08-31,SYR,1.875,True
2020-09-01,SYR,1.75,True
2020-09-13,SYR,1.625,True
2020-10-29,SYR,1.375,True
2020-10-30,SYR,1.25,True
2020-11-10,SYR,1.75,True
2021-01-23,SYR,1.625,True
2021-02-02,SYR,1.375,True
2020-01-01,TCD,0.0,False
2020-03-08,TCD,0.25,True
2020-03-18,TCD,0.375,True
2020-03-19,TCD,0.75,True
2020-04-02,TCD,1.0,True
2020-04-13,TCD,2.625,True
2020-05-18,TCD,2.25,True
2020-06-25,TCD,2.0,True
2020-07-28,TCD,2.125,True
2020-08-01,TCD,1.875,True
2020-09-15,TCD,2.0,True
2020-09-18,TCD,2.25,True
2020-10-01,TCD,2.125,True
2020-10-16,TCD,2.0,True
2020-10-31,TCD,1.875,True
2020-12-22,TCD,1.625,True
2021-01-04,TCD,2.25,True
2021-01-12,TCD,2.375,True
2021-02-02,TCD,0.875,True
2021-02-15,TCD,0.625,True
2021-03-01,TCD,0.5,True
2020-01-01,TGO,0.0,False
2020-03-16,TGO,0.25,True
2020-03-19,TGO,0.5,True
2020-03-20,TGO,1.75,True
2020-03-21,TGO,2.0,True
2020-04-02,TGO,2.125,True
2020-06-08,TGO,2.0,True
2020-06-09,TGO,1.5,True
2020-08-02,TGO,1.25,True
2020-08-29,TGO,1.375,True
2020-09-29,TGO,1.25,True
2020-10-16,TGO,1.5,True
2020-11-02,TGO,1.375,True
2020-12-20,TGO,1.875,True
2021-01-04,TGO,1.625,True
2021-01-12,TGO,1.0,True
2021-02-02,TGO,1.125,True
2021-02-10,TGO,0.75,True
2021-02-22,TGO,0.375,True
2021-03-01,TGO,1.75,True
2020-01-01,THA,0.0,False
2020-03-06,THA,0.25,True
2020-03-10,THA,0.5,True
2020-03-15,THA,0.625,True
2020-03-16,THA,1.0,True
2020-03-17,THA,1.25,True
2020-03-18,THA,1.5,True
2020-03-21,THA,1.625,True
2020-03-25,THA,1.875,True
2020-03-26,THA,2.125,True
2020-04-03,THA,2.375,True
2020-05-03,THA,2.25,True
2020-06-06,THA,1.875,True
2020-06-15,THA,1.75,True
2020-07-01,THA,1.5,True
2020-08-14,THA,1.375,True
2020-09-07,THA,1.25,True
2020-12-21,THA,1.875,True
2021-01-15,THA,1.625,True
2021-01-16,THA,1.75,True
2021-01-19,THA,1.875,True
2021-01-22,THA,1.75,True
2021-01-24,THA,1.5,True
2021-02-01,THA,1.125,True
2021-02-04,THA,1.0,True
2021-02-10,THA,1.2857142857142858,True
2021-02-23,THA,1.75,True
2021-03-01,THA,1.625,True
2020-01-01,TJK,0.0,False
2020-02-03,TJK,0.25,True
2020-03-03,TJK,0.375,True
2020-04-10,TJK,0.5,True
2020-04-18,TJK,0.75,True
2020-04-25,TJK,1.0,True
2020-05-09,TJK,1.25,True
2020-05-12,TJK,1.125,True
2020-06-03,TJK,1.5,True
2020-06-20,TJK,1.875,True
2020-07-01,TJK,1.75,True
2020-07-16,TJK,1.5,True
2020-07-24,TJK,1.375,True
2020-08-07,TJK,1.25,True
2020-08-28,TJK,1.0,True
2020-09-08,TJK,0.75,True
2020-09-29,TJK,0.875,True
2020-11-02,TJK,0.75,True
2020-12-17,TJK,0.875,True
2020-12-19,TJK,1.0,True
2021-01-05,TJK,1.125,True
2021-01-31,TJK,0.875,True
2021-02-04,TJK,0.75,True
2021-02-25,TJK,0.5,True
2020-01-01,TKM,0.0,False
2020-01-08,TKM,0.125,True
2020-02-01,TKM,0.375,True
2020-03-19,TKM,0.625,True
2020-03-21,TKM,0.75,True
2020-03-24,TKM,1.25,True
2020-03-25,TKM,1.375,True
2020-04-01,TKM,1.125,True
2020-04-20,TKM,0.875,True
2020-04-23,TKM,0.75,True
2020-06-23,TKM,0.875,True
2020-07-14,TKM,1.125,True
2020-07-16,TKM,1.625,True
2020-07-24,TKM,1.375,True
2020-10-21,TKM,1.5,True
2020-10-22,TKM,1.75,True
2020-11-05,TKM,1.875,True
2020-12-18,TKM,1.75,True
2021-01-05,TKM,1.875,True
2021-02-04,TKM,1.5,True
2021-02-13,TKM,1.375,True
2021-03-01,TKM,1.5,True
2020-01-01,TLS,0.0,False
2020-02-03,TLS,0.125,True
2020-02-07,TLS,0.25,True
2020-03-20,TLS,0.375,True
2020-03-23,TLS,0.75,True
2020-03-28,TLS,2.125,True
2020-04-13,TLS,2.25,True
2020-04-30,TLS,2.0,True
2020-05-27,TLS,0.875,True
2020-06-26,TLS,0.75,True
2020-10-30,TLS,0.625,True
2020-12-24,TLS,0.875,True
2020-12-30,TLS,1.625,True
2021-01-04,TLS,1.875,True
2021-01-18,TLS,1.5,True
2021-01-19,TLS,1.375,True
2021-02-09,TLS,1.25,True
2021-02-16,TLS,1.0,True
2020-01-01,TON,0.0,False
2020-01-27,TON,0.125,True
2020-02-05,TON,0.25,True
2020-03-17,TON,0.375,True
2020-03-20,TON,1.125,True
2020-03-25,TON,1.375,True
2020-03-29,TON,2.625,True
2020-04-12,TON,1.625,True
2020-05-01,TON,1.375,True
2020-05-05,TON,1.5,True
2020-05-29,TON,1.375,True
2020-12-25,TON,1.125,True
2020-12-26,TON,1.375,True
2021-01-01,TON,1.125,True
2021-01-02,TON,1.375,True
2020-01-01,TTO,0.0,False
2020-01-30,TTO,0.25,True
2020-03-13,TTO,0.375,True
2020-03-14,TTO,0.75,True
2020-03-16,TTO,1.25,True
2020-03-17,TTO,1.375,True
2020-03-21,TTO,1.5,True
2020-03-23,TTO,1.75,True
2020-03-29,TTO,1.875,True
2020-03-30,TTO,2.25,True
2020-03-31,TTO,2.375,True
2020-04-27,TTO,2.625,True
2020-05-21,TTO,2.5,True
2020-06-08,TTO,2.375,True
2020-06-09,TTO,2.25,True
2020-06-22,TTO,1.75,True
2020-08-17,TTO,2.375,True
2020-10-10,TTO,2.25,True
2020-10-12,TTO,2.0,True
2020-10-26,TTO,1.875,True
2020-12-08,TTO,2.0,True
2021-02-08,TTO,1.875,True
2020-01-01,TUN,0.0,False
2020-03-04,TUN,0.25,True
2020-03-09,TUN,0.375,True
2020-03-12,TUN,0.75,True
2020-03-13,TUN,0.875,True
2020-03-16,TUN,1.125,True
2020-03-18,TUN,1.25,True
2020-03-20,TUN,2.25,True
2020-03-22,TUN,2.625,True
2020-05-04,TUN,2.5,True
2020-05-15,TUN,2.375,True
2020-05-28,TUN,2.25,True
2020-06-04,TUN,2.0,True
2020-06-08,TUN,0.75,True
2020-06-27,TUN,0.625,True
2020-08-07,TUN,0.5,True
2020-08-29,TUN,0.625,True
2020-09-15,TUN,0.5,True
2020-10-03,TUN,1.375,True
2020-10-08,TUN,1.625,True
2020-10-28,TUN,2.125,True
2020-11-03,TUN,1.75,True
2020-11-08,TUN,1.625,True
2020-11-25,TUN,1.875,True
2020-12-21,TUN,2.0,True
2021-01-25,TUN,2.25,True
2021-03-09,TUN,2.0,True
2020-01-01,TUR,0.0,False
2020-01-24,TUR,0.125,True
2020-02-05,TUR,0.375,True
2020-03-09,TUR,0.5,True
2020-03-16,TUR,1.375,True
2020-03-18,TUR,1.5,True
2020-03-21,TUR,1.625,True
2020-03-24,TUR,1.75,True
2020-03-27,TUR,1.875,True
2020-03-28,TUR,2.0,True
2020-04-11,TUR,2.125,True
2020-04-13,TUR,2.0,True
2020-04-18,TUR,2.125,True
2020-04-20,TUR,2.0,True
2020-06-01,TUR,1.625,True
2020-07-22,TUR,1.125,True
2020-08-05,TUR,1.25,True
2020-09-01,TUR,1.125,True
2020-09-09,TUR,1.25,True
2020-09-10,TUR,1.5,True
2020-09-12,TUR,2.0,True
2020-09-21,TUR,1.875,True
2020-10-06,TUR,2.0,True
2020-10-16,TUR,1.875,True
2020-10-29,TUR,1.75,True
2020-11-20,TUR,1.875,True
2020-12-07,TUR,1.75,True
2020-12-30,TUR,1.875,True
2020-12-31,TUR,2.25,True
2021-01-06,TUR,1.875,True
2021-01-15,TUR,2.25,True
2021-01-25,TUR,2.125,True
2021-02-08,TUR,2.0,True
2021-02-15,TUR,2.125,True
2021-03-01,TUR,2.0,True
2020-01-01,TWN,0.125,True
2020-01-23,TWN,0.375,True
2020-02-02,TWN,0.75,True
2020-02-25,TWN,0.5,True
2020-03-05,TWN,0.625,True
2020-03-19,TWN,0.75,True
2020-05-08,TWN,0.625,True
2020-06-22,TWN,0.5,True
2020-12-01,TWN,0.375,True
2021-01-21,TWN,0.5,True
2020-01-01,TZA,0.0,False
2020-01-30,TZA,0.125,True
2020-03-15,TZA,0.375,True
2020-03-17,TZA,1.25,True
2020-03-18,TZA,1.375,True
2020-04-12,TZA,1.5,True
2020-05-18,TZA,1.0,True
2020-06-01,TZA,0.75,True
2020-06-29,TZA,0.625,True
2020-07-20,TZA,0.75,True
2020-08-27,TZA,0.875,True
2020-09-17,TZA,0.25,True
2021-02-16,TZA,0.125,True
2020-01-01,UGA,0.0,False
2020-01-20,UGA,0.125,True
2020-02-06,UGA,0.25,True
2020-03-18,UGA,0.625,True
2020-03-20,UGA,1.0,True
2020-03-22,UGA,1.125,True
2020-03-25,UGA,1.75,True
2020-03-30,UGA,2.625,True
2020-05-06,UGA,2.5,True
2020-05-18,UGA,2.375,True
2020-06-04,UGA,2.25,True
2020-06-12,UGA,2.5,True
2020-06-22,UGA,2.625,True
2020-07-10,UGA,2.375,True
2020-07-27,UGA,2.25,True
2020-09-20,UGA,2.125,True
2020-09-26,UGA,2.0,True
2020-10-15,UGA,1.875,True
2020-10-19,UGA,1.75,True
2020-11-09,UGA,1.25,True
2020-11-24,UGA,1.5,True
2020-12-14,UGA,1.25,True
2021-01-12,UGA,1.5,True
2021-01-19,UGA,1.25,True
2021-02-23,UGA,1.5,True
2020-01-01,UKR,0.0,False
2020-03-12,UKR,1.125,True
2020-03-16,UKR,1.75,True
2020-03-17,UKR,2.25,True
2020-03-18,UKR,2.5,True
2020-06-01,UKR,2.375,True
2020-06-15,UKR,2.0,True
2020-06-22,UKR,1.125,True
2020-08-01,UKR,1.5,True
2020-08-03,UKR,1.75,True
2020-08-28,UKR,2.125,True
2020-09-29,UKR,1.875,True
2020-11-13,UKR,2.0,True
2020-12-19,UKR,1.5,True
2021-01-08,UKR,1.75,True
2021-01-25,UKR,1.5,True
2021-02-26,UKR,1.75,True
2020-01-01,URY,0.0,False
2020-03-13,URY,0.75,True
2020-03-14,URY,1.125,True
2020-03-15,URY,1.25,True
2020-03-16,URY,1.375,True
2020-03-24,URY,1.5,True
2020-03-27,URY,1.625,True
2020-04-01,URY,1.75,True
2020-04-02,URY,1.875,True
2020-04-13,URY,1.625,True
2020-06-15,URY,1.5,True
2020-06-27,URY,1.25,True
2020-07-04,URY,1.125,True
2020-07-10,URY,0.625,True
2020-07-11,URY,0.5,True
2020-08-03,URY,0.625,True
2020-08-17,URY,0.75,True
2020-08-24,URY,0.875,True
2020-08-25,URY,0.75,True
2020-09-16,URY,1.125,True
2020-12-02,URY,1.375,True
2020-12-16,URY,1.5,True
2020-12-21,URY,2.0,True
2021-01-12,URY,1.875,True
2021-02-21,URY,2.0,True
2020-01-01,USA,0.0,False
2020-02-02,USA,0.25,True
2020-03-01,USA,0.375,True
2020-03-02,USA,0.5,True
2020-03-05,USA,0.875,True
2020-03-11,USA,1.0,True
2020-03-12,USA,1.25,True
2020-03-14,USA,1.375,True
2020-03-15,USA,1.625,True
2020-03-17,USA,1.75,True
2020-03-19,USA,2.25,True
2020-03-21,USA,2.5,True
2020-06-15,USA,2.375,True
2020-07-20,USA,2.25,True
2020-09-12,USA,2.125,True
2020-10-13,USA,2.25,True
2020-10-26,USA,2.125,True
2020-11-16,USA,2.5,True
2020-12-02,USA,2.375,True
2021-02-03,USA,2.25,True
2021-03-04,USA,2.125,True
2020-01-01,USA,0.0,False
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-12,USA,0.5,True
2020-03-13,USA,0.75,True
2020-03-16,USA,1.625,True
2020-03-17,USA,1.75,True
2020-03-18,USA,1.875,True
2020-03-21,USA,2.0,True
2020-03-22,USA,2.375,True
2020-03-28,USA,2.5,True
2020-04-03,USA,2.625,True
2020-04-24,USA,2.125,True
2020-05-08,USA,1.875,True
2020-05-12,USA,2.0,True
2020-05-29,USA,1.875,True
2020-06-01,USA,1.625,True
2020-06-05,USA,1.5,True
2020-07-15,USA,1.625,True
2020-07-24,USA,1.75,True
2020-08-03,USA,1.875,True
2020-08-31,USA,1.75,True
2020-12-01,USA,2.125,True
2021-01-01,USA,2.0,True
2021-01-19,USA,1.875,True
2021-02-01,USA,1.75,True
2021-03-01,USA,1.8571428571428572,True
2020-01-01,USA,0.0,False
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-12,USA,0.5,True
2020-03-13,USA,0.75,True
2020-03-16,USA,0.875,True
2020-03-17,USA,1.5,True
2020-03-19,USA,1.625,True
2020-03-20,USA,1.875,True
2020-03-24,USA,2.25,True
2020-04-04,USA,2.375,True
2020-04-30,USA,2.125,True
2020-05-21,USA,1.625,True
2020-06-06,USA,1.5,True
2020-06-20,USA,1.375,True
2020-08-16,USA,1.25,True
2020-08-24,USA,1.375,True
2020-08-28,USA,1.25,True
2020-09-08,USA,1.125,True
2021-01-18,USA,1.25,True
2021-03-01,USA,1.2857142857142858,True
2020-01-01,USA,0.0,False
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-12,USA,0.625,True
2020-03-13,USA,1.0,True
2020-03-16,USA,1.25,True
2020-03-17,USA,1.625,True
2020-03-27,USA,1.875,True
2020-04-03,USA,2.0,True
2020-05-04,USA,1.75,True
2020-05-05,USA,1.875,True
2020-05-11,USA,2.0,True
2020-06-15,USA,1.875,True
2020-08-24,USA,1.75,True
2020-08-27,USA,1.5,True
2020-10-09,USA,1.75,True
2020-10-19,USA,1.625,True
2020-11-03,USA,1.75,True
2020-11-17,USA,1.625,True
2020-12-19,USA,1.75,True
2021-01-02,USA,1.875,True
2021-02-16,USA,1.75,True
2021-02-28,USA,1.625,True
2021-03-01,USA,1.4285714285714286,True
2020-01-01,USA,0.0,False
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-12,USA,0.5,True
2020-03-13,USA,0.625,True
2020-03-15,USA,0.75,True
2020-03-16,USA,1.125,True
2020-03-17,USA,1.25,True
2020-03-31,USA,1.625,True
2020-04-09,USA,1.75,True
2020-04-30,USA,1.875,True
2020-05-16,USA,1.375,True
2020-06-29,USA,1.5,True
2020-08-03,USA,2.0,True
2020-08-11,USA,1.875,True
2020-08-20,USA,1.75,True
2020-10-01,USA,1.625,True
2020-11-01,USA,1.75,True
2020-11-09,USA,1.625,True
2021-01-05,USA,1.75,True
2021-03-01,USA,1.7142857142857142,True
2020-01-01,USA,0.0,False
2020-01-17,USA,0.125,True
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-07,USA,0.625,True
2020-03-11,USA,1.125,True
2020-03-12,USA,1.25,True
2020-03-13,USA,1.375,True
2020-03-16,USA,1.75,True
2020-03-17,USA,2.25,True
2020-03-19,USA,2.375,True
2020-05-08,USA,2.0,True
2020-10-09,USA,1.875,True
2020-11-21,USA,2.0,True
2020-11-30,USA,2.125,True
2020-12-30,USA,2.25,True
2021-01-25,USA,2.125,True
2021-01-27,USA,2.0,True
2021-03-01,USA,1.8571428571428572,True
2021-03-05,USA,1.7142857142857142,True
2020-01-01,USA,0.0,False
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-12,USA,1.0,True
2020-03-13,USA,1.125,True
2020-03-15,USA,1.25,True
2020-03-16,USA,1.625,True
2020-03-19,USA,1.75,True
2020-03-20,USA,1.875,True
2020-03-24,USA,2.25,True
2020-03-30,USA,2.375,True
2020-05-09,USA,2.125,True
2020-06-01,USA,2.0,True
2020-06-18,USA,1.875,True
2021-01-17,USA,2.25,True
2021-02-02,USA,1.875,True
2021-03-01,USA,1.8571428571428572,True
2020-01-01,USA,0.0,False
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-09,USA,0.625,True
2020-03-11,USA,0.875,True
2020-03-12,USA,1.25,True
2020-03-13,USA,1.375,True
2020-03-16,USA,1.75,True
2020-03-19,USA,1.875,True
2020-03-22,USA,2.0,True
2020-03-23,USA,2.125,True
2020-03-27,USA,2.25,True
2020-05-20,USA,2.125,True
2020-06-17,USA,2.0,True
2020-07-03,USA,1.875,True
2020-07-24,USA,2.0,True
2020-08-26,USA,1.875,True
2020-11-06,USA,2.0,True
2021-03-02,USA,1.8571428571428572,True
2020-01-01,USA,0.0,False
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-11,USA,0.5,True
2020-03-12,USA,0.625,True
2020-03-13,USA,1.125,True
2020-03-16,USA,1.5,True
2020-03-25,USA,1.875,True
2020-04-01,USA,2.375,True
2020-05-29,USA,2.0,True
2020-05-30,USA,2.125,True
2020-06-28,USA,2.0,True
2020-07-27,USA,2.125,True
2020-08-10,USA,2.0,True
2020-08-23,USA,1.875,True
2020-10-17,USA,1.75,True
2020-10-19,USA,1.875,True
2020-11-18,USA,1.75,True
2020-12-23,USA,1.875,True
2021-01-22,USA,1.625,True
2021-02-01,USA,1.75,True
2021-02-02,USA,1.625,True
2021-02-16,USA,1.75,True
2021-02-17,USA,1.625,True
2021-03-01,USA,1.7142857142857142,True
2020-01-01,USA,0.0,False
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-09,USA,0.5,True
2020-03-12,USA,0.75,True
2020-03-13,USA,1.0,True
2020-03-16,USA,1.875,True
2020-03-18,USA,2.0,True
2020-03-24,USA,2.125,True
2020-03-30,USA,2.25,True
2020-04-02,USA,2.375,True
2020-06-01,USA,2.25,True
2020-06-15,USA,2.0,True
2020-07-15,USA,1.875,True
2020-08-28,USA,1.75,True
2020-09-04,USA,1.5,True
2020-11-23,USA,1.75,True
2020-12-14,USA,1.875,True
2021-02-04,USA,1.75,True
2021-02-19,USA,1.5,True
2021-03-01,USA,1.5714285714285714,True
2020-01-01,USA,0.0,False
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-12,USA,0.875,True
2020-03-16,USA,1.625,True
2020-03-17,USA,2.125,True
2020-03-20,USA,2.375,True
2020-03-24,USA,2.5,True
2020-05-20,USA,2.375,True
2020-06-08,USA,2.25,True
2020-07-03,USA,2.375,True
2020-08-01,USA,2.25,True
2020-08-05,USA,2.125,True
2020-09-25,USA,1.875,True
2020-10-02,USA,1.375,True
2020-10-05,USA,1.25,True
2020-11-15,USA,1.125,True
2020-11-30,USA,1.25,True
2020-12-16,USA,1.75,True
2021-03-01,USA,1.8571428571428572,True
2020-01-01,USA,0.0,False
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-12,USA,0.625,True
2020-03-14,USA,0.75,True
2020-03-16,USA,0.875,True
2020-03-18,USA,1.125,True
2020-03-21,USA,1.375,True
2020-03-23,USA,1.5,True
2020-04-02,USA,2.125,True
2020-04-20,USA,2.25,True
2020-05-28,USA,2.125,True
2020-07-01,USA,2.0,True
2020-08-17,USA,1.875,True
2020-10-01,USA,1.75,True
2021-02-23,USA,1.625,True
2021-02-26,USA,1.5,True
2021-03-01,USA,1.5714285714285714,True
2020-01-01,USA,0.0,False
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-12,USA,0.5,True
2020-03-13,USA,0.75,True
2020-03-16,USA,0.875,True
2020-03-20,USA,1.125,True
2020-03-23,USA,1.25,True
2020-03-25,USA,2.0,True
2020-03-26,USA,2.125,True
2020-03-30,USA,2.25,True
2020-05-05,USA,2.125,True
2020-07-17,USA,2.375,True
2020-08-24,USA,2.25,True
2020-11-29,USA,2.142857142857143,True
2020-11-30,USA,2.25,True
2021-03-01,USA,2.2857142857142856,True
2020-01-01,USA,0.0,False
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-12,USA,0.5,True
2020-03-13,USA,0.625,True
2020-03-15,USA,0.75,True
2020-03-16,USA,0.875,True
2020-03-17,USA,1.625,True
2020-03-21,USA,1.75,True
2020-04-02,USA,2.0,True
2020-04-06,USA,2.125,True
2020-06-01,USA,1.5,True
2020-06-12,USA,1.375,True
2020-08-23,USA,1.25,True
2020-08-24,USA,1.125,True
2020-08-27,USA,1.25,True
2020-10-05,USA,1.125,True
2020-11-10,USA,1.0,True
2020-11-11,USA,1.5,True
2020-12-17,USA,1.125,True
2021-01-11,USA,1.25,True
2021-01-25,USA,1.125,True
2021-03-01,USA,1.1428571428571428,True
2020-01-01,USA,0.0,False
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-12,USA,0.5,True
2020-03-13,USA,0.625,True
2020-03-15,USA,0.75,True
2020-03-16,USA,0.875,True
2020-03-23,USA,1.125,True
2020-03-25,USA,2.5,True
2020-05-01,USA,2.0,True
2020-05-30,USA,1.75,True
2020-06-11,USA,1.625,True
2020-06-13,USA,1.25,True
2020-06-23,USA,1.375,True
2020-06-24,USA,1.875,True
2020-08-11,USA,2.0,True
2020-08-17,USA,1.875,True
2020-09-21,USA,1.75,True
2020-10-20,USA,1.625,True
2020-11-14,USA,1.75,True
2020-11-16,USA,1.875,True
2020-12-30,USA,1.625,True
2021-01-19,USA,1.5,True
2021-02-22,USA,1.375,True
2021-03-01,USA,1.4285714285714286,True
2020-01-01,USA,0.0,False
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-12,USA,0.5,True
2020-03-13,USA,0.875,True
2020-03-16,USA,1.0,True
2020-03-17,USA,1.25,True
2020-03-18,USA,1.75,True
2020-03-21,USA,2.375,True
2020-05-29,USA,2.125,True
2020-06-26,USA,1.625,True
2020-07-06,USA,1.75,True
2020-10-09,USA,1.625,True
2020-10-25,USA,1.75,True
2020-11-16,USA,1.875,True
2021-01-02,USA,1.75,True
2021-01-11,USA,1.875,True
2021-02-04,USA,1.75,True
2021-03-01,USA,1.8571428571428572,True
2020-01-01,USA,0.0,False
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-12,USA,0.75,True
2020-03-13,USA,1.0,True
2020-03-15,USA,1.125,True
2020-03-16,USA,1.625,True
2020-03-17,USA,1.75,True
2020-03-19,USA,1.875,True
2020-03-25,USA,2.25,True
2020-03-29,USA,2.375,True
2020-04-12,USA,2.25,True
2020-05-18,USA,2.0,True
2020-06-01,USA,1.875,True
2020-06-12,USA,1.75,True
2020-06-19,USA,1.625,True
2020-07-23,USA,1.5,True
2020-08-24,USA,1.375,True
2020-09-25,USA,1.125,True
2020-11-06,USA,1.0,True
2020-11-10,USA,1.125,True
2020-11-15,USA,1.5,True
2020-11-22,USA,1.625,True
2020-12-01,USA,1.75,True
2021-01-04,USA,1.625,True
2021-02-16,USA,1.5,True
2021-03-01,USA,1.5714285714285714,True
