date,iso_code,Retail & Recreation,Grocery & Pharmacy,Parks,Transit Stations,Workplaces,Residential,Isolamento
2021-02-14,IND,-18.0,14.0,-4.0,0.0,-6.0,4.0,-0.19999999999999996
2021-02-15,IND,-20.0,18.0,-9.0,-6.0,-20.0,7.0,0.0
2021-02-16,IND,-21.0,14.0,-7.0,-6.0,-25.0,7.0,0.0
2021-02-17,IND,-22.0,17.0,-14.0,-5.0,-17.0,7.0,0.0
2021-02-18,IND,-22.0,16.0,-14.0,-6.0,-17.0,8.0,0.0
2021-02-19,IND,-22.0,19.0,-14.0,-6.0,-17.0,8.0,0.0
2021-02-20,IND,-22.0,16.0,-12.0,-4.0,-6.0,6.0,0.0
2021-02-21,IND,-23.0,12.0,-7.0,-2.0,-6.0,5.0,0.25
2021-02-22,IND,-22.0,16.0,-11.0,-7.0,-17.0,7.0,0.0
2021-02-23,IND,-22.0,16.0,-11.0,-7.0,-18.0,8.0,0.1428571428571428
2021-02-24,IND,-21.0,18.0,-14.0,-5.0,-14.0,8.0,0.1428571428571428
2021-02-25,IND,-22.0,17.0,-13.0,-6.0,-16.0,8.0,0.0
2021-02-26,IND,-22.0,19.0,-14.0,-6.0,-16.0,8.0,0.0
2021-02-27,IND,-23.0,16.0,-12.0,-6.0,-11.0,7.0,0.16666666666666674
2021-02-28,IND,-23.0,13.0,-7.0,-3.0,-2.0,5.0,0.0
2021-03-01,IND,-21.0,20.0,-10.0,-7.0,-15.0,7.0,0.0
2021-03-02,IND,-22.0,18.0,-11.0,-7.0,-17.0,8.0,0.0
2021-03-03,IND,-20.0,22.0,-13.0,-4.0,-13.0,8.0,0.0
2021-03-04,IND,-21.0,20.0,-12.0,-6.0,-14.0,8.0,0.0
2021-03-05,IND,-20.0,23.0,-13.0,-5.0,-14.0,8.0,0.0
2021-03-06,IND,-21.0,20.0,-12.0,-4.0,-4.0,6.0,-0.1428571428571429
2021-03-07,IND,-21.0,16.0,-6.0,-3.0,-3.0,6.0,0.19999999999999996
2021-03-08,IND,-19.0,21.0,-9.0,-6.0,-15.0,8.0,0.1428571428571428
2021-03-09,IND,-20.0,20.0,-10.0,-6.0,-16.0,8.0,0.0
2020-02-15,IRQ,16.0,13.0,13.0,19.0,14.0,0.0,-1.0
2020-02-16,IRQ,11.0,8.0,7.0,12.0,12.0,0.0,-1.0
2020-02-17,IRQ,12.0,8.0,11.0,16.0,13.0,-1.0,-1.125
2020-02-18,IRQ,15.0,12.0,13.0,15.0,11.0,-1.0,-1.1666666666666667
2020-02-19,IRQ,11.0,10.0,8.0,12.0,11.0,0.0,-1.0
2020-02-20,IRQ,9.0,6.0,7.0,11.0,9.0,1.0,-0.875
2020-02-21,IRQ,14.0,12.0,16.0,13.0,11.0,0.0,-1.0
2020-02-22,IRQ,11.0,10.0,10.0,17.0,13.0,0.0,
2020-02-23,IRQ,11.0,12.0,9.0,14.0,13.0,0.0,
2020-02-24,IRQ,9.0,10.0,11.0,15.0,13.0,-1.0,0.0
2020-02-25,IRQ,1.0,5.0,0.0,5.0,7.0,1.0,-2.0
2020-02-26,IRQ,8.0,16.0,8.0,12.0,7.0,1.0,inf
2020-02-27,IRQ,5.0,11.0,7.0,12.0,2.0,3.0,2.0
2020-02-28,IRQ,7.0,14.0,10.0,10.0,13.0,1.0,inf
2020-02-29,IRQ,12.0,15.0,12.0,15.0,10.0,1.0,inf
2020-03-01,IRQ,7.0,13.0,3.0,6.0,5.0,2.0,inf
2020-03-02,IRQ,9.0,17.0,9.0,10.0,5.0,2.0,-3.0
2020-03-03,IRQ,11.0,17.0,10.0,5.0,3.0,2.0,1.0
2020-03-04,IRQ,11.0,19.0,13.0,5.0,1.0,2.0,1.0
2020-03-05,IRQ,0.0,10.0,6.0,1.0,-4.0,4.0,0.33333333333333326
2020-03-06,IRQ,-2.0,9.0,7.0,-4.0,9.0,1.0,0.0
2020-03-07,IRQ,2.0,11.0,5.0,2.0,8.0,3.0,2.0
2020-03-08,IRQ,4.0,13.0,5.0,-1.0,1.0,4.0,1.0
2020-03-09,IRQ,-1.0,11.0,6.0,2.0,-1.0,4.0,1.0
2020-03-10,IRQ,-1.0,12.0,7.0,0.0,-3.0,4.0,1.0
2020-03-11,IRQ,-5.0,13.0,3.0,-3.0,-7.0,5.0,1.5
2020-03-12,IRQ,-14.0,6.0,-3.0,-10.0,-7.0,6.0,0.5
2020-03-13,IRQ,-21.0,6.0,-12.0,-17.0,6.0,4.0,3.0
2020-03-14,IRQ,-28.0,-11.0,-20.0,-24.0,-8.0,7.0,1.3333333333333335
2020-03-15,IRQ,-24.0,2.0,-15.0,-23.0,-20.0,10.0,1.5
2020-03-16,IRQ,-30.0,-1.0,-16.0,-19.0,-22.0,9.0,1.25
2020-03-17,IRQ,-32.0,-6.0,-18.0,-31.0,-25.0,9.0,1.25
2020-03-18,IRQ,-58.0,-35.0,-38.0,-55.0,-49.0,16.0,2.2
2020-03-19,IRQ,-62.0,-38.0,-42.0,-57.0,-49.0,19.0,2.1666666666666665
2020-03-20,IRQ,-64.0,-40.0,-46.0,-59.0,-27.0,14.0,2.5
2020-03-21,IRQ,-67.0,-48.0,-45.0,-62.0,-49.0,17.0,1.4285714285714284
2020-03-22,IRQ,-65.0,-41.0,-48.0,-64.0,-57.0,20.0,1.0
2020-03-23,IRQ,-67.0,-42.0,-45.0,-63.0,-56.0,19.0,1.1111111111111112
2020-03-24,IRQ,-66.0,-42.0,-45.0,-62.0,-56.0,20.0,1.2222222222222223
2020-03-25,IRQ,-67.0,-42.0,-47.0,-61.0,-57.0,20.0,0.25
2020-03-26,IRQ,-69.0,-45.0,-50.0,-62.0,-56.0,23.0,0.21052631578947367
2020-03-27,IRQ,-68.0,-46.0,-51.0,-61.0,-33.0,17.0,0.2142857142857142
2020-03-28,IRQ,-68.0,-47.0,-50.0,-62.0,-48.0,19.0,0.11764705882352944
2020-03-29,IRQ,-64.0,-42.0,-48.0,-61.0,-55.0,21.0,0.050000000000000044
2020-03-30,IRQ,-66.0,-43.0,-47.0,-60.0,-57.0,20.0,0.05263157894736836
2020-03-31,IRQ,-62.0,-36.0,-42.0,-58.0,-55.0,19.0,-0.050000000000000044
2020-04-01,IRQ,-63.0,-38.0,-44.0,-60.0,-55.0,19.0,-0.050000000000000044
2020-04-02,IRQ,-65.0,-40.0,-45.0,-59.0,-54.0,22.0,-0.04347826086956519
2020-04-03,IRQ,-65.0,-41.0,-47.0,-58.0,-29.0,15.0,-0.11764705882352944
2020-04-04,IRQ,-64.0,-42.0,-45.0,-60.0,-45.0,18.0,-0.052631578947368474
2020-04-05,IRQ,-65.0,-43.0,-47.0,-62.0,-55.0,21.0,0.0
2020-04-06,IRQ,-67.0,-45.0,-47.0,-60.0,-56.0,20.0,0.0
2020-04-07,IRQ,-61.0,-35.0,-41.0,-56.0,-53.0,19.0,0.0
2020-04-08,IRQ,-62.0,-36.0,-42.0,-58.0,-52.0,19.0,0.0
2020-04-09,IRQ,-66.0,-41.0,-46.0,-61.0,-52.0,22.0,0.0
2020-04-10,IRQ,-64.0,-40.0,-46.0,-60.0,-27.0,16.0,0.06666666666666665
2020-04-11,IRQ,-60.0,-37.0,-40.0,-58.0,-38.0,17.0,-0.05555555555555558
2020-04-12,IRQ,-57.0,-32.0,-41.0,-58.0,-49.0,19.0,-0.09523809523809523
2020-04-13,IRQ,-58.0,-33.0,-38.0,-52.0,-48.0,18.0,-0.09999999999999998
2020-04-14,IRQ,-57.0,-31.0,-37.0,-54.0,-48.0,18.0,-0.052631578947368474
2020-04-15,IRQ,-57.0,-29.0,-37.0,-51.0,-47.0,18.0,-0.052631578947368474
2020-04-16,IRQ,-59.0,-32.0,-40.0,-54.0,-46.0,20.0,-0.09090909090909094
2020-04-17,IRQ,-58.0,-32.0,-41.0,-54.0,-19.0,14.0,-0.125
2020-04-18,IRQ,-53.0,-31.0,-36.0,-49.0,-31.0,15.0,-0.11764705882352944
2020-04-19,IRQ,-47.0,-23.0,-33.0,-47.0,-40.0,16.0,-0.1578947368421053
2020-04-20,IRQ,-49.0,-24.0,-32.0,-44.0,-39.0,15.0,-0.16666666666666663
2020-04-21,IRQ,-38.0,-14.0,-25.0,-36.0,-30.0,12.0,-0.33333333333333337
2020-04-22,IRQ,-35.0,-10.0,-25.0,-34.0,-29.0,11.0,-0.38888888888888884
2020-04-23,IRQ,-37.0,-11.0,-26.0,-35.0,-29.0,13.0,-0.35
2020-04-24,IRQ,-56.0,-32.0,-43.0,-55.0,-21.0,15.0,0.0714285714285714
2020-04-25,IRQ,-55.0,-35.0,-39.0,-53.0,-29.0,17.0,0.1333333333333333
2020-04-26,IRQ,-35.0,-15.0,-27.0,-37.0,-26.0,15.0,-0.0625
2020-04-27,IRQ,-38.0,-16.0,-26.0,-38.0,-26.0,14.0,-0.06666666666666665
2020-04-28,IRQ,-35.0,-12.0,-23.0,-35.0,-25.0,12.0,0.0
2020-04-29,IRQ,-35.0,-11.0,-23.0,-34.0,-26.0,14.0,0.2727272727272727
2020-04-30,IRQ,-40.0,-16.0,-26.0,-36.0,-25.0,16.0,0.23076923076923084
2020-05-01,IRQ,-54.0,-31.0,-41.0,-52.0,-16.0,14.0,-0.06666666666666665
2020-05-02,IRQ,-48.0,-28.0,-31.0,-46.0,-23.0,15.0,-0.11764705882352944
2020-05-03,IRQ,-29.0,-8.0,-19.0,-32.0,-22.0,13.0,-0.1333333333333333
2020-05-04,IRQ,-36.0,-14.0,-22.0,-35.0,-24.0,12.0,-0.1428571428571429
2020-05-05,IRQ,-36.0,-13.0,-23.0,-34.0,-23.0,13.0,0.08333333333333326
2020-05-06,IRQ,-32.0,-4.0,-21.0,-30.0,-22.0,13.0,-0.0714285714285714
2020-05-07,IRQ,-32.0,-4.0,-21.0,-26.0,-20.0,15.0,-0.0625
2020-05-08,IRQ,-42.0,-13.0,-30.0,-36.0,-5.0,12.0,-0.1428571428571429
2020-05-09,IRQ,-38.0,-14.0,-24.0,-32.0,-16.0,13.0,-0.1333333333333333
2020-05-10,IRQ,-15.0,10.0,-11.0,-15.0,-16.0,12.0,-0.07692307692307687
2020-05-11,IRQ,-17.0,9.0,-8.0,-13.0,-15.0,11.0,-0.08333333333333337
2020-05-12,IRQ,-15.0,12.0,-8.0,-13.0,-15.0,12.0,-0.07692307692307687
2020-05-13,IRQ,-18.0,9.0,-11.0,-16.0,-16.0,12.0,-0.07692307692307687
2020-05-14,IRQ,-25.0,0.0,-16.0,-18.0,-18.0,13.0,-0.1333333333333333
2020-05-15,IRQ,-36.0,-9.0,-26.0,-28.0,-4.0,13.0,0.08333333333333326
2020-05-16,IRQ,-29.0,-6.0,-17.0,-24.0,-12.0,13.0,0.0
2020-05-17,IRQ,-15.0,7.0,-12.0,-15.0,-16.0,12.0,0.0
2020-05-18,IRQ,-17.0,6.0,-11.0,-15.0,-16.0,11.0,0.0
2020-05-19,IRQ,-15.0,8.0,-11.0,-14.0,-16.0,11.0,-0.08333333333333337
2020-05-20,IRQ,-13.0,13.0,-10.0,-13.0,-17.0,12.0,0.0
2020-05-21,IRQ,-14.0,13.0,-11.0,-9.0,-18.0,13.0,0.0
2020-05-22,IRQ,-25.0,3.0,-22.0,-21.0,0.0,12.0,-0.07692307692307687
2020-05-23,IRQ,-22.0,2.0,-15.0,-18.0,-17.0,14.0,0.07692307692307687
2020-05-24,IRQ,-47.0,-22.0,-33.0,-43.0,-49.0,18.0,0.5
2020-05-25,IRQ,-46.0,-23.0,-24.0,-40.0,-48.0,15.0,0.36363636363636354
2020-05-26,IRQ,-45.0,-21.0,-23.0,-39.0,-47.0,14.0,0.2727272727272727
2020-05-27,IRQ,-34.0,-11.0,-19.0,-32.0,-39.0,14.0,0.16666666666666674
2020-05-28,IRQ,-40.0,-17.0,-25.0,-34.0,-37.0,17.0,0.3076923076923077
2020-05-29,IRQ,-39.0,-17.0,-25.0,-34.0,-4.0,11.0,-0.08333333333333337
2020-05-30,IRQ,-32.0,-13.0,-20.0,-29.0,-14.0,12.0,-0.1428571428571429
2020-05-31,IRQ,-30.0,-10.0,-21.0,-29.0,-28.0,14.0,-0.2222222222222222
2020-06-01,IRQ,-30.0,-3.0,-23.0,-25.0,-27.0,13.0,-0.1333333333333333
2020-06-02,IRQ,-47.0,-24.0,-33.0,-42.0,-37.0,16.0,0.1428571428571428
2020-06-03,IRQ,-40.0,-15.0,-29.0,-34.0,-34.0,16.0,0.1428571428571428
2020-06-04,IRQ,-38.0,-14.0,-25.0,-31.0,-28.0,16.0,-0.05882352941176472
2020-06-05,IRQ,-36.0,-13.0,-25.0,-31.0,0.0,11.0,0.0
2020-06-06,IRQ,-30.0,-9.0,-19.0,-27.0,-10.0,12.0,0.0
2020-06-07,IRQ,-30.0,-8.0,-20.0,-29.0,-25.0,14.0,0.0
2020-06-08,IRQ,-34.0,-12.0,-23.0,-29.0,-26.0,13.0,0.0
2020-06-09,IRQ,-35.0,-13.0,-26.0,-35.0,-27.0,13.0,-0.1875
2020-06-10,IRQ,-34.0,-9.0,-24.0,-33.0,-29.0,14.0,-0.125
2020-06-11,IRQ,-36.0,-13.0,-26.0,-35.0,-28.0,16.0,0.0
2020-06-12,IRQ,-38.0,-15.0,-27.0,-37.0,-3.0,11.0,0.0
2020-06-13,IRQ,-31.0,-10.0,-21.0,-31.0,-11.0,12.0,0.0
2020-06-14,IRQ,-18.0,-1.0,-14.0,-24.0,-19.0,12.0,-0.1428571428571429
2020-06-15,IRQ,-21.0,-2.0,-15.0,-23.0,-18.0,10.0,-0.23076923076923073
2020-06-16,IRQ,-20.0,0.0,-15.0,-23.0,-18.0,10.0,-0.23076923076923073
2020-06-17,IRQ,-22.0,0.0,-17.0,-24.0,-21.0,10.0,-0.2857142857142857
2020-06-18,IRQ,-42.0,-22.0,-30.0,-41.0,-31.0,16.0,0.0
2020-06-19,IRQ,-43.0,-23.0,-32.0,-42.0,-8.0,12.0,0.09090909090909083
2020-06-20,IRQ,-36.0,-16.0,-25.0,-35.0,-14.0,11.0,-0.08333333333333337
2020-06-21,IRQ,-24.0,-5.0,-21.0,-30.0,-23.0,12.0,0.0
2020-06-22,IRQ,-27.0,-7.0,-21.0,-28.0,-25.0,12.0,0.19999999999999996
2020-06-23,IRQ,-31.0,-13.0,-26.0,-34.0,-28.0,14.0,0.3999999999999999
2020-06-24,IRQ,-32.0,-11.0,-28.0,-36.0,-29.0,14.0,0.3999999999999999
2020-06-25,IRQ,-48.0,-28.0,-37.0,-47.0,-39.0,19.0,0.1875
2020-06-26,IRQ,-51.0,-30.0,-39.0,-50.0,-18.0,14.0,0.16666666666666674
2020-06-27,IRQ,-48.0,-28.0,-35.0,-49.0,-25.0,15.0,0.36363636363636354
2020-06-28,IRQ,-36.0,-17.0,-30.0,-38.0,-32.0,15.0,0.25
2020-06-29,IRQ,-35.0,-14.0,-28.0,-36.0,-32.0,14.0,0.16666666666666674
2020-06-30,IRQ,-42.0,-21.0,-33.0,-41.0,-35.0,15.0,0.0714285714285714
2020-07-01,IRQ,-41.0,-20.0,-33.0,-40.0,-35.0,15.0,0.0714285714285714
2020-07-02,IRQ,-51.0,-29.0,-37.0,-45.0,-41.0,19.0,0.0
2020-07-03,IRQ,-51.0,-29.0,-38.0,-48.0,-18.0,14.0,0.0
2020-07-04,IRQ,-44.0,-25.0,-33.0,-42.0,-24.0,14.0,-0.06666666666666665
2020-07-05,IRQ,-25.0,-5.0,-21.0,-30.0,-25.0,13.0,-0.1333333333333333
2020-07-06,IRQ,-24.0,-3.0,-19.0,-26.0,-25.0,11.0,-0.2142857142857143
2020-07-07,IRQ,-22.0,1.0,-18.0,-24.0,-25.0,11.0,-0.2666666666666667
2020-07-08,IRQ,-24.0,-1.0,-19.0,-27.0,-25.0,11.0,-0.2666666666666667
2020-07-09,IRQ,-38.0,-15.0,-28.0,-36.0,-34.0,16.0,-0.1578947368421053
2020-07-10,IRQ,-46.0,-24.0,-34.0,-45.0,-16.0,12.0,-0.1428571428571429
2020-07-11,IRQ,-34.0,-13.0,-26.0,-35.0,-19.0,13.0,-0.0714285714285714
2020-07-12,IRQ,-17.0,2.0,-15.0,-23.0,-24.0,12.0,-0.07692307692307687
2020-07-13,IRQ,-20.0,1.0,-15.0,-23.0,-24.0,11.0,0.0
2020-07-14,IRQ,-20.0,1.0,-17.0,-26.0,-33.0,13.0,0.18181818181818188
2020-07-15,IRQ,-19.0,3.0,-16.0,-21.0,-24.0,11.0,0.0
2020-07-16,IRQ,-35.0,-12.0,-27.0,-35.0,-33.0,17.0,0.0625
2020-07-17,IRQ,-39.0,-17.0,-30.0,-40.0,-12.0,12.0,0.0
2020-07-18,IRQ,-29.0,-8.0,-23.0,-31.0,-16.0,12.0,-0.07692307692307687
2020-07-19,IRQ,-13.0,5.0,-12.0,-22.0,-22.0,11.0,-0.08333333333333337
2020-07-20,IRQ,-17.0,3.0,-15.0,-20.0,-23.0,10.0,-0.09090909090909094
2020-07-21,IRQ,-17.0,1.0,-14.0,-23.0,-23.0,11.0,-0.15384615384615385
2020-07-22,IRQ,-17.0,3.0,-16.0,-22.0,-23.0,11.0,0.0
2020-07-23,IRQ,-35.0,-12.0,-25.0,-32.0,-32.0,16.0,-0.05882352941176472
2020-07-24,IRQ,-37.0,-16.0,-27.0,-37.0,-12.0,12.0,0.0
2020-07-25,IRQ,-30.0,-11.0,-21.0,-30.0,-17.0,12.0,0.0
2020-07-26,IRQ,-12.0,6.0,-12.0,-22.0,-22.0,11.0,0.0
2020-07-27,IRQ,-13.0,6.0,-9.0,-18.0,-22.0,10.0,0.0
2020-07-28,IRQ,-8.0,12.0,-7.0,-12.0,-22.0,10.0,-0.09090909090909094
2020-07-29,IRQ,4.0,28.0,-1.0,-3.0,-23.0,9.0,-0.18181818181818177
2020-07-30,IRQ,-21.0,9.0,-17.0,-17.0,-39.0,17.0,0.0625
2020-07-31,IRQ,-35.0,-13.0,-22.0,-37.0,-15.0,10.0,-0.16666666666666663
2020-08-01,IRQ,-31.0,-13.0,-14.0,-31.0,-36.0,12.0,0.0
2020-08-02,IRQ,-28.0,-8.0,-16.0,-35.0,-51.0,15.0,0.36363636363636354
2020-08-03,IRQ,-30.0,-8.0,-14.0,-32.0,-48.0,14.0,0.3999999999999999
2020-08-04,IRQ,-25.0,-1.0,-15.0,-25.0,-39.0,14.0,0.3999999999999999
2020-08-05,IRQ,-26.0,0.0,-19.0,-27.0,-37.0,14.0,0.5555555555555556
2020-08-06,IRQ,-33.0,-9.0,-22.0,-27.0,-37.0,16.0,-0.05882352941176472
2020-08-07,IRQ,-36.0,-14.0,-25.0,-34.0,-11.0,11.0,0.10000000000000009
2020-08-08,IRQ,-27.0,-8.0,-19.0,-22.0,-16.0,12.0,0.0
2020-08-09,IRQ,-10.0,8.0,-8.0,-16.0,-22.0,10.0,-0.33333333333333337
2020-08-10,IRQ,-13.0,8.0,-7.0,-12.0,-22.0,10.0,-0.2857142857142857
2020-08-11,IRQ,-12.0,6.0,-6.0,-16.0,-23.0,10.0,-0.2857142857142857
2020-08-12,IRQ,-13.0,10.0,-9.0,-14.0,-24.0,10.0,-0.2857142857142857
2020-08-13,IRQ,-31.0,-7.0,-19.0,-23.0,-33.0,15.0,-0.0625
2020-08-14,IRQ,-32.0,-8.0,-22.0,-29.0,-11.0,11.0,0.0
2020-08-15,IRQ,-24.0,-3.0,-14.0,-19.0,-15.0,11.0,-0.08333333333333337
2020-08-16,IRQ,-7.0,10.0,-7.0,-13.0,-22.0,10.0,0.0
2020-08-17,IRQ,-13.0,7.0,-7.0,-11.0,-21.0,9.0,-0.09999999999999998
2020-08-18,IRQ,-12.0,9.0,-7.0,-11.0,-22.0,9.0,-0.09999999999999998
2020-08-19,IRQ,-13.0,10.0,-9.0,-11.0,-22.0,9.0,-0.09999999999999998
2020-08-20,IRQ,-24.0,-2.0,-17.0,-20.0,-31.0,14.0,-0.06666666666666665
2020-08-21,IRQ,-23.0,-2.0,-14.0,-23.0,-6.0,9.0,-0.18181818181818177
2020-08-22,IRQ,-14.0,5.0,-8.0,-12.0,-7.0,9.0,-0.18181818181818177
2020-08-23,IRQ,-8.0,10.0,-7.0,-9.0,-20.0,10.0,0.0
2020-08-24,IRQ,-10.0,10.0,-4.0,-6.0,-19.0,9.0,0.0
2020-08-25,IRQ,-7.0,13.0,-2.0,-6.0,-20.0,9.0,0.0
2020-08-26,IRQ,-7.0,16.0,-3.0,-4.0,-19.0,9.0,0.0
2020-08-27,IRQ,-16.0,6.0,-9.0,-9.0,-23.0,11.0,-0.2142857142857143
2020-08-28,IRQ,-16.0,7.0,-8.0,-14.0,-3.0,7.0,-0.2222222222222222
2020-08-29,IRQ,-11.0,10.0,-2.0,-4.0,-8.0,7.0,-0.2222222222222222
2020-08-30,IRQ,-26.0,-10.0,-15.0,-26.0,-46.0,11.0,0.10000000000000009
2020-08-31,IRQ,-10.0,9.0,-5.0,-7.0,-20.0,7.0,-0.2222222222222222
2020-09-01,IRQ,-8.0,10.0,-5.0,-9.0,-21.0,7.0,-0.2222222222222222
2020-09-02,IRQ,-11.0,8.0,-8.0,-11.0,-21.0,8.0,-0.11111111111111116
2020-09-03,IRQ,-15.0,3.0,-9.0,-11.0,-23.0,10.0,-0.09090909090909094
2020-09-04,IRQ,-14.0,5.0,-8.0,-16.0,-7.0,7.0,0.0
2020-09-05,IRQ,-7.0,10.0,-3.0,-8.0,-8.0,7.0,0.0
2020-09-06,IRQ,-4.0,13.0,-4.0,-8.0,-20.0,8.0,-0.2727272727272727
2020-09-07,IRQ,-6.0,11.0,-3.0,-4.0,-21.0,7.0,0.0
2020-09-08,IRQ,-4.0,14.0,-1.0,-2.0,-21.0,7.0,0.0
2020-09-09,IRQ,-7.0,11.0,-3.0,-6.0,-20.0,7.0,-0.125
2020-09-10,IRQ,-12.0,6.0,-3.0,-6.0,-22.0,8.0,-0.19999999999999996
2020-09-11,IRQ,-11.0,6.0,-2.0,-11.0,-7.0,5.0,-0.2857142857142857
2020-09-12,IRQ,-6.0,10.0,1.0,-6.0,-7.0,5.0,-0.2857142857142857
2020-09-13,IRQ,-2.0,16.0,-1.0,-5.0,-18.0,7.0,-0.125
2020-09-14,IRQ,-5.0,9.0,2.0,-3.0,-16.0,6.0,-0.1428571428571429
2020-09-15,IRQ,-3.0,13.0,1.0,-3.0,-16.0,6.0,-0.1428571428571429
2020-09-16,IRQ,-4.0,12.0,-3.0,-4.0,-17.0,7.0,0.0
2020-09-17,IRQ,-14.0,1.0,-7.0,-9.0,-20.0,9.0,0.125
2020-09-18,IRQ,-13.0,2.0,-6.0,-15.0,-6.0,6.0,0.19999999999999996
2020-09-19,IRQ,-7.0,8.0,-1.0,-7.0,-6.0,7.0,0.3999999999999999
2020-09-20,IRQ,-4.0,12.0,-4.0,-5.0,-17.0,8.0,0.1428571428571428
2020-09-21,IRQ,-4.0,11.0,5.0,-1.0,-17.0,6.0,0.0
2020-09-22,IRQ,-4.0,14.0,1.0,0.0,-18.0,6.0,0.0
2020-09-23,IRQ,-7.0,18.0,-2.0,1.0,-18.0,6.0,-0.1428571428571429
2020-09-24,IRQ,-16.0,5.0,-6.0,-2.0,-20.0,9.0,0.0
2020-09-25,IRQ,-14.0,5.0,-4.0,-8.0,-10.0,6.0,0.0
2020-09-26,IRQ,-9.0,11.0,-2.0,-1.0,-8.0,6.0,-0.1428571428571429
2020-09-27,IRQ,-5.0,15.0,-4.0,4.0,-18.0,8.0,0.0
2020-09-28,IRQ,-8.0,11.0,-2.0,6.0,-17.0,7.0,0.16666666666666674
2020-09-29,IRQ,-7.0,13.0,-2.0,4.0,-19.0,6.0,0.0
2020-09-30,IRQ,-7.0,16.0,-4.0,10.0,-23.0,4.0,-0.33333333333333337
2020-10-01,IRQ,-14.0,9.0,-5.0,12.0,-25.0,4.0,-0.5555555555555556
2020-10-02,IRQ,-8.0,18.0,-1.0,9.0,-16.0,1.0,-0.8333333333333334
2020-10-03,IRQ,-6.0,19.0,1.0,13.0,-17.0,2.0,-0.6666666666666667
2020-10-04,IRQ,-3.0,22.0,-1.0,11.0,-28.0,3.0,-0.625
2020-10-05,IRQ,-7.0,15.0,2.0,12.0,-31.0,2.0,-0.7142857142857143
2020-10-06,IRQ,-6.0,16.0,3.0,11.0,-33.0,3.0,-0.5
2020-10-07,IRQ,-6.0,18.0,1.0,9.0,-34.0,4.0,0.0
2020-10-08,IRQ,-18.0,4.0,-4.0,-4.0,-43.0,9.0,1.25
2020-10-09,IRQ,-7.0,18.0,-4.0,-2.0,-8.0,5.0,4.0
2020-10-10,IRQ,-2.0,25.0,0.0,3.0,-4.0,5.0,1.5
2020-10-11,IRQ,1.0,29.0,0.0,0.0,-14.0,6.0,1.0
2020-10-12,IRQ,0.0,27.0,0.0,7.0,-15.0,5.0,1.5
2020-10-13,IRQ,3.0,34.0,0.0,10.0,-15.0,5.0,0.6666666666666667
2020-10-14,IRQ,4.0,42.0,-1.0,9.0,-14.0,5.0,0.25
2020-10-15,IRQ,-5.0,35.0,-2.0,8.0,-17.0,8.0,-0.11111111111111116
2020-10-16,IRQ,-4.0,33.0,0.0,-1.0,-8.0,5.0,0.0
2020-10-17,IRQ,0.0,37.0,1.0,6.0,-4.0,6.0,0.19999999999999996
2020-10-18,IRQ,5.0,39.0,0.0,4.0,-13.0,7.0,0.16666666666666674
2020-10-19,IRQ,3.0,39.0,1.0,11.0,-12.0,6.0,0.19999999999999996
2020-10-20,IRQ,2.0,37.0,1.0,4.0,-13.0,5.0,0.0
2020-10-21,IRQ,4.0,44.0,2.0,2.0,-12.0,6.0,0.19999999999999996
2020-10-22,IRQ,-1.0,37.0,5.0,4.0,-12.0,7.0,-0.125
2020-10-23,IRQ,1.0,38.0,10.0,-2.0,-2.0,4.0,-0.19999999999999996
2020-10-24,IRQ,2.0,38.0,8.0,3.0,1.0,4.0,-0.33333333333333337
2020-10-25,IRQ,5.0,45.0,5.0,3.0,-10.0,6.0,-0.1428571428571429
2020-10-26,IRQ,4.0,40.0,7.0,6.0,-9.0,4.0,-0.33333333333333337
2020-10-27,IRQ,7.0,43.0,7.0,4.0,-10.0,4.0,-0.19999999999999996
2020-10-28,IRQ,7.0,39.0,3.0,8.0,-11.0,4.0,-0.33333333333333337
2020-10-29,IRQ,-3.0,23.0,-2.0,1.0,-30.0,8.0,0.1428571428571428
2020-10-30,IRQ,-2.0,21.0,1.0,-2.0,-5.0,3.0,-0.25
2020-10-31,IRQ,-1.0,23.0,0.0,2.0,-3.0,4.0,0.0
2020-11-01,IRQ,5.0,29.0,0.0,3.0,-12.0,5.0,-0.16666666666666663
2020-11-02,IRQ,3.0,28.0,-1.0,7.0,-12.0,3.0,-0.25
2020-11-03,IRQ,6.0,33.0,-2.0,9.0,-12.0,3.0,-0.25
2020-11-04,IRQ,2.0,33.0,-3.0,4.0,-11.0,4.0,0.0
2020-11-05,IRQ,-6.0,26.0,-5.0,1.0,-13.0,5.0,-0.375
2020-11-06,IRQ,-4.0,28.0,-1.0,-4.0,-4.0,3.0,0.0
2020-11-07,IRQ,-1.0,29.0,-2.0,0.0,0.0,3.0,-0.25
2020-11-08,IRQ,3.0,35.0,-5.0,1.0,-9.0,4.0,-0.19999999999999996
2020-11-09,IRQ,-2.0,27.0,-4.0,-3.0,-10.0,2.0,-0.33333333333333337
2020-11-10,IRQ,3.0,35.0,-1.0,2.0,-10.0,2.0,-0.33333333333333337
2020-11-11,IRQ,3.0,36.0,-2.0,3.0,-10.0,3.0,-0.25
2020-11-12,IRQ,-5.0,24.0,-5.0,0.0,-13.0,5.0,0.0
2020-11-13,IRQ,-1.0,30.0,1.0,-5.0,-2.0,2.0,-0.33333333333333337
2020-11-14,IRQ,1.0,32.0,-1.0,0.0,1.0,2.0,-0.33333333333333337
