"date","iso_code","new_cases_per_million","new_cases_smoothed_per_million","cases_growth","deaths_growth","vaccine_growth","Policy_change","Restrict","Isolamento_14","Residential","Closure","stayhome_growth","stayhome_growth_7","stayhome_growth_14","total_deaths","Stay_at_home","Stay_at_home_federal","C1","C2","C6","C1_Flag","C2_Flag","C6_Flag","cases_growth_after14","Policy","cases_rolling_14","cum_negative_day","y.max","delta","Pico","nPico","Onda","Strigency_type"
2021-03-24,"GBR",82.8762857142847,83.4951428571435,-0.499019369909781,-6.1694668305788,5.40253106557231,0.25,TRUE,NA,NA,2.375,NA,NA,NA,126070.071428571,TRUE,FALSE,2,3,2,0,0,0,NA,"Restrição",0.523060153929685,4,182.254571428572,98.7594285714285,FALSE,2,"pós 2o pico","High"
2021-03-25,"GBR",82.2892142857133,83.1410000000006,-0.708370824671556,-8.43361801242248,NA,0.25,TRUE,NA,NA,2.375,NA,NA,NA,126161.571428571,TRUE,FALSE,2,3,2,0,0,0,NA,"Restrição",0.380642081279352,4,176.973500000001,93.8325000000004,FALSE,2,"pós 2o pico","High"
2020-04-03,"ISR",58.5999285714269,44.8668571428589,5.26235429216642,10.516731163214,NA,0.125,TRUE,"Rígido",19,2.625,-40.625,-5,0,15.0714285714286,TRUE,TRUE,3,3,2,1,1,1,-5.14093520254803,"Restrição",0.409001441367778,4,171.766857142858,126.899999999999,FALSE,0,"pós 2o pico","High"
2020-04-04,"ISR",60.3576428571412,49.0531428571446,2.99951608912257,14.2739443872294,NA,0,FALSE,"Rígido",16,2.625,-15.7894736842105,-5.88235294117647,0,18.5,TRUE,TRUE,3,3,2,1,1,1,-2.4832286365149,"Sem mudanças",0.317896376831098,5,166.862642857143,117.809499999998,FALSE,0,"pós 2o pico","High"
2020-04-05,"ISR",63.2129999999983,53.0661428571446,4.73073004128972,14.5818312905549,NA,0,FALSE,"Rígido",30,2.625,87.5,0,11.1111111111111,22.4285714285714,TRUE,TRUE,3,3,2,1,1,1,-5.70637484555212,"Sem mudanças",0.329464684084041,6,162.128714285715,109.06257142857,FALSE,0,"pós 2o pico","High"
2020-04-06,"ISR",65.5401428571412,56.8551428571446,3.68143080876233,14.5351580934401,NA,0,FALSE,"Rígido",29,2.625,-3.33333333333333,-6.45161290322581,3.57142857142858,26.9285714285714,TRUE,TRUE,3,3,2,1,1,1,-2.99625148652374,"Sem mudanças",0.16758376260742,7,157.269285714286,100.414142857141,FALSE,0,"pós 2o pico","High"
2020-04-07,"ISR",67.8095714285698,60.1502142857161,3.46265429475074,7.92473561323985,NA,0,FALSE,"Rígido",29,2.625,0,-6.45161290322581,3.57142857142858,31.7857142857143,TRUE,TRUE,3,3,2,1,1,1,-1.93056576693212,"Sem mudanças",-0.139615209782758,8,152.363714285715,92.2134999999989,FALSE,0,"pós 2o pico","High"
2020-04-08,"ISR",61.3809999999983,61.7960000000018,-9.48033042111652,10.282514634767,NA,0.125,TRUE,"Brando",39,2.75,34.4827586206897,25.8064516129032,34.4827586206897,37.1428571428571,FALSE,FALSE,3,3,3,1,1,1,-2.34144364214212,"Restrição",-0.519126381682288,9,146.975642857143,85.1796428571412,FALSE,0,"pós 2o pico","High"
2020-04-09,"ISR",59.9203571428555,62.4031428571446,-2.37963353015247,5.33117932148621,NA,0,FALSE,"Voluntário",41,2.75,5.12820512820513,28.125,24.2424242424242,42.7857142857143,FALSE,FALSE,3,3,3,1,1,1,-1.42165298150444,"Sem mudanças",-0.952805083011215,10,141.297714285715,78.8945714285704,FALSE,0,"pós 2o pico","High"
2020-04-10,"ISR",59.3014285714269,62.5033571428589,-1.03291869564961,7.59202453987722,NA,0,FALSE,"Voluntário",21,2.75,-48.780487804878,10.5263157894737,5,48.8571428571429,FALSE,FALSE,3,3,3,1,1,1,-2.36769840116559,"Sem mudanças",-1.69589718977653,11,135.700285714286,73.1969285714271,FALSE,0,"pós 2o pico","High"
2020-04-11,"ISR",58.1873571428555,62.1933571428589,-1.87865866878664,5.87516546176554,NA,0,FALSE,"Queda",16,2.75,-23.8095238095238,0,-5.88235294117647,55.2857142857143,FALSE,FALSE,3,3,3,1,1,1,-4.10050815083111,"Sem mudanças",-2.08752181303635,12,130.337785714286,68.1444285714271,FALSE,0,"pós 2o pico","High"
2020-04-12,"ISR",58.3523571428555,61.4990000000018,0.283566754191833,3.32756299288322,NA,0,FALSE,"Voluntário",32,2.75,100,6.66666666666667,6.66666666666667,61.9285714285714,FALSE,FALSE,3,3,3,1,1,1,-10.7816255710675,"Sem mudanças",-2.83302930495363,13,125.029500000001,63.5304999999992,FALSE,0,"pós 2o pico","High"
2020-04-13,"ISR",57.4610714285698,60.3447857142875,-1.52742024131728,8.60014892032757,NA,0,FALSE,"Voluntário",32,2.75,0,10.3448275862069,3.2258064516129,69.1428571428571,FALSE,FALSE,3,3,3,1,1,1,-7.98759096575958,"Sem mudanças",-3.31000661175977,14,119.492428571429,59.1476428571415,FALSE,0,"pós 2o pico","High"
2020-04-14,"ISR",54.6635714285698,58.4667857142875,-4.86851346563838,3.95954748028793,NA,0,FALSE,"Voluntário",35,2.75,9.375,20.6896551724138,12.9032258064516,76.6428571428571,FALSE,FALSE,3,3,3,1,1,1,-6.72083147505419,"Sem mudanças",-3.69523661616569,14,114.191571428572,55.7247857142845,FALSE,0,"pós 2o pico","High"
2020-04-15,"ISR",51.4864285714269,57.0532857142875,-5.81217577650319,4.76504534212692,NA,0,FALSE,"Voluntário",38,2.75,8.57142857142856,-2.56410256410257,22.5806451612903,84.5,FALSE,FALSE,3,3,3,1,1,1,-6.87480511381395,"Sem mudanças",-3.18531613195324,14,109.253500000001,52.2002142857135,FALSE,0,"pós 2o pico","High"
2020-04-16,"ISR",47.9957142857126,55.3497857142875,-6.77987264327654,-1.81775259678941,NA,0,FALSE,"Queda",31,2.75,-18.4210526315789,-24.390243902439,-3.125,92.2142857142857,FALSE,FALSE,3,3,3,1,1,1,-4.96452119659724,"Sem mudanças",-3.11688894990695,14,104.656071428572,49.3062857142845,FALSE,0,"pós 2o pico","High"
2020-04-17,"ISR",45.5282857142841,53.3822142857161,-5.14093520254803,3.70281317624426,NA,0,FALSE,"Queda",18,2.75,-41.9354838709677,-14.2857142857143,-5.26315789473685,100.214285714286,FALSE,FALSE,3,3,3,1,1,1,-6.17368045544406,"Sem mudanças",-3.2122303574438,14,100.685571428572,47.3033571428559,FALSE,0,"Início ao 1o pico","High"
2020-04-18,"ISR",44.3977142857126,51.4122857142875,-2.4832286365149,4.46711492387353,NA,0,FALSE,"Queda",14,2.75,-22.2222222222222,-12.5,-12.5,108.571428571429,FALSE,FALSE,3,3,3,1,1,1,-8.4599642012248,"Sem mudanças",-3.37093389187555,14,97.090071428572,45.6777857142845,FALSE,0,"Início ao 1o pico","High"
2020-04-19,"ISR",41.8642142857126,49.0567857142875,-5.70637484555212,0.850780498631343,NA,-0.125,FALSE,"Queda",26,2.625,85.7142857142857,-18.75,-13.3333333333333,117,TRUE,TRUE,3,3,2,1,1,1,-9.83423865668098,"Flexibilização",-3.96173087187208,14,93.9779285714292,44.9211428571417,FALSE,0,"Início ao 1o pico","High"
2020-04-20,"ISR",40.6098571428555,46.6494285714303,-2.99625148652374,-1.69454225352111,NA,0,FALSE,"Queda",27,2.625,3.84615384615385,-15.625,-6.89655172413793,125.285714285714,TRUE,TRUE,3,3,2,1,1,1,-10.7752852013764,"Sem mudanças",-4.332688817139,14,91.693071428572,45.0436428571417,FALSE,0,"Início ao 1o pico","High"
2020-04-21,"ISR",39.8258571428555,44.5297142857161,-1.93056576693212,0.865607044250427,NA,0,FALSE,"Queda",26,2.625,-3.70370370370371,-25.7142857142857,-10.3448275862069,133.642857142857,TRUE,TRUE,3,3,2,1,1,1,-12.2728817880525,"Sem mudanças",-4.47599536343726,14,89.649571428572,45.1198571428559,FALSE,0,"Início ao 1o pico","High"
2020-04-22,"ISR",38.8933571428555,42.7307142857161,-2.34144364214212,-4.26869867574162,NA,0,FALSE,"Queda",26,2.625,0,-31.5789473684211,-33.3333333333333,141.642857142857,TRUE,TRUE,3,3,2,1,1,1,-8.95343824622177,"Sem mudanças",-4.41544860772969,14,88.1019285714292,45.3712142857131,FALSE,0,"Início ao 1o pico","High"
2020-04-23,"ISR",38.3404285714269,41.3514285714304,-1.42165298150444,-4.46676970633692,NA,0,FALSE,"Queda",27,2.625,3.84615384615385,-12.9032258064516,-34.1463414634146,149.285714285714,TRUE,TRUE,3,3,2,1,1,1,-13.2142021152103,"Sem mudanças",-4.37214916574166,14,86.9861428571435,45.6347142857131,FALSE,0,"Início ao 1o pico","High"
2020-04-24,"ISR",37.4326428571412,40.1948571428589,-2.36769840116559,-4.66752952596664,NA,0,FALSE,"Queda",16,2.625,-40.7407407407407,-11.1111111111111,-23.8095238095238,156.571428571429,TRUE,TRUE,3,3,2,1,1,1,-15.2262264532642,"Sem mudanças",-4.60922266564714,14,85.9833571428577,45.7884999999988,FALSE,0,"Início ao 1o pico","High"
2020-04-25,"ISR",35.8977142857126,38.9805714285732,-4.10050815083111,-2.93593551124308,NA,0,FALSE,"Queda",14,2.625,-12.5,0,-12.5,163.642857142857,TRUE,TRUE,3,3,2,1,1,1,-11.6960967214794,"Sem mudanças",-5.13429480994472,14,85.1852142857149,46.2046428571417,FALSE,0,"Início ao 1o pico","High"
2020-04-27,"ISR",29.4691428571412,35.9837857142875,-7.98759096575958,-5.26555525189029,NA,0,FALSE,"Queda",25,2.5,8.69565217391304,-7.40740740740741,-21.875,176.857142857143,TRUE,TRUE,3,2,2,1,1,1,-8.87297204004321,"Sem mudanças",-5.36622790999255,14,84.6059285714292,48.6221428571417,FALSE,0,"Início ao 1o pico","High"
2020-04-28,"ISR",27.4885714285698,34.2212857142875,-6.72083147505419,-3.32724300413498,NA,0,FALSE,"Queda",29,2.5,16,11.5384615384615,-17.1428571428571,183.071428571429,TRUE,TRUE,3,2,2,1,1,1,-14.8800166669856,"Sem mudanças",-5.51713502560304,14,84.1643571428578,49.9430714285703,FALSE,0,"Início ao 1o pico","High"
2020-04-29,"ISR",25.5987857142841,32.3220714285732,-6.87480511381395,-8.04734905003474,NA,0,FALSE,"Rígido",41,2.5,41.3793103448276,57.6923076923077,7.89473684210527,188.785714285714,TRUE,TRUE,3,2,2,1,1,1,-5.52706235745818,"Sem mudanças",-6.01302118796812,14,83.8122857142863,51.4902142857131,FALSE,0,"Início ao 1o pico","High"
2020-04-30,"ISR",24.3279285714269,30.3202857142875,-4.96452119659724,-1.25486802250107,NA,0,FALSE,"Queda",24,2.5,-41.4634146341463,-11.1111111111111,-22.5806451612903,194.428571428571,TRUE,TRUE,3,2,2,1,1,1,-16.3265306122494,"Sem mudanças",-6.24056538191927,14,83.4951428571435,53.174857142856,FALSE,0,"Início ao 1o pico","High"
2020-05-01,"ISR",22.8259999999983,28.2336428571446,-6.17368045544406,-6.33216476774754,NA,0,FALSE,"Queda",13,2.5,-45.8333333333333,-18.75,-27.7777777777778,199.714285714286,TRUE,TRUE,3,2,2,1,1,1,-16.9113197190885,"Sem mudanças",-6.32570552145064,14,83.1410000000006,54.907357142856,FALSE,0,"Início ao 1o pico","High"
2020-05-02,"ISR",20.8949285714269,26.0903571428589,-8.4599642012248,-10.8070175438596,NA,0,FALSE,"Queda",10,2.5,-23.0769230769231,-28.5714285714286,-28.5714285714286,204.428571428571,TRUE,TRUE,3,2,2,1,1,1,-10.1749750156721,"Sem mudanças",-6.57206602214542,14,62.5033571428589,36.413,FALSE,0,"Início ao 1o pico","High"
2020-05-03,"ISR",18.8400714285698,24.2065000000018,-9.83423865668098,-7.56622082349846,NA,-0.125,FALSE,"Queda",20,2.375,100,-13.0434782608696,-23.0769230769231,208.785714285714,TRUE,TRUE,2,2,2,1,1,1,-2.61361493494364,"Flexibilização",-6.44878606964253,14,62.5033571428589,38.2968571428571,FALSE,0,"Início ao 1o pico","High"
2020-05-06,"ISR",13.4265714285698,18.8389285714304,-8.95343824622177,-3.91923990498808,NA,0,FALSE,"Queda",19,2.25,-9.52380952380952,-53.6585365853659,-26.9230769230769,220.071428571429,TRUE,TRUE,2,2,2,1,1,1,-12.1659471412084,"Sem mudanças",-6.19380586242112,14,62.5033571428589,43.6644285714285,FALSE,0,"Início ao 1o pico","Medium"
2020-05-10,"ISR",8.27714285714119,11.9305000000018,-5.10895110507063,4.07911001236088,NA,0,FALSE,"Queda",15,2.25,150,-25,-34.7826086956522,234,TRUE,TRUE,2,2,2,1,1,1,-5.53475695588754,"Sem mudanças",-6.04368990961377,14,62.5033571428589,50.5728571428571,FALSE,0,"Início ao 1o pico","Medium"
2020-05-11,"ISR",7.54271428571262,10.6065714285732,-8.87297204004321,1.96810315575158,NA,0,FALSE,"Queda",15,2.25,0,-25,-40,237.714285714286,TRUE,TRUE,2,2,2,1,1,1,-6.22681589043293,"Sem mudanças",-5.94797218404759,14,62.5033571428589,51.8967857142857,FALSE,0,"Início ao 1o pico","Medium"
2020-05-13,"ISR",6.06549999999834,8.36550000000179,-5.52706235745818,-5.98719501643874,NA,0,FALSE,"Queda",15,2.25,-6.25,-21.0526315789474,-63.4146341463415,244.642857142857,TRUE,TRUE,2,2,2,1,1,1,0.351714224546851,"Sem mudanças",-6.03813609075014,13,62.5033571428589,54.1378571428571,FALSE,0,"Início ao 1o pico","Medium"
2020-05-17,"ISR",3.68885714285548,5.25664285714465,-2.61361493494364,2.55045464626298,NA,0,FALSE,"Queda",14,2.25,133.333333333333,-6.66666666666667,-30,256.142857142857,TRUE,TRUE,2,2,2,1,1,1,15.516630290827,"Sem mudanças",-5.57203647075079,12,62.5033571428589,57.2467142857143,FALSE,0,"Início ao 1o pico","Medium"
2020-05-18,"ISR",3.47428571428405,4.67542857143036,-5.81674541089255,0,NA,0,FALSE,"Queda",14,2.25,0,-6.66666666666667,-30,259,TRUE,TRUE,2,2,2,1,1,1,13.6197012515191,"Sem mudanças",-4.57825788714081,11,62.5033571428589,57.8279285714285,FALSE,0,"Início ao 1o pico","Medium"
2020-05-19,"ISR",3.39178571428405,4.2427857142875,-2.37458881579061,0,NA,0,FALSE,"Queda",13,2.25,-7.14285714285714,-18.75,-38.0952380952381,261.857142857143,TRUE,TRUE,2,2,2,1,1,1,16.2552054463591,"Sem mudanças",-3.36610030381052,10,62.1933571428589,57.9505714285714,FALSE,0,"Início ao 1o pico","Medium"
2020-05-22,"ISR",2.50042857142691,3.20542857143036,-4.41786806465987,-15.3726708074531,NA,0,FALSE,"Queda",4,2.125,-66.6666666666667,-42.8571428571429,-55.5555555555556,269.857142857143,TRUE,TRUE,2,2,2,1,1,1,11.8037687301373,"Sem mudanças",-2.08994592527445,9,61.4990000000018,58.2935714285714,FALSE,0,"Início ao 1o pico","Medium"
2020-05-23,"ISR",2.38492857142691,3.00507142857322,-4.61920813575123,-9.0956749672344,NA,0,FALSE,"Queda",3,2.125,-25,-50,-50,272,TRUE,TRUE,2,2,2,1,1,1,7.13596750994303,"Sem mudanças",-1.24686270091623,8,60.3447857142875,57.3397142857143,FALSE,0,"Início ao 1o pico","Medium"
2020-05-24,"ISR",2.25292857142691,2.80000000000179,-5.53475695588754,-9.97693194925006,NA,0,FALSE,"Queda",10,2.125,233.333333333333,-28.5714285714286,-33.3333333333333,273.928571428571,TRUE,TRUE,2,2,2,1,1,1,11.5878506444297,"Sem mudanças",-0.333963035813823,7,65.6190714285732,62.8190714285714,FALSE,0,"Início ao 1o pico","Medium"
2020-05-25,"ISR",2.11264285714119,2.60550000000179,-6.22681589043293,-11.1146700832796,NA,0,FALSE,"Queda",10,2.125,0,-28.5714285714286,-33.3333333333333,275.642857142857,TRUE,TRUE,2,2,2,1,1,1,12.8367905900359,"Sem mudanças",0.514824232548458,6,71.7753571428589,69.1698571428571,FALSE,0,"Início ao 1o pico","Medium"
2020-05-27,"ISR",2.34371428571262,2.3637857142875,0.351714224546851,-4.77759472817119,NA,0,FALSE,"Queda",7,2.125,-22.2222222222222,-41.6666666666667,-53.3333333333333,278.571428571429,TRUE,TRUE,2,2,2,1,1,1,13.3070344668739,"Sem mudanças",0.875810398441579,5,78.0955000000018,75.7317142857143,FALSE,0,"Início ao 1o pico","Medium"
2020-05-30,"ISR",3.82907142856976,2.75764285714465,5.45293596931498,-15.7942649066903,NA,0,FALSE,"Queda",-1,2.125,-110,-133.333333333333,-116.666666666667,282.428571428571,TRUE,TRUE,2,2,2,1,1,1,6.35595939961375,"Sem mudanças",1.63161719184996,4,84.6101428571447,81.8525,FALSE,0,"Início ao 1o pico","Medium"
2020-06-06,"ISR",9.04457142856977,6.6927857142875,7.13596750994303,30.7180851063813,NA,0,FALSE,"Queda",1,2.125,-50,-200,-66.6666666666667,288.857142857143,TRUE,TRUE,2,2,2,1,1,1,2.84106088941802,"Sem mudanças",2.39455138114077,3,91.4972857142875,84.8045,FALSE,0,"Início ao 1o pico","Medium"
2020-06-09,"ISR",12.4032142857126,9.34878571428751,8.91272305328321,6.27027027026996,NA,0,FALSE,"Queda",8,2.125,0,0,-11.1111111111111,292.5,TRUE,TRUE,2,2,2,1,1,1,8.87892451062027,"Sem mudanças",3.24259271781594,2,98.5117857142875,89.163,FALSE,0,"Início ao 1o pico","Medium"
2020-06-11,"ISR",14.9944999999983,11.4885000000018,6.69421403594452,-6.26688276607211,NA,0,FALSE,"Queda",7,2.125,0,-12.5,-61.1111111111111,294.714285714286,TRUE,TRUE,2,2,2,1,1,1,8.88945708684954,"Sem mudanças",4.02821354881547,1,105.756214285716,94.2677142857142,FALSE,0,"Início ao 1o pico","Medium"
2020-06-12,"ISR",15.5804285714269,12.5082142857161,3.90762327139043,0,NA,0,FALSE,"Queda",2,2.125,-71.4285714285714,0,-80,295.785714285714,TRUE,TRUE,2,2,2,1,1,1,7.03336986015481,"Sem mudanças",4.91347451575445,0,113.205714285716,100.6975,FALSE,0,"Início ao 1o pico","Medium"
2020-06-13,"ISR",16.5707142857126,13.5833571428589,6.35595939961375,6.6858789625357,NA,0,FALSE,"Queda",0,2.125,-100,-100,-100,296.928571428571,TRUE,TRUE,2,2,2,1,1,1,5.84376936124427,"Sem mudanças",5.56118000002951,0,120.512571428573,106.929214285714,FALSE,0,"Início ao 1o pico","Medium"
2020-06-14,"ISR",16.9750714285698,14.5665714285732,2.44019138756006,12.4797406807126,NA,0,FALSE,"Queda",7,2.125,Inf,-12.5,-12.5,298.214285714286,TRUE,TRUE,2,2,2,1,1,1,5.52112740930411,"Sem mudanças",5.61643900037883,0,127.896071428573,113.3295,FALSE,0,"Início ao 1o pico","Medium"
2020-06-15,"ISR",17.7838571428555,15.4802142857161,4.7645496968248,-16.666666666666,NA,0,FALSE,"Queda",7,2.125,0,-12.5,-12.5,299.285714285714,TRUE,TRUE,2,2,2,1,1,1,11.7460046087732,"Sem mudanças",5.62685966647765,0,135.02492857143,119.544714285714,FALSE,0,"Início ao 1o pico","Medium"
2020-06-16,"ISR",19.2610714285698,16.4599285714304,8.30648983428066,-6.62824207492765,NA,0,FALSE,"Queda",7,2.125,0,-12.5,-12.5,300.285714285714,TRUE,TRUE,2,2,2,1,1,1,9.13879001241891,"Sem mudanças",5.75135659509745,0,141.824857142859,125.364928571429,FALSE,0,"Início ao 1o pico","Medium"
2020-06-17,"ISR",20.6969285714269,17.4089285714304,7.45471064879262,-7.16049382716014,NA,0,FALSE,"Queda",7,2.125,0,0,-12.5,301.214285714286,TRUE,TRUE,2,2,2,1,1,1,12.0779596511535,"Sem mudanças",5.63227876993397,0,148.456214285716,131.047285714286,FALSE,0,"Início ao 1o pico","Medium"
2020-06-18,"ISR",22.0172857142841,18.4121428571446,6.37948349824216,0,NA,0,FALSE,"Queda",6,2.125,-14.2857142857143,-14.2857142857143,-25,302.142857142857,TRUE,TRUE,2,2,2,1,1,1,12.9746747017133,"Sem mudanças",5.78908184499861,0,154.300071428573,135.887928571428,FALSE,0,"Início ao 1o pico","Medium"
2020-06-19,"ISR",23.5274285714269,19.5474285714304,6.85889658125809,0,NA,0,FALSE,"Rígido",2,2.125,-66.6666666666667,0,0,303.071428571429,TRUE,TRUE,2,2,2,1,1,1,8.55896760029749,"Sem mudanças",6.01234945848178,0,159.896357142859,140.348928571429,FALSE,0,"Início ao 1o pico","Medium"
2020-06-20,"ISR",24.1958571428555,20.6367142857161,2.84106088941802,-23.0053191489349,NA,0,FALSE,"Queda",0,2.125,-100,NA,-100,303.785714285714,TRUE,TRUE,2,2,2,1,1,1,8.29784717935274,"Sem mudanças",5.9757644557411,0,165.25442857143,144.617714285714,FALSE,0,"Início ao 1o pico","Medium"
2020-06-21,"ISR",24.4681428571412,21.7072142857161,1.12534022943724,-19.948186528496,NA,0,FALSE,"Queda",7,2.125,Inf,0,-12.5,304.357142857143,TRUE,TRUE,2,2,2,1,1,1,7.61577793717536,"Sem mudanças",6.19583131443711,0,170.39092857143,148.683714285714,FALSE,0,"Início ao 1o pico","Medium"
2020-06-22,"ISR",25.8380714285698,22.8578571428589,5.59882529469844,12.5134843581434,NA,0,FALSE,"Rígido",8,2.125,14.2857142857143,14.2857142857143,0,305,TRUE,TRUE,2,2,2,1,1,1,8.48565244711321,"Sem mudanças",6.50827705126526,0,175.140714285716,152.282857142857,FALSE,0,"Início ao 1o pico","Medium"
2020-06-23,"ISR",28.1322142857126,24.1252142857161,8.87892451062027,11.0258868648122,NA,0,FALSE,"Rígido",8,2.125,0,14.2857142857143,0,305.714285714286,TRUE,TRUE,2,2,2,1,1,1,9.30906657056085,"Sem mudanças",6.52631117740932,0,179.601714285716,155.4765,FALSE,0,"Início ao 1o pico","Medium"
2020-06-24,"ISR",30.1705714285698,25.4785714285732,7.24563350099445,19.948186528496,NA,0,FALSE,"Rígido",8,2.125,0,14.2857142857143,14.2857142857143,306.571428571429,TRUE,TRUE,2,2,2,1,1,1,7.61830522205647,"Sem mudanças",6.58653521530647,0,183.257500000002,157.778928571429,FALSE,0,"Início ao 1o pico","Medium"
2020-06-25,"ISR",32.8525714285698,27.0265000000018,8.88945708684954,33.2613390928706,NA,0,FALSE,"Rígido",7,2.125,-12.5,16.6666666666667,0,307.714285714286,TRUE,TRUE,2,2,2,1,1,1,8.50331129692414,"Sem mudanças",6.67484196094455,0,186.464142857145,159.437642857143,FALSE,0,"Início ao 1o pico","Medium"
2020-06-26,"ISR",35.1632142857126,28.6887857142875,7.03336986015481,18.7466234467847,NA,0,FALSE,"Rígido",2,2.125,-71.4285714285714,0,0,309.071428571429,TRUE,TRUE,2,2,2,1,1,1,7.33983378667105,"Sem mudanças",6.79103880850563,0,189.169785714288,160.481000000001,FALSE,0,"Início ao 1o pico","Medium"
2020-06-27,"ISR",37.2180714285698,30.5490714285732,5.84376936124427,10.509554140127,NA,0,FALSE,"Rígido",1,2.125,-50,Inf,Inf,310.571428571429,TRUE,TRUE,2,2,2,1,1,1,5.57161333153802,"Sem mudanças",7.25303921430155,0,191.76342857143,161.214357142857,FALSE,0,"Início ao 1o pico","Medium"
2020-06-28,"ISR",39.2729285714269,32.6640000000018,5.52112740930411,0,NA,0,FALSE,"Rígido",8,2.125,700,14.2857142857143,14.2857142857143,312.071428571429,TRUE,TRUE,2,2,2,1,1,1,5.8464961067854,"Sem mudanças",7.71682242806007,0,193.602500000002,160.9385,FALSE,0,"Início ao 1o pico","Medium"
2020-06-30,"ISR",47.8965714285698,38.0657142857161,9.13879001241891,0,NA,-0.125,FALSE,"Rígido",8,2,0,0,14.2857142857143,315.071428571429,TRUE,FALSE,1,2,2,1,1,0,4.98598210225212,"Flexibilização",7.92428571393333,0,194.714214285716,156.6485,FALSE,0,"Início ao 1o pico","Medium"
2020-07-03,"ISR",65.8372142857126,49.7770000000018,8.55896760029749,7.98755186721969,NA,0,FALSE,"Rígido",4,2,-50,100,100,320.5,TRUE,FALSE,1,2,2,1,1,0,3.51971580622057,"Sem mudanças",7.81435066222267,0,195.043142857145,145.266142857143,FALSE,0,"Início ao 1o pico","Medium"
2020-07-04,"ISR",71.3002857142841,54.6458571428589,8.29784717935274,14.793467819404,NA,0,FALSE,"Rígido",2,2,-50,100,Inf,322.714285714286,TRUE,FALSE,1,2,2,1,1,0,3.20093289657939,"Sem mudanças",7.69477779297578,0,195.043142857145,140.397285714286,FALSE,0,"Início ao 1o pico","Medium"
2020-07-05,"ISR",76.7303571428555,59.9968571428589,7.61577793717536,6.44351464435131,NA,0,FALSE,"Rígido",9,2,350,12.5,28.5714285714286,325.071428571429,TRUE,FALSE,1,2,2,1,1,0,0.915136728868982,"Sem mudanças",7.47742343725692,0,195.043142857145,135.046285714286,FALSE,0,"Início ao 1o pico","Medium"
2020-07-06,"ISR",83.2414285714269,65.6190714285732,8.48565244711321,21.1740041928717,NA,0.25,TRUE,"Rígido",11,2.25,22.2222222222222,37.5,37.5,327.928571428571,TRUE,FALSE,2,2,2,1,1,0,3.69120753745118,"Restrição",7.42045982781592,0,195.043142857145,129.424071428572,FALSE,0,"Início ao 1o pico","Medium"
2020-07-07,"ISR",90.9904285714269,71.7753571428589,9.30906657056085,7.50432525951543,NA,0,FALSE,"Rígido",11,2.25,0,37.5,37.5,331,TRUE,FALSE,2,2,2,1,1,0,2.91210490910314,"Sem mudanças",7.35918930931648,0,195.043142857145,123.267785714286,FALSE,0,"Início ao 1o pico","Medium"
2020-07-08,"ISR",97.9223571428555,78.0955000000018,7.61830522205647,4.64695232347609,NA,0,FALSE,"Rígido",11,2.25,0,37.5,37.5,334.214285714286,TRUE,FALSE,2,2,2,1,1,0,3.29367054785701,"Sem mudanças",7.34012871032962,0,195.043142857145,116.947642857143,FALSE,0,"Início ao 1o pico","Medium"
2020-07-09,"ISR",106.248999999998,84.6101428571447,8.50331129692414,2.2299115724721,NA,0,FALSE,"Rígido",12,2.25,9.09090909090908,50,71.4285714285714,337.5,TRUE,FALSE,2,2,2,1,1,0,2.06796098192639,"Sem mudanças",6.99979918884542,0,195.043142857145,110.433,FALSE,0,"Início ao 1o pico","Medium"
2020-07-10,"ISR",114.047499999998,91.4972857142875,7.33983378667105,2.16246709289203,NA,0,FALSE,"Rígido",5,2.25,-58.3333333333333,25,150,340.857142857143,TRUE,FALSE,2,2,2,1,1,0,1.83432921153903,"Sem mudanças",6.63985263212564,0,195.043142857145,103.545857142857,FALSE,0,"Início ao 1o pico","Medium"
2020-07-11,"ISR",120.401785714284,98.5117857142875,5.57161333153802,4.25179458862501,NA,0,FALSE,"Rígido",3,2.25,-40,50,200,344.357142857143,TRUE,FALSE,2,2,2,1,1,0,-0.239571740978095,"Sem mudanças",6.27578732621326,0,195.043142857145,96.5313571428575,FALSE,0,"Início ao 1o pico","Medium"
2020-07-12,"ISR",127.44107142857,105.756214285716,5.8464961067854,10.2048022598869,NA,0,FALSE,"Rígido",11,2.25,266.666666666667,22.2222222222222,37.5,348.214285714286,TRUE,FALSE,2,2,2,1,1,0,-0.840644658815959,"Sem mudanças",5.79717009704852,0,195.043142857145,89.286928571429,FALSE,0,"Início ao 1o pico","Medium"
2020-07-13,"ISR",135.388142857141,113.205714285716,6.2358793279808,7.40147388657471,NA,-0.25,FALSE,"Rígido",12,2,9.09090909090908,9.09090909090908,50,352.357142857143,TRUE,FALSE,1,1,2,1,1,0,1.4186553136305,"Flexibilização",5.45470974635838,0,195.043142857145,81.837428571429,FALSE,0,"Início ao 1o pico","Medium"
2020-07-14,"ISR",142.13857142857,120.512571428573,4.98598210225212,10.3371121718376,NA,0,FALSE,"Rígido",11,2,-8.33333333333334,0,37.5,356.928571428571,TRUE,FALSE,1,1,2,1,1,0,2.22191460733885,"Sem mudanças",4.99778391339711,0,195.043142857145,74.530571428572,FALSE,0,"Início ao 1o pico","Medium"
