"date","Estado","Sigla","C6","C6_Flag","Residential","new_cases","new_deaths","total_cases_per_million","Policy_change","stayhome_growth_14","Isolamento_14","cases_growth","deaths_growth"
2020-03-08,"Goias","GO","Sem medida",NA,0,NA,NA,NA,0,NA,NA,NA,NA
2020-03-09,"Goias","GO","Sem medida",NA,-2,NA,NA,NA,0,-120,"Queda",NA,NA
2020-03-10,"Goias","GO","Sem medida",NA,-2,NA,NA,NA,0,-120,"Queda",NA,NA
2020-03-11,"Goias","GO","Sem medida",NA,-2,NA,NA,NA,0,-140,"Queda",NA,NA
2020-03-12,"Goias","GO","Sem medida",NA,-1,3,0,0.04217,0,-Inf,"Queda",NA,NA
2020-03-13,"Goias","GO","Sem medida",NA,-1,0,0,0.04217,0,-200,"Queda",-100,NA
2020-03-14,"Goias","GO","Sem medida",NA,0,1,0,0.05623,0,-100,"Queda",Inf,NA
2020-03-15,"Goias","GO","Sem medida",NA,1,0,0,0.05623,0,-75,"Queda",-100,NA
2020-03-16,"Goias","GO","Sem medida",NA,2,5,0,0.12652,0,Inf,"Voluntário",Inf,NA
2020-03-17,"Goias","GO","Recomendado ficar
em casa",0,5,1,0,0.14058,2,Inf,"Brando",-80,NA
2020-03-18,"Goias","GO","Recomendado ficar
em casa",0,8,2,0,0.16869,0,-900,"Queda",100,NA
2020-03-19,"Goias","GO","Recomendado ficar
em casa",0,12,3,0,0.21087,0,-1300,"Queda",50,NA
2020-03-20,"Goias","GO","Recomendado ficar
em casa",0,17,3,0,0.25304,0,-950,"Queda",0,NA
2020-03-21,"Goias","GO","Recomendado ficar
em casa",1,18,1,0,0.2671,0,-1900,"Queda",-66.6666666666667,NA
2020-03-22,"Goias","GO","Recomendado ficar
em casa",1,17,2,0,0.29521,0,Inf,"Voluntário",100,NA
2020-03-23,"Goias","GO","Recomendado ficar
em casa",1,22,2,0,0.32333,0,-1200,"Queda",0,NA
2020-03-24,"Goias","GO","Recomendado ficar
em casa",1,24,6,0,0.40767,0,-1300,"Queda",200,NA
2020-03-25,"Goias","GO","Recomendado ficar
em casa",1,24,6,0,0.49202,0,-1300,"Queda",0,NA
2020-03-26,"Goias","GO","Recomendado ficar
em casa",1,24,3,1,0.53419,0,-2500,"Queda",-50,Inf
2020-03-27,"Goias","GO","Recomendado ficar
em casa",1,24,11,0,0.68883,0,-2500,"Queda",266.666666666667,-100
2020-03-28,"Goias","GO","Recomendado ficar
em casa",1,19,7,0,0.78723,0,Inf,"Voluntário",-36.3636363636364,NA
2020-03-29,"Goias","GO","Recomendado ficar
em casa",1,15,0,0,0.78723,0,1400,"Voluntário",-100,NA
2020-03-30,"Goias","GO","Recomendado ficar
em casa",1,20,4,0,0.84346,0,900,"Voluntário",Inf,NA
2020-03-31,"Goias","GO","Recomendado ficar
em casa",1,20,5,0,0.91375,0,300,"Voluntário",25,NA
2020-04-01,"Goias","GO","Recomendado ficar
em casa",1,20,8,0,1.02621,0,150,"Voluntário",60,NA
2020-04-02,"Goias","GO","Recomendado ficar
em casa",1,20,0,0,1.02621,0,66.6666666666667,"Voluntário",-100,NA
2020-04-03,"Goias","GO","Recomendado ficar
em casa",1,21,15,1,1.23708,0,23.5294117647059,"Voluntário",Inf,Inf
2020-04-04,"Goias","GO","Recomendado ficar
em casa",1,16,15,0,1.44794,0,-11.1111111111111,"Queda",0,-100
2020-04-05,"Goias","GO","Recomendado ficar
em casa",1,13,12,1,1.61664,0,-23.5294117647059,"Queda",-20,Inf
2020-04-06,"Goias","GO","Recomendado ficar
em casa",1,17,4,2,1.67287,0,-22.7272727272727,"Queda",-66.6666666666667,100
2020-04-07,"Goias","GO","Recomendado ficar
em casa",1,17,14,0,1.86967,0,-29.1666666666667,"Queda",250,-100
2020-04-08,"Goias","GO","Recomendado ficar
em casa",1,16,26,2,2.23517,0,-33.3333333333333,"Queda",85.7142857142857,Inf
2020-04-09,"Goias","GO","Recomendado ficar
em casa",1,15,20,0,2.51633,0,-37.5,"Queda",-23.0769230769231,-100
2020-04-10,"Goias","GO","Recomendado ficar
em casa",1,26,12,1,2.68502,0,8.33333333333333,"Voluntário",-40,Inf
2020-04-11,"Goias","GO","Recomendado ficar
em casa",1,13,18,2,2.93806,0,-31.5789473684211,"Queda",50,100
2020-04-12,"Goias","GO","Recomendado ficar
em casa",1,8,20,4,3.21921,0,-46.6666666666667,"Queda",11.1111111111111,100
2020-04-13,"Goias","GO","Recomendado ficar
em casa",1,15,4,1,3.27544,0,-25,"Queda",-80,-75
2020-04-14,"Goias","GO","Recomendado ficar
em casa",1,17,51,0,3.99239,0,-15,"Queda",1175,-100
2020-04-15,"Goias","GO","Recomendado ficar
em casa",1,17,20,0,4.27354,0,-15,"Queda",-60.7843137254902,NA
2020-04-16,"Goias","GO","Recomendado ficar
em casa",1,18,14,1,4.47035,0,-10,"Queda",-30,Inf
2020-04-17,"Goias","GO","Recomendado ficar
em casa",1,19,17,0,4.70933,0,-9.52380952380952,"Queda",21.4285714285714,-100
2020-04-18,"Goias","GO","Recomendado ficar
em casa",1,15,43,2,5.31381,0,-6.25,"Queda",152.941176470588,Inf
2020-04-19,"Goias","GO","Recomendado ficar
em casa",1,13,15,0,5.52468,0,0,NA,-65.1162790697674,-100
2020-04-20,"Goias","GO","Recomendado ficar
em casa",1,16,10,1,5.66525,0,-5.88235294117647,"Queda",-33.3333333333333,Inf
2020-04-21,"Goias","GO","Recomendado ficar
em casa",1,23,18,0,5.91829,0,35.2941176470588,"Voluntário",80,-100
2020-04-22,"Goias","GO","Recomendado ficar
em casa",1,15,17,2,6.15727,0,-6.25,"Queda",-5.55555555555556,Inf
2020-04-23,"Goias","GO","Recomendado ficar
em casa",1,16,15,2,6.36814,0,6.66666666666667,"Voluntário",-11.7647058823529,0
2020-04-24,"Goias","GO","Recomendado ficar
em casa",1,16,33,1,6.83204,0,-38.4615384615385,"Queda",120,-50
2020-04-25,"Goias","GO","Recomendado ficar
em casa",1,13,20,1,7.1132,0,0,NA,-39.3939393939394,0
2020-04-26,"Goias","GO","Recomendado ficar
em casa",1,11,67,0,8.05506,0,37.5,"Voluntário",235,-100
2020-04-27,"Goias","GO","Recomendado ficar
em casa",1,15,43,1,8.65954,0,0,NA,-35.8208955223881,Inf
2020-04-28,"Goias","GO","Recomendado ficar
em casa",1,12,45,1,9.29214,0,-29.4117647058823,"Queda",4.65116279069768,0
2020-04-29,"Goias","GO","Recomendado ficar
em casa",1,15,44,0,9.91068,0,-11.7647058823529,"Queda",-2.22222222222223,-100
2020-04-30,"Goias","GO","Recomendado ficar
em casa",1,12,76,2,10.97906,0,-33.3333333333333,"Queda",72.7272727272727,Inf
2020-05-01,"Goias","GO","Recomendado ficar
em casa",1,22,27,0,11.35862,0,15.7894736842105,"Voluntário",-64.4736842105263,-100
2020-05-02,"Goias","GO","Recomendado ficar
em casa",1,12,17,1,11.5976,0,-20,"Queda",-37.037037037037,Inf
2020-05-03,"Goias","GO","Recomendado ficar
em casa",1,9,25,0,11.94904,0,-30.7692307692308,"Queda",47.0588235294118,-100
2020-05-04,"Goias","GO","Recomendado ficar
em casa",1,13,11,0,12.10368,0,-18.75,"Queda",-56,NA
2020-05-05,"Goias","GO","Recomendado ficar
em casa",1,14,61,8,12.9612,0,-39.1304347826087,"Queda",454.545454545455,Inf
2020-05-06,"Goias","GO","Recomendado ficar
em casa",1,14,102,7,14.39508,0,-6.66666666666667,"Queda",67.2131147540984,-12.5
2020-05-07,"Goias","GO","Recomendado ficar
em casa",1,14,3,-1,14.43726,0,-12.5,"Queda",-97.0588235294118,-114.285714285714
2020-05-08,"Goias","GO","Recomendado ficar
em casa",1,13,26,5,14.80276,0,-18.75,"Queda",766.666666666667,-600
2020-05-09,"Goias","GO","Recomendado ficar
em casa",1,10,16,-2,15.02768,0,-23.0769230769231,"Queda",-38.4615384615385,-140
2020-05-10,"Goias","GO","Recomendado ficar
em casa",1,6,24,0,15.36506,0,-45.4545454545455,"Queda",50,-100
2020-05-11,"Goias","GO","Recomendado ficar
em casa",1,13,7,2,15.46347,0,-13.3333333333333,"Queda",-70.8333333333333,Inf
2020-05-12,"Goias","GO","Recomendado ficar
em casa",1,14,15,3,15.67433,0,16.6666666666667,"Voluntário",114.285714285714,50
2020-05-13,"Goias","GO","Recomendado ficar
em casa",1,14,110,9,17.22068,0,-6.66666666666667,"Queda",633.333333333333,200
2020-05-14,"Goias","GO","Recomendado ficar
em casa",1,13,235,6,20.52424,0,8.33333333333333,"Voluntário",113.636363636364,-33.3333333333333
2020-05-15,"Goias","GO","Recomendado ficar
em casa",1,15,145,0,22.56261,0,-31.8181818181818,"Queda",-38.2978723404255,-100
2020-05-16,"Goias","GO","Recomendado ficar
em casa",1,12,47,2,23.22332,0,0,NA,-67.5862068965517,Inf
2020-05-17,"Goias","GO","Recomendado ficar
em casa",1,10,40,1,23.78563,0,11.1111111111111,"Voluntário",-14.8936170212766,-50
2020-05-18,"Goias","GO","Recomendado ficar
em casa",1,14,89,3,25.03676,0,7.69230769230769,"Voluntário",122.5,200
2020-05-19,"Goias","GO","Recomendado ficar
em casa",1,14,99,0,26.42847,0,0,NA,11.2359550561798,-100
2020-05-20,"Goias","GO","Recomendado ficar
em casa",1,15,169,5,28.80422,0,7.14285714285714,"Voluntário",70.7070707070707,Inf
2020-05-21,"Goias","GO","Recomendado ficar
em casa",1,15,106,7,30.29434,0,7.14285714285714,"Voluntário",-37.2781065088757,40
2020-05-22,"Goias","GO","Recomendado ficar
em casa",1,14,189,10,32.95125,0,7.69230769230769,"Voluntário",78.3018867924528,42.8571428571429
2020-05-23,"Goias","GO","Recomendado ficar
em casa",1,12,91,0,34.2305,0,20,"Voluntário",-51.8518518518519,-100
2020-05-24,"Goias","GO","Recomendado ficar
em casa",1,11,53,0,34.97555,0,83.3333333333333,"Voluntário",-41.7582417582418,NA
2020-05-25,"Goias","GO","Recomendado ficar
em casa",1,14,27,1,35.35511,0,7.69230769230769,"Voluntário",-49.0566037735849,Inf
2020-05-26,"Goias","GO","Recomendado ficar
em casa",1,14,191,8,38.04013,0,0,NA,607.407407407407,700
2020-05-27,"Goias","GO","Recomendado ficar
em casa",1,14,200,4,40.85167,0,0,NA,4.71204188481675,-50
2020-05-28,"Goias","GO","Recomendado ficar
em casa",1,14,195,7,43.59292,0,7.69230769230769,"Voluntário",-2.5,75
2020-05-29,"Goias","GO","Recomendado ficar
em casa",1,14,420,4,49.49716,0,-6.66666666666667,"Queda",115.384615384615,-42.8571428571429
2020-05-30,"Goias","GO","Recomendado ficar
em casa",1,11,88,5,50.73423,0,-8.33333333333334,"Queda",-79.0476190476191,25
2020-05-31,"Goias","GO","Recomendado ficar
em casa",1,9,117,0,52.37898,0,-10,"Queda",32.9545454545455,-100
2020-06-01,"Goias","GO","Recomendado ficar
em casa",1,13,291,3,56.46977,0,-7.14285714285714,"Queda",148.717948717949,Inf
2020-06-02,"Goias","GO","Recomendado ficar
em casa",1,14,469,28,63.06284,0,0,NA,61.1683848797251,833.333333333333
2020-06-03,"Goias","GO","Recomendado ficar
em casa",1,14,215,4,66.08524,0,-6.66666666666667,"Queda",-54.1577825159915,-85.7142857142857
2020-06-04,"Goias","GO","Recomendado ficar
em casa",1,13,401,5,71.72238,0,-13.3333333333333,"Queda",86.5116279069768,25
2020-06-05,"Goias","GO","Recomendado ficar
em casa",1,13,503,3,78.7934,0,-7.14285714285714,"Queda",25.4364089775561,-40
2020-06-06,"Goias","GO","Recomendado ficar
em casa",1,10,165,5,81.11292,0,-16.6666666666667,"Queda",-67.1968190854871,66.6666666666667
2020-06-07,"Goias","GO","Recomendado ficar
em casa",1,9,87,1,82.33594,0,-18.1818181818182,"Queda",-47.2727272727273,-80
2020-06-08,"Goias","GO","Recomendado ficar
em casa",1,13,445,0,88.59162,0,-7.14285714285714,"Queda",411.494252873563,-100
2020-06-09,"Goias","GO","Recomendado ficar
em casa",1,13,634,11,97.5042,0,-7.14285714285714,"Queda",42.4719101123596,Inf
2020-06-10,"Goias","GO","Recomendado ficar
em casa",1,11,444,5,103.74581,0,-21.4285714285714,"Queda",-29.9684542586751,-54.5454545454545
2020-06-11,"Goias","GO","Recomendado ficar
em casa",1,21,394,5,109.28455,0,50,"Voluntário",-11.2612612612613,0
2020-06-12,"Goias","GO","Recomendado ficar
em casa",1,14,152,12,111.42132,0,0,NA,-61.4213197969543,140
2020-06-13,"Goias","GO","Recomendado ficar
em casa",1,11,15,5,111.63218,0,0,NA,-90.1315789473684,-58.3333333333333
2020-06-14,"Goias","GO","Recomendado ficar
em casa",1,8,19,5,111.89928,0,-11.1111111111111,"Queda",26.6666666666667,0
2020-06-15,"Goias","GO","Recomendado ficar
em casa",1,13,2481,22,146.77643,0,0,NA,12957.8947368421,340
2020-06-16,"Goias","GO","Recomendado ficar
em casa",1,14,1395,11,166.38692,0,0,NA,-43.7726723095526,-50
2020-06-17,"Goias","GO","Recomendado ficar
em casa",1,14,940,6,179.60115,0,0,NA,-32.6164874551971,-45.4545454545455
2020-06-18,"Goias","GO","Recomendado ficar
em casa",1,13,889,20,192.09845,0,0,NA,-5.42553191489362,233.333333333333
2020-06-19,"Goias","GO","Recomendado ficar
em casa",1,13,875,14,204.39893,0,0,NA,-1.5748031496063,-30
2020-06-20,"Goias","GO","Recomendado ficar
em casa",1,10,910,6,217.19144,0,0,NA,4,-57.1428571428571
2020-06-21,"Goias","GO","Recomendado ficar
em casa",1,9,454,11,223.57364,0,0,NA,-50.1098901098901,83.3333333333333
2020-06-22,"Goias","GO","Recomendado ficar
em casa",1,13,1181,18,240.17578,0,0,NA,160.132158590308,63.6363636363636
2020-06-23,"Goias","GO","Recomendado ficar
em casa",1,14,929,31,253.23538,0,7.69230769230769,"Voluntário",-21.337849280271,72.2222222222222
2020-06-24,"Goias","GO","Recomendado ficar
em casa",1,14,1266,20,271.03243,0,27.2727272727273,"Voluntário",36.275565123789,-35.4838709677419
2020-06-25,"Goias","GO","Recomendado ficar
em casa",1,14,1097,9,286.45372,0,-33.3333333333333,"Queda",-13.349131121643,-55
2020-06-26,"Goias","GO","Recomendado ficar
em casa",1,14,1064,41,301.41111,0,0,NA,-3.00820419325433,355.555555555556
