"date","Estado","Sigla","C6_Flag","name","Measure"
2020-03-27,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-03-27,"Acre","AC","1","Dados indisponíveis",NA
2020-03-27,"Acre","AC","1","Sem exceções
para sair",NA
2020-03-28,"Acre","AC","1","Sem medida",NA
2020-03-28,"Acre","AC","1","Recomendado ficar
em casa",1
2020-03-28,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-03-28,"Acre","AC","1","Dados indisponíveis",NA
2020-03-28,"Acre","AC","1","Sem exceções
para sair",NA
2020-03-29,"Acre","AC","1","Sem medida",NA
2020-03-29,"Acre","AC","1","Recomendado ficar
em casa",1
2020-03-29,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-03-29,"Acre","AC","1","Dados indisponíveis",NA
2020-03-29,"Acre","AC","1","Sem exceções
para sair",NA
2020-03-30,"Acre","AC","1","Sem medida",NA
2020-03-30,"Acre","AC","1","Recomendado ficar
em casa",1
2020-03-30,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-03-30,"Acre","AC","1","Dados indisponíveis",NA
2020-03-30,"Acre","AC","1","Sem exceções
para sair",NA
2020-03-31,"Acre","AC","1","Sem medida",NA
2020-03-31,"Acre","AC","1","Recomendado ficar
em casa",1
2020-03-31,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-03-31,"Acre","AC","1","Dados indisponíveis",NA
2020-03-31,"Acre","AC","1","Sem exceções
para sair",NA
2020-04-01,"Acre","AC","1","Sem medida",NA
2020-04-01,"Acre","AC","1","Recomendado ficar
em casa",1
2020-04-01,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-04-01,"Acre","AC","1","Dados indisponíveis",NA
2020-04-01,"Acre","AC","1","Sem exceções
para sair",NA
2020-04-02,"Acre","AC","1","Sem medida",NA
2020-04-02,"Acre","AC","1","Recomendado ficar
em casa",1
2020-04-02,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-04-02,"Acre","AC","1","Dados indisponíveis",NA
2020-04-02,"Acre","AC","1","Sem exceções
para sair",NA
2020-04-03,"Acre","AC","1","Sem medida",NA
2020-04-03,"Acre","AC","1","Recomendado ficar
em casa",1
2020-04-03,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-04-03,"Acre","AC","1","Dados indisponíveis",NA
2020-04-03,"Acre","AC","1","Sem exceções
para sair",NA
2020-04-04,"Acre","AC","1","Sem medida",NA
2020-04-04,"Acre","AC","1","Recomendado ficar
em casa",1
2020-04-04,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-04-04,"Acre","AC","1","Dados indisponíveis",NA
2020-04-04,"Acre","AC","1","Sem exceções
para sair",NA
2020-04-05,"Acre","AC","1","Sem medida",NA
2020-04-05,"Acre","AC","1","Recomendado ficar
em casa",1
2020-04-05,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-04-05,"Acre","AC","1","Dados indisponíveis",NA
2020-04-05,"Acre","AC","1","Sem exceções
para sair",NA
2020-04-06,"Acre","AC","1","Sem medida",NA
2020-04-06,"Acre","AC","1","Recomendado ficar
em casa",1
2020-04-06,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-04-06,"Acre","AC","1","Dados indisponíveis",NA
2020-04-06,"Acre","AC","1","Sem exceções
para sair",NA
2020-04-07,"Acre","AC","1","Sem medida",NA
2020-04-07,"Acre","AC","1","Recomendado ficar
em casa",1
2020-04-07,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-04-07,"Acre","AC","1","Dados indisponíveis",NA
2020-04-07,"Acre","AC","1","Sem exceções
para sair",NA
2020-04-08,"Acre","AC","1","Sem medida",NA
2020-04-08,"Acre","AC","1","Recomendado ficar
em casa",1
2020-04-08,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-04-08,"Acre","AC","1","Dados indisponíveis",NA
2020-04-08,"Acre","AC","1","Sem exceções
para sair",NA
2020-04-09,"Acre","AC","1","Sem medida",NA
2020-04-09,"Acre","AC","1","Recomendado ficar
em casa",1
2020-04-09,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-04-09,"Acre","AC","1","Dados indisponíveis",NA
2020-04-09,"Acre","AC","1","Sem exceções
para sair",NA
2020-04-10,"Acre","AC","1","Sem medida",NA
2020-04-10,"Acre","AC","1","Recomendado ficar
em casa",1
2020-04-10,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-04-10,"Acre","AC","1","Dados indisponíveis",NA
2020-04-10,"Acre","AC","1","Sem exceções
para sair",NA
2020-04-11,"Acre","AC","1","Sem medida",NA
2020-04-11,"Acre","AC","1","Recomendado ficar
em casa",1
2020-04-11,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-04-11,"Acre","AC","1","Dados indisponíveis",NA
2020-04-11,"Acre","AC","1","Sem exceções
para sair",NA
2020-04-12,"Acre","AC","1","Sem medida",NA
2020-04-12,"Acre","AC","1","Recomendado ficar
em casa",1
2020-04-12,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-04-12,"Acre","AC","1","Dados indisponíveis",NA
2020-04-12,"Acre","AC","1","Sem exceções
para sair",NA
2020-04-13,"Acre","AC","1","Sem medida",NA
2020-04-13,"Acre","AC","1","Recomendado ficar
em casa",1
2020-04-13,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-04-13,"Acre","AC","1","Dados indisponíveis",NA
2020-04-13,"Acre","AC","1","Sem exceções
para sair",NA
2020-04-14,"Acre","AC","1","Sem medida",NA
2020-04-14,"Acre","AC","1","Recomendado ficar
em casa",1
2020-04-14,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-04-14,"Acre","AC","1","Dados indisponíveis",NA
2020-04-14,"Acre","AC","1","Sem exceções
para sair",NA
2020-04-15,"Acre","AC","1","Sem medida",NA
2020-04-15,"Acre","AC","1","Recomendado ficar
em casa",1
2020-04-15,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-04-15,"Acre","AC","1","Dados indisponíveis",NA
2020-04-15,"Acre","AC","1","Sem exceções
para sair",NA
2020-04-16,"Acre","AC","1","Sem medida",NA
2020-04-16,"Acre","AC","1","Recomendado ficar
em casa",1
2020-04-16,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-04-16,"Acre","AC","1","Dados indisponíveis",NA
2020-04-16,"Acre","AC","1","Sem exceções
para sair",NA
2020-04-17,"Acre","AC","1","Sem medida",NA
2020-04-17,"Acre","AC","1","Recomendado ficar
em casa",1
2020-04-17,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-04-17,"Acre","AC","1","Dados indisponíveis",NA
2020-04-17,"Acre","AC","1","Sem exceções
para sair",NA
2020-04-18,"Acre","AC","1","Sem medida",NA
2020-04-18,"Acre","AC","1","Recomendado ficar
em casa",1
2020-04-18,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-04-18,"Acre","AC","1","Dados indisponíveis",NA
2020-04-18,"Acre","AC","1","Sem exceções
para sair",NA
2020-04-19,"Acre","AC","1","Sem medida",NA
2020-04-19,"Acre","AC","1","Recomendado ficar
em casa",1
2020-04-19,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-04-19,"Acre","AC","1","Dados indisponíveis",NA
2020-04-19,"Acre","AC","1","Sem exceções
para sair",NA
2020-04-20,"Acre","AC","1","Sem medida",NA
2020-04-20,"Acre","AC","1","Recomendado ficar
em casa",1
2020-04-20,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-04-20,"Acre","AC","1","Dados indisponíveis",NA
2020-04-20,"Acre","AC","1","Sem exceções
para sair",NA
2020-04-21,"Acre","AC","1","Sem medida",NA
2020-04-21,"Acre","AC","1","Recomendado ficar
em casa",1
2020-04-21,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-04-21,"Acre","AC","1","Dados indisponíveis",NA
2020-04-21,"Acre","AC","1","Sem exceções
para sair",NA
2020-04-22,"Acre","AC","1","Sem medida",NA
2020-04-22,"Acre","AC","1","Recomendado ficar
em casa",1
2020-04-22,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-04-22,"Acre","AC","1","Dados indisponíveis",NA
2020-04-22,"Acre","AC","1","Sem exceções
para sair",NA
2020-04-23,"Acre","AC","1","Sem medida",NA
2020-04-23,"Acre","AC","1","Recomendado ficar
em casa",1
2020-04-23,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-04-23,"Acre","AC","1","Dados indisponíveis",NA
2020-04-23,"Acre","AC","1","Sem exceções
para sair",NA
2020-04-24,"Acre","AC","1","Sem medida",NA
2020-04-24,"Acre","AC","1","Recomendado ficar
em casa",1
2020-04-24,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-04-24,"Acre","AC","1","Dados indisponíveis",NA
2020-04-24,"Acre","AC","1","Sem exceções
para sair",NA
2020-04-25,"Acre","AC","1","Sem medida",NA
2020-04-25,"Acre","AC","1","Recomendado ficar
em casa",1
2020-04-25,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-04-25,"Acre","AC","1","Dados indisponíveis",NA
2020-04-25,"Acre","AC","1","Sem exceções
para sair",NA
2020-04-26,"Acre","AC","1","Sem medida",NA
2020-04-26,"Acre","AC","1","Recomendado ficar
em casa",1
2020-04-26,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-04-26,"Acre","AC","1","Dados indisponíveis",NA
2020-04-26,"Acre","AC","1","Sem exceções
para sair",NA
2020-04-27,"Acre","AC","1","Sem medida",NA
2020-04-27,"Acre","AC","1","Recomendado ficar
em casa",1
2020-04-27,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-04-27,"Acre","AC","1","Dados indisponíveis",NA
2020-04-27,"Acre","AC","1","Sem exceções
para sair",NA
2020-04-28,"Acre","AC","1","Sem medida",NA
2020-04-28,"Acre","AC","1","Recomendado ficar
em casa",1
2020-04-28,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-04-28,"Acre","AC","1","Dados indisponíveis",NA
2020-04-28,"Acre","AC","1","Sem exceções
para sair",NA
2020-04-29,"Acre","AC","1","Sem medida",NA
2020-04-29,"Acre","AC","1","Recomendado ficar
em casa",1
2020-04-29,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-04-29,"Acre","AC","1","Dados indisponíveis",NA
2020-04-29,"Acre","AC","1","Sem exceções
para sair",NA
2020-04-30,"Acre","AC","1","Sem medida",NA
2020-04-30,"Acre","AC","1","Recomendado ficar
em casa",1
2020-04-30,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-04-30,"Acre","AC","1","Dados indisponíveis",NA
2020-04-30,"Acre","AC","1","Sem exceções
para sair",NA
2020-05-01,"Acre","AC","1","Sem medida",NA
2020-05-01,"Acre","AC","1","Recomendado ficar
em casa",1
2020-05-01,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-05-01,"Acre","AC","1","Dados indisponíveis",NA
2020-05-01,"Acre","AC","1","Sem exceções
para sair",NA
2020-05-02,"Acre","AC","1","Sem medida",NA
2020-05-02,"Acre","AC","1","Recomendado ficar
em casa",1
2020-05-02,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-05-02,"Acre","AC","1","Dados indisponíveis",NA
2020-05-02,"Acre","AC","1","Sem exceções
para sair",NA
2020-05-03,"Acre","AC","1","Sem medida",NA
2020-05-03,"Acre","AC","1","Recomendado ficar
em casa",1
2020-05-03,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-05-03,"Acre","AC","1","Dados indisponíveis",NA
2020-05-03,"Acre","AC","1","Sem exceções
para sair",NA
2020-05-04,"Acre","AC","1","Sem medida",NA
2020-05-04,"Acre","AC","1","Recomendado ficar
em casa",1
2020-05-04,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-05-04,"Acre","AC","1","Dados indisponíveis",NA
2020-05-04,"Acre","AC","1","Sem exceções
para sair",NA
2020-05-05,"Acre","AC","1","Sem medida",NA
2020-05-05,"Acre","AC","1","Recomendado ficar
em casa",1
2020-05-05,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-05-05,"Acre","AC","1","Dados indisponíveis",NA
2020-05-05,"Acre","AC","1","Sem exceções
para sair",NA
2020-05-06,"Acre","AC","1","Sem medida",NA
2020-05-06,"Acre","AC","1","Recomendado ficar
em casa",1
2020-05-06,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-05-06,"Acre","AC","1","Dados indisponíveis",NA
2020-05-06,"Acre","AC","1","Sem exceções
para sair",NA
2020-05-07,"Acre","AC","1","Sem medida",NA
2020-05-07,"Acre","AC","1","Recomendado ficar
em casa",1
2020-05-07,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-05-07,"Acre","AC","1","Dados indisponíveis",NA
2020-05-07,"Acre","AC","1","Sem exceções
para sair",NA
2020-05-08,"Acre","AC","1","Sem medida",NA
2020-05-08,"Acre","AC","1","Recomendado ficar
em casa",1
2020-05-08,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-05-08,"Acre","AC","1","Dados indisponíveis",NA
2020-05-08,"Acre","AC","1","Sem exceções
para sair",NA
2020-05-09,"Acre","AC","1","Sem medida",NA
2020-05-09,"Acre","AC","1","Recomendado ficar
em casa",1
2020-05-09,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-05-09,"Acre","AC","1","Dados indisponíveis",NA
2020-05-09,"Acre","AC","1","Sem exceções
para sair",NA
2020-05-10,"Acre","AC","1","Sem medida",NA
2020-05-10,"Acre","AC","1","Recomendado ficar
em casa",1
2020-05-10,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-05-10,"Acre","AC","1","Dados indisponíveis",NA
2020-05-10,"Acre","AC","1","Sem exceções
para sair",NA
2020-05-11,"Acre","AC","1","Sem medida",NA
2020-05-11,"Acre","AC","1","Recomendado ficar
em casa",1
2020-05-11,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-05-11,"Acre","AC","1","Dados indisponíveis",NA
2020-05-11,"Acre","AC","1","Sem exceções
para sair",NA
2020-05-12,"Acre","AC","1","Sem medida",NA
2020-05-12,"Acre","AC","1","Recomendado ficar
em casa",1
2020-05-12,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-05-12,"Acre","AC","1","Dados indisponíveis",NA
2020-05-12,"Acre","AC","1","Sem exceções
para sair",NA
2020-05-13,"Acre","AC","1","Sem medida",NA
2020-05-13,"Acre","AC","1","Recomendado ficar
em casa",1
2020-05-13,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-05-13,"Acre","AC","1","Dados indisponíveis",NA
2020-05-13,"Acre","AC","1","Sem exceções
para sair",NA
2020-05-14,"Acre","AC","1","Sem medida",NA
2020-05-14,"Acre","AC","1","Recomendado ficar
em casa",1
2020-05-14,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-05-14,"Acre","AC","1","Dados indisponíveis",NA
2020-05-14,"Acre","AC","1","Sem exceções
para sair",NA
2020-05-15,"Acre","AC","1","Sem medida",NA
2020-05-15,"Acre","AC","1","Recomendado ficar
em casa",1
2020-05-15,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-05-15,"Acre","AC","1","Dados indisponíveis",NA
2020-05-15,"Acre","AC","1","Sem exceções
para sair",NA
2020-05-16,"Acre","AC","1","Sem medida",NA
2020-05-16,"Acre","AC","1","Recomendado ficar
em casa",1
2020-05-16,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-05-16,"Acre","AC","1","Dados indisponíveis",NA
2020-05-16,"Acre","AC","1","Sem exceções
para sair",NA
2020-05-17,"Acre","AC","1","Sem medida",NA
2020-05-17,"Acre","AC","1","Recomendado ficar
em casa",1
2020-05-17,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-05-17,"Acre","AC","1","Dados indisponíveis",NA
2020-05-17,"Acre","AC","1","Sem exceções
para sair",NA
2020-05-18,"Acre","AC","1","Sem medida",NA
2020-05-18,"Acre","AC","1","Recomendado ficar
em casa",1
2020-05-18,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-05-18,"Acre","AC","1","Dados indisponíveis",NA
2020-05-18,"Acre","AC","1","Sem exceções
para sair",NA
2020-05-19,"Acre","AC","1","Sem medida",NA
2020-05-19,"Acre","AC","1","Recomendado ficar
em casa",1
2020-05-19,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-05-19,"Acre","AC","1","Dados indisponíveis",NA
2020-05-19,"Acre","AC","1","Sem exceções
para sair",NA
2020-05-20,"Acre","AC","1","Sem medida",NA
2020-05-20,"Acre","AC","1","Recomendado ficar
em casa",1
2020-05-20,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-05-20,"Acre","AC","1","Dados indisponíveis",NA
2020-05-20,"Acre","AC","1","Sem exceções
para sair",NA
2020-05-21,"Acre","AC","1","Sem medida",NA
2020-05-21,"Acre","AC","1","Recomendado ficar
em casa",1
2020-05-21,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-05-21,"Acre","AC","1","Dados indisponíveis",NA
2020-05-21,"Acre","AC","1","Sem exceções
para sair",NA
2020-05-22,"Acre","AC","1","Sem medida",NA
2020-05-22,"Acre","AC","1","Recomendado ficar
em casa",1
2020-05-22,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-05-22,"Acre","AC","1","Dados indisponíveis",NA
2020-05-22,"Acre","AC","1","Sem exceções
para sair",NA
2020-05-23,"Acre","AC","1","Sem medida",NA
2020-05-23,"Acre","AC","1","Recomendado ficar
em casa",1
2020-05-23,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-05-23,"Acre","AC","1","Dados indisponíveis",NA
2020-05-23,"Acre","AC","1","Sem exceções
para sair",NA
2020-05-24,"Acre","AC","1","Sem medida",NA
2020-05-24,"Acre","AC","1","Recomendado ficar
em casa",1
2020-05-24,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-05-24,"Acre","AC","1","Dados indisponíveis",NA
2020-05-24,"Acre","AC","1","Sem exceções
para sair",NA
2020-05-25,"Acre","AC","1","Sem medida",NA
2020-05-25,"Acre","AC","1","Recomendado ficar
em casa",1
2020-05-25,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-05-25,"Acre","AC","1","Dados indisponíveis",NA
2020-05-25,"Acre","AC","1","Sem exceções
para sair",NA
2020-05-26,"Acre","AC","1","Sem medida",NA
2020-05-26,"Acre","AC","1","Recomendado ficar
em casa",1
2020-05-26,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-05-26,"Acre","AC","1","Dados indisponíveis",NA
2020-05-26,"Acre","AC","1","Sem exceções
para sair",NA
2020-05-27,"Acre","AC","1","Sem medida",NA
2020-05-27,"Acre","AC","1","Recomendado ficar
em casa",1
2020-05-27,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-05-27,"Acre","AC","1","Dados indisponíveis",NA
2020-05-27,"Acre","AC","1","Sem exceções
para sair",NA
2020-05-28,"Acre","AC","1","Sem medida",NA
2020-05-28,"Acre","AC","1","Recomendado ficar
em casa",1
2020-05-28,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-05-28,"Acre","AC","1","Dados indisponíveis",NA
2020-05-28,"Acre","AC","1","Sem exceções
para sair",NA
2020-05-29,"Acre","AC","1","Sem medida",NA
2020-05-29,"Acre","AC","1","Recomendado ficar
em casa",1
2020-05-29,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-05-29,"Acre","AC","1","Dados indisponíveis",NA
2020-05-29,"Acre","AC","1","Sem exceções
para sair",NA
2020-05-30,"Acre","AC","1","Sem medida",NA
2020-05-30,"Acre","AC","1","Recomendado ficar
em casa",1
2020-05-30,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-05-30,"Acre","AC","1","Dados indisponíveis",NA
2020-05-30,"Acre","AC","1","Sem exceções
para sair",NA
2020-05-31,"Acre","AC","1","Sem medida",NA
2020-05-31,"Acre","AC","1","Recomendado ficar
em casa",1
2020-05-31,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-05-31,"Acre","AC","1","Dados indisponíveis",NA
2020-05-31,"Acre","AC","1","Sem exceções
para sair",NA
2020-06-01,"Acre","AC","1","Sem medida",NA
2020-06-01,"Acre","AC","1","Recomendado ficar
em casa",1
2020-06-01,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-06-01,"Acre","AC","1","Dados indisponíveis",NA
2020-06-01,"Acre","AC","1","Sem exceções
para sair",NA
2020-06-02,"Acre","AC","1","Sem medida",NA
2020-06-02,"Acre","AC","1","Recomendado ficar
em casa",1
2020-06-02,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-06-02,"Acre","AC","1","Dados indisponíveis",NA
2020-06-02,"Acre","AC","1","Sem exceções
para sair",NA
2020-06-03,"Acre","AC","1","Sem medida",NA
2020-06-03,"Acre","AC","1","Recomendado ficar
em casa",1
2020-06-03,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-06-03,"Acre","AC","1","Dados indisponíveis",NA
2020-06-03,"Acre","AC","1","Sem exceções
para sair",NA
2020-06-04,"Acre","AC","1","Sem medida",NA
2020-06-04,"Acre","AC","1","Recomendado ficar
em casa",1
2020-06-04,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-06-04,"Acre","AC","1","Dados indisponíveis",NA
2020-06-04,"Acre","AC","1","Sem exceções
para sair",NA
2020-06-05,"Acre","AC","1","Sem medida",NA
2020-06-05,"Acre","AC","1","Recomendado ficar
em casa",1
2020-06-05,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-06-05,"Acre","AC","1","Dados indisponíveis",NA
2020-06-05,"Acre","AC","1","Sem exceções
para sair",NA
2020-06-06,"Acre","AC","1","Sem medida",NA
2020-06-06,"Acre","AC","1","Recomendado ficar
em casa",1
2020-06-06,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-06-06,"Acre","AC","1","Dados indisponíveis",NA
2020-06-06,"Acre","AC","1","Sem exceções
para sair",NA
2020-06-07,"Acre","AC","1","Sem medida",NA
2020-06-07,"Acre","AC","1","Recomendado ficar
em casa",1
2020-06-07,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-06-07,"Acre","AC","1","Dados indisponíveis",NA
2020-06-07,"Acre","AC","1","Sem exceções
para sair",NA
2020-06-08,"Acre","AC","1","Sem medida",NA
2020-06-08,"Acre","AC","1","Recomendado ficar
em casa",1
2020-06-08,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-06-08,"Acre","AC","1","Dados indisponíveis",NA
2020-06-08,"Acre","AC","1","Sem exceções
para sair",NA
2020-06-09,"Acre","AC","1","Sem medida",NA
2020-06-09,"Acre","AC","1","Recomendado ficar
em casa",1
2020-06-09,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-06-09,"Acre","AC","1","Dados indisponíveis",NA
2020-06-09,"Acre","AC","1","Sem exceções
para sair",NA
2020-06-10,"Acre","AC","1","Sem medida",NA
2020-06-10,"Acre","AC","1","Recomendado ficar
em casa",1
2020-06-10,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-06-10,"Acre","AC","1","Dados indisponíveis",NA
2020-06-10,"Acre","AC","1","Sem exceções
para sair",NA
2020-06-11,"Acre","AC","1","Sem medida",NA
2020-06-11,"Acre","AC","1","Recomendado ficar
em casa",1
2020-06-11,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-06-11,"Acre","AC","1","Dados indisponíveis",NA
2020-06-11,"Acre","AC","1","Sem exceções
para sair",NA
2020-06-12,"Acre","AC","1","Sem medida",NA
2020-06-12,"Acre","AC","1","Recomendado ficar
em casa",1
2020-06-12,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-06-12,"Acre","AC","1","Dados indisponíveis",NA
2020-06-12,"Acre","AC","1","Sem exceções
para sair",NA
2020-06-13,"Acre","AC","1","Sem medida",NA
2020-06-13,"Acre","AC","1","Recomendado ficar
em casa",1
2020-06-13,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-06-13,"Acre","AC","1","Dados indisponíveis",NA
2020-06-13,"Acre","AC","1","Sem exceções
para sair",NA
2020-06-14,"Acre","AC","1","Sem medida",NA
2020-06-14,"Acre","AC","1","Recomendado ficar
em casa",1
2020-06-14,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-06-14,"Acre","AC","1","Dados indisponíveis",NA
2020-06-14,"Acre","AC","1","Sem exceções
para sair",NA
2020-06-15,"Acre","AC","1","Sem medida",NA
2020-06-15,"Acre","AC","1","Recomendado ficar
em casa",1
2020-06-15,"Acre","AC","1","Algumas exceções
podem sair",NA
2020-06-15,"Acre","AC","1","Dados indisponíveis",NA
