date,Sigla,new_cases,new_deaths,Populacao,total_cases_per_million
2020-07-20,PE,663,52,9616621,833.08888
2020-07-21,PE,326,53,9616621,836.47884
2020-07-22,PE,941,63,9616621,846.26398
2020-07-23,PE,1858,59,9616621,865.5847
2020-07-24,PE,1802,26,9616621,884.32309
2020-07-25,PE,1710,62,9616621,902.1048
2020-07-26,PE,1714,53,9616621,919.92811
2020-07-27,PE,666,24,9616621,926.85362
2020-07-28,PE,546,45,9616621,932.53129
2020-07-29,PE,1858,63,9616621,951.85201
2020-07-30,PE,1837,42,9616621,970.95435
2020-07-31,PE,1632,31,9616621,987.92497
2020-08-01,PE,1741,40,9616621,1006.02904
2020-08-02,PE,1224,37,9616621,1018.757
2020-08-03,PE,431,35,9616621,1023.23883
2020-08-04,PE,432,48,9616621,1027.73105
2020-08-05,PE,1488,41,9616621,1043.20426
2020-08-06,PE,1074,70,9616621,1054.37242
2020-08-07,PE,1477,39,9616621,1069.73125
2020-08-08,PE,1241,53,9616621,1082.63599
2020-08-09,PE,1268,50,9616621,1095.82149
2020-08-10,PE,0,0,9616621,1095.82149
2020-08-11,PE,601,38,9616621,1102.07109
2020-08-12,PE,1393,41,9616621,1116.55643
2020-08-13,PE,1467,35,9616621,1131.81127
2020-08-14,PE,1567,27,9616621,1148.10597
2020-08-15,PE,1364,45,9616621,1162.28975
2020-08-16,PE,1185,32,9616621,1174.61216
2020-08-17,PE,225,22,9616621,1176.95186
2020-08-18,PE,605,42,9616621,1183.24305
2020-08-19,PE,1429,28,9616621,1198.10274
2020-08-20,PE,1142,23,9616621,1209.97802
2020-08-21,PE,1072,32,9616621,1221.12538
2020-08-22,PE,596,29,9616621,1227.32299
2020-08-23,PE,1113,26,9616621,1238.8967
2020-08-24,PE,217,9,9616621,1241.15321
2020-08-25,PE,601,26,9616621,1247.4028
2020-08-26,PE,1120,35,9616621,1259.04931
2020-08-27,PE,1069,20,9616621,1270.16548
2020-08-28,PE,999,32,9616621,1280.55374
2020-08-29,PE,1005,35,9616621,1291.0044
2020-08-30,PE,943,27,9616621,1300.81034
2020-08-31,PE,445,19,9616621,1305.43774
2020-09-01,PE,1748,21,9616621,1323.6146
2020-09-02,PE,1437,42,9616621,1338.55748
2020-09-03,PE,1475,-37,9616621,1353.89551
2020-09-04,PE,1031,26,9616621,1364.61653
2020-09-05,PE,731,25,9616621,1372.21795
2020-09-06,PE,191,32,9616621,1374.2041
2020-09-07,PE,268,19,9616621,1376.99094
2020-09-08,PE,170,20,9616621,1378.75871
2020-09-09,PE,989,23,9616621,1389.04299
2020-09-10,PE,1040,28,9616621,1399.8576
2020-09-11,PE,1024,25,9616621,1410.50583
2020-09-12,PE,770,35,9616621,1418.5128
2020-09-13,PE,259,22,9616621,1421.20606
2020-09-14,PE,181,14,9616621,1423.08821
2020-09-15,PE,1016,26,9616621,1433.65326
2020-09-16,PE,699,19,9616621,1440.92192
2020-09-17,PE,757,21,9616621,1448.79371
2020-09-18,PE,910,17,9616621,1458.25649
2020-09-19,PE,807,33,9616621,1466.64821
2020-09-20,PE,475,12,9616621,1471.58758
2020-09-21,PE,260,9,9616621,1474.29123
2020-09-22,PE,711,30,9616621,1481.68468
2020-09-23,PE,677,30,9616621,1488.72457
2020-09-24,PE,538,25,9616621,1494.31905
2020-09-25,PE,565,19,9616621,1500.1943
2020-09-26,PE,672,27,9616621,1507.1822
2020-09-27,PE,76,18,9616621,1507.9725
2020-09-28,PE,80,16,9616621,1508.80439
2020-09-29,PE,1229,32,9616621,1521.58435
2020-09-30,PE,846,29,9616621,1530.38162
2020-10-01,PE,701,28,9616621,1537.67108
2020-10-02,PE,865,20,9616621,1546.66592
2020-10-03,PE,612,19,9616621,1553.02991
2020-10-04,PE,68,15,9616621,1553.73701
2020-10-05,PE,37,7,9616621,1554.12176
2020-10-06,PE,763,16,9616621,1562.05594
2020-10-07,PE,922,23,9616621,1571.64351
2020-10-08,PE,597,8,9616621,1577.85151
2020-10-09,PE,678,10,9616621,1584.90181
2020-10-10,PE,584,11,9616621,1590.97463
2020-10-11,PE,146,3,9616621,1592.49283
2020-10-12,PE,78,3,9616621,1593.30393
2020-10-13,PE,77,3,9616621,1594.10462
2020-10-14,PE,742,21,9616621,1601.82043
2020-10-15,PE,825,18,9616621,1610.39933
2020-10-16,PE,654,13,9616621,1617.20005
2020-10-17,PE,403,11,9616621,1621.39072
2020-10-18,PE,106,7,9616621,1622.49297
2020-10-19,PE,101,3,9616621,1623.54324
2020-10-20,PE,664,15,9616621,1630.44795
2020-10-21,PE,624,14,9616621,1636.93672
2020-10-22,PE,359,8,9616621,1640.66984
2020-10-23,PE,719,4,9616621,1648.14647
2020-10-24,PE,724,11,9616621,1655.67511
2020-10-25,PE,157,10,9616621,1657.3077
2020-10-26,PE,99,12,9616621,1658.33716
2020-10-27,PE,878,11,9616621,1667.46719
2020-10-28,PE,807,12,9616621,1675.85891
2020-10-29,PE,579,12,9616621,1681.87974
2020-10-30,PE,662,10,9616621,1688.76365
2020-10-31,PE,491,18,9616621,1693.8694
2020-11-01,PE,84,5,9616621,1694.74288
2020-11-02,PE,62,6,9616621,1695.3876
2020-11-03,PE,117,5,9616621,1696.60424
2020-11-04,PE,486,24,9616621,1701.65799
2020-11-05,PE,580,20,9616621,1707.68922
2020-11-06,PE,1051,24,9616621,1718.61821
2020-11-07,PE,649,13,9616621,1725.36695
2020-11-08,PE,411,8,9616621,1729.6408
2020-11-09,PE,207,8,9616621,1731.79332
2020-11-10,PE,693,23,9616621,1738.99959
2020-11-11,PE,860,10,9616621,1747.94244
2020-11-12,PE,787,21,9616621,1756.12619
2020-11-13,PE,830,11,9616621,1764.75708
2020-11-14,PE,843,10,9616621,1773.52315
2020-11-15,PE,307,12,9616621,1776.71554
2020-11-16,PE,356,11,9616621,1780.41747
2020-11-17,PE,674,16,9616621,1787.42617
2020-11-18,PE,826,19,9616621,1796.01546
2020-11-19,PE,908,17,9616621,1805.45745
2020-11-20,PE,688,9,9616621,1812.61173
2020-11-21,PE,946,21,9616621,1822.44886
2020-11-22,PE,472,3,9616621,1827.35703
2020-11-23,PE,428,3,9616621,1831.80766
2020-11-24,PE,781,25,9616621,1839.92901
2020-11-25,PE,1147,20,9616621,1851.85628
2020-11-26,PE,553,16,9616621,1857.60674
2020-11-27,PE,669,12,9616621,1864.56345
2020-11-28,PE,2084,20,9616621,1886.23426
2020-11-29,PE,449,11,9616621,1890.90326
2020-11-30,PE,565,7,9616621,1896.7785
2020-12-01,PE,1853,19,9616621,1916.04723
2020-12-02,PE,1348,26,9616621,1930.06462
2020-12-03,PE,1431,16,9616621,1944.94511
2020-12-04,PE,1094,21,9616621,1956.32125
2020-12-05,PE,1518,21,9616621,1972.10642
2020-12-06,PE,765,8,9616621,1980.0614
2020-12-07,PE,746,22,9616621,1987.8188
2020-12-08,PE,1236,16,9616621,2000.67155
2020-12-09,PE,1133,14,9616621,2012.45323
2020-12-10,PE,1588,29,9616621,2028.96631
2020-12-11,PE,1945,15,9616621,2049.19171
2020-12-12,PE,1363,27,9616621,2063.36508
2020-12-13,PE,258,13,9616621,2066.04794
2020-12-14,PE,362,15,9616621,2069.81226
2020-12-15,PE,734,25,9616621,2077.44487
2020-12-16,PE,2071,15,9616621,2098.9805
2020-12-17,PE,1646,22,9616621,2116.0967
2020-12-18,PE,1765,22,9616621,2134.45034
2020-12-19,PE,1746,35,9616621,2152.60641
2020-12-20,PE,418,17,9616621,2156.95305
2020-12-21,PE,709,8,9616621,2164.3257
2020-12-22,PE,1946,16,9616621,2184.5615
2020-12-23,PE,1915,28,9616621,2204.47494
2020-12-24,PE,1457,36,9616621,2219.62579
2020-12-25,PE,1109,21,9616621,2231.15791
2020-12-26,PE,387,16,9616621,2235.18219
2020-12-27,PE,603,11,9616621,2241.45259
2020-12-28,PE,442,17,9616621,2246.04879
2020-12-29,PE,1778,24,9616621,2264.53762
2020-12-30,PE,2512,20,9616621,2290.65906
2020-12-31,PE,1882,22,9616621,2310.22934
2021-01-01,PE,827,12,9616621,2318.82904
2021-01-02,PE,332,8,9616621,2322.28139
2021-01-03,PE,215,5,9616621,2324.5171
2021-01-04,PE,305,12,9616621,2327.6887
2021-01-05,PE,1491,18,9616621,2343.1931
2021-01-06,PE,1604,22,9616621,2359.87256
2021-01-07,PE,1511,32,9616621,2375.58494
2021-01-08,PE,1250,26,9616621,2388.58327
2021-01-09,PE,1190,37,9616621,2400.95768
2021-01-10,PE,1146,14,9616621,2412.87454
2021-01-11,PE,719,11,9616621,2420.35118
2021-01-12,PE,1482,38,9616621,2435.762
2021-01-13,PE,1803,30,9616621,2454.51079
2021-01-14,PE,1412,27,9616621,2469.1937
2021-01-15,PE,1702,18,9616621,2486.89223
2021-01-16,PE,1450,29,9616621,2501.97029
2021-01-17,PE,482,27,9616621,2506.98244
2021-01-18,PE,322,11,9616621,2510.33081
2021-01-19,PE,1635,28,9616621,2527.33263
2021-01-20,PE,1770,39,9616621,2545.73826
2021-01-21,PE,1985,35,9616621,2566.3796
2021-01-22,PE,1714,19,9616621,2584.20291
2021-01-23,PE,1652,25,9616621,2601.3815
2021-01-24,PE,537,16,9616621,2606.96559
2021-01-25,PE,589,7,9616621,2613.0904
2021-01-26,PE,2124,22,9616621,2635.17716
2021-01-27,PE,2068,29,9616621,2656.68159
2021-01-28,PE,1494,28,9616621,2672.2172
2021-01-29,PE,1748,25,9616621,2690.39406
2021-01-30,PE,1954,28,9616621,2710.71305
2021-01-31,PE,621,16,9616621,2717.17062
2021-02-01,PE,445,16,9616621,2721.79802
2021-02-02,PE,1977,23,9616621,2742.35618
2021-02-03,PE,1627,12,9616621,2759.2748
2021-02-04,PE,1650,31,9616621,2776.4326
2021-02-05,PE,1487,22,9616621,2791.89541
2021-02-06,PE,1451,29,9616621,2806.98387
2021-02-07,PE,864,13,9616621,2815.96831
2021-02-08,PE,741,14,9616621,2823.67372
2021-02-09,PE,1736,38,9616621,2841.7258
2021-02-10,PE,1531,31,9616621,2857.64615
2021-02-11,PE,1643,20,9616621,2874.73116
2021-02-12,PE,1380,24,9616621,2889.08131
2021-02-13,PE,1805,23,9616621,2907.8509
2021-02-14,PE,891,18,9616621,2917.11611
2021-02-15,PE,803,15,9616621,2925.46623
2021-02-16,PE,1582,34,9616621,2941.91692
2021-02-17,PE,1927,33,9616621,2961.95514
2021-02-18,PE,2226,36,9616621,2985.10256
2021-02-19,PE,1358,24,9616621,2999.22395
2021-02-20,PE,1132,35,9616621,3010.99523
2021-02-21,PE,944,10,9616621,3020.81157
2021-02-22,PE,689,14,9616621,3027.97625
2021-02-23,PE,1724,24,9616621,3045.90355
2021-02-24,PE,1566,24,9616621,3062.18785
2021-02-25,PE,1202,15,9616621,3074.68704
2021-02-26,PE,1723,19,9616621,3092.60394
2021-02-27,PE,1455,29,9616621,3107.734
2021-02-28,PE,616,22,9616621,3114.13957
2021-03-01,PE,629,11,9616621,3120.68033
2021-03-02,PE,1330,23,9616621,3134.51055
2021-03-03,PE,1613,38,9616621,3151.2836
2021-03-04,PE,1685,22,9616621,3168.80534
2021-03-05,PE,1588,29,9616621,3185.31842
2021-03-06,PE,1664,34,9616621,3202.62179
2021-03-07,PE,300,20,9616621,3205.74139
2021-03-08,PE,373,34,9616621,3209.62009
2021-03-09,PE,1319,17,9616621,3223.33593
2021-03-10,PE,1582,22,9616621,3239.78662
2021-03-11,PE,1669,23,9616621,3257.14198
2021-03-12,PE,1566,49,9616621,3273.42629
2021-03-13,PE,1631,39,9616621,3290.38651
2021-03-14,PE,1104,26,9616621,3301.86663
2021-03-15,PE,921,28,9616621,3311.4438
2021-03-16,PE,2482,60,9616621,3337.25328
2021-03-17,PE,2245,39,9616621,3360.59828
2021-03-18,PE,2139,53,9616621,3382.84102
2021-03-19,PE,2211,51,9616621,3405.83246
2021-03-20,PE,2107,24,9616621,3427.74245
2021-03-21,PE,1016,23,9616621,3438.30749
2021-03-22,PE,677,37,9616621,3445.34738
2021-03-23,PE,2172,64,9616621,3467.93328
2021-03-24,PE,2738,45,9616621,3496.40482
2021-03-25,PE,2786,46,9616621,3525.37549
2021-03-26,PE,2227,62,9616621,3548.53332
2021-03-27,PE,2157,60,9616621,3570.96323
2021-03-28,PE,771,31,9616621,3578.9806
2021-03-29,PE,390,38,9616621,3583.03608
2021-03-30,PE,2233,74,9616621,3606.25629
2021-03-31,PE,2431,57,9616621,3631.53544
2020-03-19,PI,3,0,3281480,0.09142
2020-03-20,PI,1,0,3281480,0.1219
2020-03-21,PI,0,0,3281480,0.1219
2020-03-22,PI,2,0,3281480,0.18284
2020-03-23,PI,0,0,3281480,0.18284
2020-03-24,PI,2,0,3281480,0.24379
2020-03-25,PI,0,0,3281480,0.24379
2020-03-26,PI,1,0,3281480,0.27427
2020-03-27,PI,1,1,3281480,0.30474
2020-03-28,PI,1,0,3281480,0.33521
2020-03-29,PI,5,2,3281480,0.48758
2020-03-30,PI,2,1,3281480,0.54853
2020-03-31,PI,0,0,3281480,0.54853
2020-04-01,PI,1,0,3281480,0.57901
2020-04-02,PI,0,0,3281480,0.57901
2020-04-03,PI,3,0,3281480,0.67043
2020-04-04,PI,2,0,3281480,0.73138
2020-04-05,PI,0,0,3281480,0.73138
2020-04-06,PI,2,0,3281480,0.79233
2020-04-07,PI,5,1,3281480,0.9447
2020-04-08,PI,7,1,3281480,1.15801
2020-04-09,PI,2,1,3281480,1.21896
2020-04-10,PI,1,0,3281480,1.24944
2020-04-11,PI,3,0,3281480,1.34086
2020-04-12,PI,7,0,3281480,1.55418
2020-04-13,PI,7,1,3281480,1.7675
2020-04-14,PI,17,0,3281480,2.28555
2020-04-15,PI,16,0,3281480,2.77314
2020-04-16,PI,11,0,3281480,3.10835
2020-04-17,PI,21,1,3281480,3.74831
2020-04-18,PI,21,1,3281480,4.38826
2020-04-19,PI,14,2,3281480,4.8149
2020-04-20,PI,28,2,3281480,5.66817
2020-04-21,PI,20,1,3281480,6.27766
2020-04-22,PI,11,0,3281480,6.61287
2020-04-23,PI,39,1,3281480,7.80136
2020-04-24,PI,41,1,3281480,9.05079
2020-04-25,PI,34,1,3281480,10.08691
2020-04-26,PI,33,2,3281480,11.09256
2020-04-27,PI,44,1,3281480,12.43341
2020-04-28,PI,46,3,3281480,13.83522
2020-04-29,PI,59,0,3281480,15.63319
2020-04-30,PI,87,0,3281480,18.28443
2020-05-01,PI,65,2,3281480,20.26525
2020-05-02,PI,77,2,3281480,22.61175
2020-05-03,PI,42,0,3281480,23.89166
2020-05-04,PI,91,1,3281480,26.6648
2020-05-05,PI,74,1,3281480,28.91988
2020-05-06,PI,102,5,3281480,32.02823
2020-05-07,PI,80,2,3281480,34.46616
2020-05-08,PI,102,1,3281480,37.57451
2020-05-09,PI,45,4,3281480,38.94584
2020-05-10,PI,54,3,3281480,40.59144
2020-05-11,PI,111,4,3281480,43.97406
2020-05-12,PI,169,8,3281480,49.12418
2020-05-13,PI,172,3,3281480,54.36571
2020-05-14,PI,121,0,3281480,58.05307
2020-05-15,PI,180,5,3281480,63.5384
2020-05-16,PI,167,7,3281480,68.62757
2020-05-17,PI,35,8,3281480,69.69416
2020-05-18,PI,153,5,3281480,74.35669
2020-05-19,PI,197,2,3281480,80.36008
2020-05-20,PI,215,4,3281480,86.912
2020-05-21,PI,222,2,3281480,93.67724
2020-05-22,PI,184,6,3281480,99.28447
2020-05-23,PI,132,8,3281480,103.30704
2020-05-24,PI,160,3,3281480,108.18289
2020-05-25,PI,170,9,3281480,113.36348
2020-05-26,PI,246,15,3281480,120.8601
2020-05-27,PI,277,4,3281480,129.30141
2020-05-28,PI,260,8,3281480,137.22467
2020-05-29,PI,242,11,3281480,144.59939
2020-05-30,PI,186,4,3281480,150.26756
2020-05-31,PI,188,7,3281480,155.99668
2020-06-01,PI,387,12,3281480,167.79014
2020-06-02,PI,322,12,3281480,177.60279
2020-06-03,PI,236,10,3281480,184.79467
2020-06-04,PI,653,15,3281480,204.69422
2020-06-05,PI,388,7,3281480,216.51816
2020-06-06,PI,373,15,3281480,227.88498
2020-06-07,PI,143,15,3281480,232.24277
2020-06-08,PI,306,11,3281480,241.56783
2020-06-09,PI,432,18,3281480,254.73262
2020-06-10,PI,464,16,3281480,268.87258
2020-06-11,PI,514,18,3281480,284.53625
2020-06-12,PI,488,18,3281480,299.40758
2020-06-13,PI,328,25,3281480,309.40307
2020-06-14,PI,204,14,3281480,315.61978
2020-06-15,PI,524,19,3281480,331.58819
2020-06-16,PI,678,5,3281480,352.24959
2020-06-17,PI,540,23,3281480,368.70558
2020-06-18,PI,468,14,3281480,382.96744
2020-06-19,PI,1246,24,3281480,420.93811
2020-06-20,PI,451,26,3281480,434.68191
2020-06-21,PI,212,17,3281480,441.14241
2020-06-22,PI,793,15,3281480,465.30834
2020-06-23,PI,958,17,3281480,494.50248
2020-06-24,PI,853,12,3281480,520.49685
2020-06-25,PI,943,28,3281480,549.23388
2020-06-26,PI,642,18,3281480,568.79823
2020-06-27,PI,493,23,3281480,583.82193
2020-06-28,PI,595,28,3281480,601.954
2020-06-29,PI,669,20,3281480,622.34114
2020-06-30,PI,1637,23,3281480,672.22717
2020-07-01,PI,1248,11,3281480,710.25879
2020-07-02,PI,1069,29,3281480,742.83555
2020-07-03,PI,1185,36,3281480,778.9473
2020-07-04,PI,518,22,3281480,794.73286
2020-07-05,PI,432,25,3281480,807.89766
2020-07-06,PI,1003,25,3281480,838.46313
2020-07-07,PI,897,24,3281480,865.79836
2020-07-08,PI,1334,26,3281480,906.45075
2020-07-09,PI,1524,12,3281480,952.89321
2020-07-10,PI,1196,18,3281480,989.34018
2020-07-11,PI,498,22,3281480,1004.51625
2020-07-12,PI,396,24,3281480,1016.58398
2020-07-13,PI,797,32,3281480,1040.8718
2020-07-14,PI,1289,27,3281480,1080.15286
2020-07-15,PI,1097,24,3281480,1113.5829
2020-07-16,PI,515,22,3281480,1129.27703
2020-07-17,PI,1511,18,3281480,1175.32333
2020-07-18,PI,728,17,3281480,1197.50844
2020-07-19,PI,310,18,3281480,1206.9554
2020-07-20,PI,670,22,3281480,1227.37301
2020-07-21,PI,1539,18,3281480,1274.27258
2020-07-22,PI,1364,26,3281480,1315.83919
2020-07-23,PI,1170,31,3281480,1351.49384
2020-07-24,PI,1040,13,3281480,1383.18685
2020-07-25,PI,655,15,3281480,1403.14736
2020-07-26,PI,540,16,3281480,1419.60335
2020-07-27,PI,967,19,3281480,1449.07176
2020-07-28,PI,1411,14,3281480,1492.07065
2020-07-29,PI,1236,12,3281480,1529.73658
2020-07-30,PI,1279,25,3281480,1568.7129
2020-07-31,PI,981,25,3281480,1598.60795
2020-08-01,PI,535,15,3281480,1614.91156
2020-08-02,PI,231,16,3281480,1621.95107
2020-08-03,PI,1219,16,3281480,1659.09894
2020-08-04,PI,1275,15,3281480,1697.95336
2020-08-05,PI,1382,20,3281480,1740.06851
2020-08-06,PI,1290,16,3281480,1779.38004
2020-08-07,PI,1181,17,3281480,1815.36989
2020-08-08,PI,411,11,3281480,1827.89473
2020-08-09,PI,196,23,3281480,1833.86765
2020-08-10,PI,966,23,3281480,1863.30558
2020-08-11,PI,1321,22,3281480,1903.56181
2020-08-12,PI,1197,18,3281480,1940.03925
2020-08-13,PI,933,15,3281480,1968.47154
2020-08-14,PI,1043,13,3281480,2000.25598
2020-08-15,PI,440,14,3281480,2013.66457
2020-08-16,PI,237,11,3281480,2020.88692
2020-08-17,PI,911,18,3281480,2048.64878
2020-08-18,PI,1249,16,3281480,2086.71087
2020-08-19,PI,1364,7,3281480,2128.27748
2020-08-20,PI,697,12,3281480,2149.5179
2020-08-21,PI,974,29,3281480,2179.19963
2020-08-22,PI,389,13,3281480,2191.05404
2020-08-23,PI,266,10,3281480,2199.16014
2020-08-24,PI,791,17,3281480,2223.26511
2020-08-25,PI,1140,13,3281480,2258.00553
2020-08-26,PI,1064,11,3281480,2290.42993
2020-08-27,PI,873,20,3281480,2317.03378
2020-08-28,PI,883,19,3281480,2343.94237
2020-08-29,PI,489,21,3281480,2358.84418
2020-08-30,PI,0,0,3281480,2358.84418
2020-08-31,PI,454,18,3281480,2372.6794
2020-09-01,PI,1063,3,3281480,2405.07332
2020-09-02,PI,797,9,3281480,2429.36114
2020-09-03,PI,1907,29,3281480,2487.47516
2020-09-04,PI,0,0,3281480,2487.47516
2020-09-05,PI,380,9,3281480,2499.0553
2020-09-06,PI,276,8,3281480,2507.46614
2020-09-07,PI,282,14,3281480,2516.05983
2020-09-08,PI,938,9,3281480,2544.64449
2020-09-09,PI,1006,7,3281480,2575.30139
2020-09-10,PI,717,16,3281480,2597.15129
2020-09-11,PI,860,11,3281480,2623.35897
2020-09-12,PI,311,9,3281480,2632.8364
2020-09-13,PI,142,6,3281480,2637.16372
2020-09-14,PI,675,15,3281480,2657.73371
2020-09-15,PI,746,8,3281480,2680.46735
2020-09-16,PI,712,11,3281480,2702.16488
2020-09-17,PI,772,5,3281480,2725.69085
2020-09-18,PI,618,13,3281480,2744.52381
2020-09-19,PI,309,12,3281480,2753.9403
2020-09-20,PI,247,1,3281480,2761.46739
2020-09-21,PI,738,13,3281480,2783.95724
2020-09-22,PI,675,10,3281480,2804.52723
2020-09-23,PI,771,12,3281480,2828.02272
2020-09-24,PI,598,12,3281480,2846.24621
2020-09-25,PI,780,6,3281480,2870.01597
2020-09-26,PI,361,4,3281480,2881.0171
2020-09-27,PI,193,6,3281480,2886.89859
2020-09-28,PI,494,6,3281480,2901.95278
2020-09-29,PI,859,15,3281480,2928.12999
2020-09-30,PI,763,5,3281480,2951.38169
2020-10-01,PI,649,5,3281480,2971.15935
2020-10-02,PI,610,12,3281480,2989.74853
2020-10-03,PI,236,5,3281480,2996.9404
2020-10-04,PI,259,7,3281480,3004.83319
2020-10-05,PI,673,13,3281480,3025.34222
2020-10-06,PI,684,11,3281480,3046.18648
2020-10-07,PI,588,8,3281480,3064.10522
2020-10-08,PI,575,9,3281480,3081.6278
2020-10-09,PI,828,9,3281480,3106.86032
2020-10-10,PI,317,11,3281480,3116.52059
2020-10-11,PI,232,13,3281480,3123.59057
2020-10-12,PI,313,7,3281480,3133.12895
2020-10-13,PI,648,12,3281480,3152.87614
2020-10-14,PI,868,12,3281480,3179.32762
2020-10-15,PI,827,8,3281480,3204.52966
2020-10-16,PI,682,9,3281480,3225.31297
2020-10-17,PI,362,8,3281480,3236.34458
2020-10-18,PI,194,9,3281480,3242.25654
2020-10-19,PI,514,9,3281480,3257.92021
2020-10-20,PI,672,10,3281480,3278.39877
2020-10-21,PI,766,8,3281480,3301.7419
2020-10-22,PI,705,5,3281480,3323.22611
2020-10-23,PI,778,13,3281480,3346.93492
2020-10-24,PI,274,7,3281480,3355.28481
2020-10-25,PI,175,5,3281480,3360.61777
2020-10-26,PI,586,11,3281480,3378.47557
2020-10-27,PI,679,5,3281480,3399.16745
2020-10-28,PI,657,14,3281480,3419.1889
2020-10-29,PI,565,10,3281480,3436.40674
2020-10-30,PI,526,8,3281480,3452.4361
2020-10-31,PI,255,4,3281480,3460.20698
2020-11-01,PI,228,16,3281480,3467.15506
2020-11-02,PI,168,12,3281480,3472.27471
2020-11-03,PI,588,9,3281480,3490.19345
2020-11-04,PI,496,9,3281480,3505.30858
2020-11-05,PI,799,9,3281480,3529.65735
2020-11-06,PI,701,5,3281480,3551.01966
2020-11-07,PI,216,3,3281480,3557.60206
2020-11-08,PI,407,3,3281480,3570.005
2020-11-09,PI,583,12,3281480,3587.77137
2020-11-10,PI,617,4,3281480,3606.57386
2020-11-11,PI,590,13,3281480,3624.55356
2020-11-12,PI,517,17,3281480,3640.30864
2020-11-13,PI,484,7,3281480,3655.05808
2020-11-14,PI,232,1,3281480,3662.12806
2020-11-15,PI,94,6,3281480,3664.99263
2020-11-16,PI,200,11,3281480,3671.08744
2020-11-17,PI,447,13,3281480,3684.70934
2020-11-18,PI,515,2,3281480,3700.40348
2020-11-19,PI,579,12,3281480,3718.04795
2020-11-20,PI,511,6,3281480,3733.6202
2020-11-21,PI,226,5,3281480,3740.50733
2020-11-22,PI,185,5,3281480,3746.14503
2020-11-23,PI,449,7,3281480,3759.82788
2020-11-24,PI,698,5,3281480,3781.09877
2020-11-25,PI,418,7,3281480,3793.83693
2020-11-26,PI,661,5,3281480,3813.98028
2020-11-27,PI,520,9,3281480,3829.82679
2020-11-28,PI,1046,5,3281480,3861.70265
2020-11-29,PI,293,2,3281480,3870.63154
2020-11-30,PI,672,10,3281480,3891.11011
2020-12-01,PI,746,10,3281480,3913.84375
2020-12-02,PI,664,6,3281480,3934.07853
2020-12-03,PI,729,8,3281480,3956.29411
2020-12-04,PI,714,8,3281480,3978.05259
2020-12-05,PI,445,7,3281480,3991.61354
2020-12-06,PI,470,7,3281480,4005.93635
2020-12-07,PI,641,11,3281480,4025.47021
2020-12-08,PI,623,4,3281480,4044.45555
2020-12-09,PI,618,9,3281480,4063.28852
2020-12-10,PI,534,10,3281480,4079.56166
2020-12-11,PI,559,6,3281480,4096.59666
2020-12-12,PI,288,2,3281480,4105.37319
2020-12-13,PI,175,1,3281480,4110.70614
2020-12-14,PI,347,12,3281480,4121.28064
2020-12-15,PI,530,8,3281480,4137.43189
2020-12-16,PI,654,6,3281480,4157.36192
2020-12-17,PI,604,6,3281480,4175.76825
2020-12-18,PI,580,9,3281480,4193.4432
2020-12-19,PI,337,1,3281480,4203.71296
2020-12-20,PI,208,4,3281480,4210.05156
2020-12-21,PI,434,10,3281480,4223.2773
2020-12-22,PI,582,9,3281480,4241.0132
2020-12-23,PI,545,4,3281480,4257.62156
2020-12-24,PI,215,2,3281480,4264.17348
2020-12-25,PI,317,8,3281480,4273.83376
2020-12-26,PI,251,12,3281480,4281.48275
2020-12-27,PI,253,1,3281480,4289.19268
2020-12-28,PI,509,6,3281480,4304.70398
2020-12-29,PI,693,6,3281480,4325.82249
2020-12-30,PI,721,10,3281480,4347.79429
2020-12-31,PI,507,3,3281480,4363.24463
2021-01-01,PI,31,8,3281480,4364.18933
2021-01-02,PI,279,6,3281480,4372.69159
2021-01-03,PI,162,2,3281480,4377.62839
2021-01-04,PI,549,7,3281480,4394.35864
2021-01-05,PI,657,10,3281480,4414.3801
2021-01-06,PI,527,9,3281480,4430.43992
2021-01-07,PI,613,9,3281480,4449.12052
2021-01-08,PI,782,4,3281480,4472.95123
2021-01-09,PI,259,2,3281480,4480.84401
2021-01-10,PI,471,9,3281480,4495.19729
2021-01-11,PI,523,9,3281480,4511.13522
2021-01-12,PI,835,7,3281480,4536.58105
2021-01-13,PI,819,8,3281480,4561.53931
2021-01-14,PI,688,5,3281480,4582.50545
2021-01-15,PI,672,10,3281480,4602.98402
2021-01-16,PI,351,5,3281480,4613.68041
2021-01-17,PI,222,11,3281480,4620.44565
2021-01-18,PI,592,7,3281480,4638.48629
2021-01-19,PI,786,8,3281480,4662.4389
2021-01-20,PI,774,9,3281480,4686.02582
2021-01-21,PI,626,4,3281480,4705.10258
2021-01-22,PI,708,10,3281480,4726.67821
2021-01-23,PI,257,5,3281480,4734.51004
2021-01-24,PI,361,8,3281480,4745.51117
2021-01-25,PI,426,8,3281480,4758.49312
2021-01-26,PI,726,11,3281480,4780.61728
2021-01-27,PI,594,8,3281480,4798.71887
2021-01-28,PI,306,6,3281480,4808.04393
2021-01-29,PI,809,6,3281480,4832.69744
2021-01-30,PI,439,7,3281480,4846.07555
2021-01-31,PI,267,7,3281480,4854.21212
2021-02-01,PI,451,7,3281480,4867.95592
2021-02-02,PI,511,15,3281480,4883.52816
2021-02-03,PI,696,5,3281480,4904.73811
2021-02-04,PI,388,20,3281480,4916.56204
2021-02-05,PI,812,8,3281480,4941.30697
2021-02-06,PI,257,7,3281480,4949.1388
