"date","Estado","Sigla","C6","C6_Flag"
2020-05-30,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-05-31,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-06-01,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-06-02,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-06-03,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-06-04,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-06-05,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-06-06,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-06-07,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-06-08,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-06-09,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-06-10,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-06-11,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-06-12,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-06-13,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-06-14,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-06-15,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-06-16,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-06-17,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-06-18,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-06-19,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-06-20,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-06-21,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-06-22,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-06-23,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-06-24,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-06-25,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-06-26,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-06-27,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-06-28,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-06-29,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-06-30,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-07-01,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-07-02,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-07-03,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-07-04,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-07-05,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-07-06,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-07-07,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-07-08,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-07-09,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-07-10,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-07-11,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-07-12,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-07-13,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-07-14,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-07-15,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-07-16,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-07-17,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-07-18,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-07-19,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-07-20,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-07-21,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-07-22,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-07-23,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-07-24,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-07-25,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-07-26,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-07-27,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-07-28,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-07-29,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-07-30,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-07-31,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-08-01,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-08-02,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-08-03,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-08-04,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-08-05,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-08-06,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-08-07,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-08-08,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-08-09,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-08-10,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-08-11,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-08-12,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-08-13,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-08-14,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-08-15,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-08-16,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-08-17,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-08-18,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-08-19,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-08-20,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-08-21,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-08-22,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-08-23,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-08-24,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-08-25,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-08-26,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-08-27,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-08-28,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-08-29,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-08-30,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-08-31,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-09-01,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-09-02,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-09-03,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-09-04,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-09-05,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-09-06,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-09-07,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-09-08,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-09-09,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-09-10,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-09-11,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-09-12,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-09-13,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-09-14,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-09-15,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-09-16,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-09-17,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-09-18,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-09-19,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-09-20,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-09-21,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-09-22,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-09-23,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-09-24,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-09-25,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-09-26,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-09-27,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-09-28,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-09-29,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-09-30,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-10-01,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-10-02,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-10-03,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-10-04,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-10-05,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-10-06,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-10-07,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-10-08,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-10-09,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-10-10,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-10-11,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-10-12,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-10-13,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-10-14,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-10-15,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-10-16,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-10-17,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-10-18,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-10-19,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-10-20,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-10-21,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-10-22,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-10-23,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-10-24,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-10-25,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-10-26,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-10-27,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-10-28,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-10-29,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-10-30,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-10-31,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-11-01,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-11-02,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-11-03,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-11-04,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-11-05,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-11-06,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-11-07,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-11-08,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-11-09,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-11-10,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-11-11,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-11-12,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-11-13,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-11-14,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-11-15,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-11-16,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-11-17,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-11-18,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-11-19,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-11-20,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-11-21,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-11-22,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-11-23,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-11-24,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-11-25,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-11-26,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-11-27,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-11-28,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-11-29,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-11-30,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-12-01,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-12-02,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-12-03,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-12-04,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-12-05,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-12-06,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-12-07,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-12-08,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-12-09,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-12-10,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-12-11,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-12-12,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-12-13,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-12-14,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-12-15,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-12-16,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-12-17,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-12-18,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-12-19,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-12-20,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-12-21,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-12-22,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-12-23,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-12-24,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-12-25,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-12-26,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-12-27,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-12-28,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-12-29,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-12-30,"Amazonas","AM","Algumas exceções
podem sair","0"
2020-12-31,"Amazonas","AM","Algumas exceções
podem sair","0"
2021-01-01,"Amazonas","AM","Algumas exceções
podem sair","0"
2021-01-02,"Amazonas","AM","Algumas exceções
podem sair","0"
2021-01-03,"Amazonas","AM","Algumas exceções
podem sair","0"
2021-01-04,"Amazonas","AM","Algumas exceções
podem sair","0"
2021-01-05,"Amazonas","AM","Algumas exceções
podem sair","0"
2021-01-06,"Amazonas","AM","Algumas exceções
podem sair","0"
2021-01-07,"Amazonas","AM","Algumas exceções
podem sair","0"
2021-01-08,"Amazonas","AM","Algumas exceções
podem sair","0"
2021-01-09,"Amazonas","AM","Algumas exceções
podem sair","0"
2021-01-10,"Amazonas","AM","Algumas exceções
podem sair","0"
2021-01-11,"Amazonas","AM","Algumas exceções
podem sair","0"
2021-01-12,"Amazonas","AM","Algumas exceções
podem sair","0"
2021-01-13,"Amazonas","AM","Algumas exceções
podem sair","0"
2021-01-14,"Amazonas","AM","Algumas exceções
podem sair","1"
2021-01-15,"Amazonas","AM","Algumas exceções
podem sair","1"
2021-01-16,"Amazonas","AM","Algumas exceções
podem sair","1"
2021-01-17,"Amazonas","AM","Algumas exceções
podem sair","1"
2021-01-18,"Amazonas","AM","Algumas exceções
podem sair","1"
2021-01-19,"Amazonas","AM","Algumas exceções
podem sair","1"
2021-01-20,"Amazonas","AM","Algumas exceções
podem sair","1"
2021-01-21,"Amazonas","AM","Algumas exceções
podem sair","1"
2021-01-22,"Amazonas","AM","Algumas exceções
podem sair","1"
2021-01-23,"Amazonas","AM","Algumas exceções
podem sair","1"
2021-01-24,"Amazonas","AM","Algumas exceções
podem sair","1"
2021-01-25,"Amazonas","AM","Sem exceções
para sair","1"
2021-01-26,"Amazonas","AM","Sem exceções
para sair","1"
2021-01-27,"Amazonas","AM","Sem exceções
para sair","1"
2021-01-28,"Amazonas","AM","Sem exceções
para sair","1"
2021-01-29,"Amazonas","AM","Sem exceções
para sair","1"
2021-01-30,"Amazonas","AM","Sem exceções
para sair","1"
2021-01-31,"Amazonas","AM","Sem exceções
para sair","1"
2021-02-01,"Amazonas","AM","Sem exceções
para sair","1"
2021-02-02,"Amazonas","AM","Sem exceções
para sair","1"
2021-02-03,"Amazonas","AM","Sem exceções
para sair","1"
2021-02-04,"Amazonas","AM","Sem exceções
para sair","1"
2021-02-05,"Amazonas","AM","Sem exceções
para sair","1"
2021-02-06,"Amazonas","AM","Sem exceções
para sair","1"
2021-02-07,"Amazonas","AM","Sem exceções
para sair","1"
2021-02-08,"Amazonas","AM","Algumas exceções
podem sair","1"
2021-02-09,"Amazonas","AM","Algumas exceções
podem sair","1"
2021-02-10,"Amazonas","AM","Algumas exceções
podem sair","1"
2021-02-11,"Amazonas","AM","Algumas exceções
podem sair","1"
2021-02-12,"Amazonas","AM","Algumas exceções
podem sair","1"
2021-02-13,"Amazonas","AM","Algumas exceções
podem sair","1"
2021-02-14,"Amazonas","AM","Algumas exceções
podem sair","1"
2021-02-15,"Amazonas","AM","Algumas exceções
podem sair","1"
2021-02-16,"Amazonas","AM","Algumas exceções
podem sair","1"
2021-02-17,"Amazonas","AM","Algumas exceções
podem sair","1"
2021-02-18,"Amazonas","AM","Algumas exceções
podem sair","1"
2021-02-19,"Amazonas","AM","Dados indisponíveis",NA
2021-02-20,"Amazonas","AM","Dados indisponíveis",NA
2021-02-21,"Amazonas","AM","Dados indisponíveis",NA
2021-02-22,"Amazonas","AM","Dados indisponíveis",NA
2021-02-23,"Amazonas","AM","Dados indisponíveis",NA
2021-02-24,"Amazonas","AM","Dados indisponíveis",NA
2021-02-25,"Amazonas","AM","Dados indisponíveis",NA
2021-02-26,"Amazonas","AM","Dados indisponíveis",NA
2021-02-27,"Amazonas","AM","Dados indisponíveis",NA
2021-02-28,"Amazonas","AM","Dados indisponíveis",NA
2021-03-01,"Amazonas","AM","Dados indisponíveis",NA
2021-03-02,"Amazonas","AM","Dados indisponíveis",NA
2021-03-03,"Amazonas","AM","Dados indisponíveis",NA
2021-03-04,"Amazonas","AM","Dados indisponíveis",NA
2021-03-05,"Amazonas","AM","Dados indisponíveis",NA
2021-03-06,"Amazonas","AM","Dados indisponíveis",NA
2021-03-07,"Amazonas","AM","Dados indisponíveis",NA
2021-03-08,"Amazonas","AM","Dados indisponíveis",NA
2021-03-09,"Amazonas","AM","Dados indisponíveis",NA
2021-03-10,"Amazonas","AM","Dados indisponíveis",NA
2021-03-11,"Amazonas","AM","Dados indisponíveis",NA
2021-03-12,"Amazonas","AM","Dados indisponíveis",NA
2021-03-13,"Amazonas","AM","Dados indisponíveis",NA
2021-03-14,"Amazonas","AM","Dados indisponíveis",NA
2021-03-15,"Amazonas","AM","Dados indisponíveis",NA
2021-03-16,"Amazonas","AM","Dados indisponíveis",NA
2021-03-17,"Amazonas","AM","Dados indisponíveis",NA
2021-03-18,"Amazonas","AM","Dados indisponíveis",NA
2021-03-19,"Amazonas","AM","Dados indisponíveis",NA
2021-03-20,"Amazonas","AM","Dados indisponíveis",NA
2021-03-21,"Amazonas","AM","Dados indisponíveis",NA
2021-03-22,"Amazonas","AM","Dados indisponíveis",NA
2021-03-23,"Amazonas","AM","Dados indisponíveis",NA
2021-03-24,"Amazonas","AM","Dados indisponíveis",NA
2021-03-25,"Amazonas","AM","Dados indisponíveis",NA
2021-03-26,"Amazonas","AM","Dados indisponíveis",NA
2021-03-27,"Amazonas","AM","Dados indisponíveis",NA
2021-03-28,"Amazonas","AM","Dados indisponíveis",NA
2021-03-29,"Amazonas","AM","Dados indisponíveis",NA
2021-03-30,"Amazonas","AM","Dados indisponíveis",NA
2021-03-31,"Amazonas","AM","Dados indisponíveis",NA
2021-04-01,"Amazonas","AM","Dados indisponíveis",NA
2021-04-02,"Amazonas","AM","Dados indisponíveis",NA
2020-01-01,"Bahia","BA","Sem medida",NA
2020-01-02,"Bahia","BA","Sem medida",NA
2020-01-03,"Bahia","BA","Sem medida",NA
2020-01-04,"Bahia","BA","Sem medida",NA
2020-01-05,"Bahia","BA","Sem medida",NA
2020-01-06,"Bahia","BA","Sem medida",NA
2020-01-07,"Bahia","BA","Sem medida",NA
2020-01-08,"Bahia","BA","Sem medida",NA
2020-01-09,"Bahia","BA","Sem medida",NA
2020-01-10,"Bahia","BA","Sem medida",NA
2020-01-11,"Bahia","BA","Sem medida",NA
2020-01-12,"Bahia","BA","Sem medida",NA
2020-01-13,"Bahia","BA","Sem medida",NA
2020-01-14,"Bahia","BA","Sem medida",NA
2020-01-15,"Bahia","BA","Sem medida",NA
2020-01-16,"Bahia","BA","Sem medida",NA
2020-01-17,"Bahia","BA","Sem medida",NA
2020-01-18,"Bahia","BA","Sem medida",NA
2020-01-19,"Bahia","BA","Sem medida",NA
2020-01-20,"Bahia","BA","Sem medida",NA
2020-01-21,"Bahia","BA","Sem medida",NA
2020-01-22,"Bahia","BA","Sem medida",NA
2020-01-23,"Bahia","BA","Sem medida",NA
